ID	Average__37	Average_37_53	Average__53	Median__37	Median_37_53	Median__53	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-4735-5p	0.154865886604573	0.108660061979715	0.0516094114337369	0	0	0	-0.741773288505965	0.580567304514235	NA	_53_vs__37	NA	female
hsa-miR-4736	0.278173357672016	0.273750761572927	0.214095629845341	0	0	0	0.0188832929463671	0.979397447036357	NA	_53_vs__37	NA	female
hsa-miR-4736-3p:Novel	8.74647771471433	7.78417148113965	8.3731480217287	3.58741150822958	2.64151892191765	3.31331336435717	-0.588355543702222	0.0602125687031253	0.3310662313285	_53_vs__37	FALSE	female
hsa-miR-4737	13.5691177301599	21.0441868408241	11.2102134623479	7.2653779757984	5.78357816239951	5.81655740927319	-0.279005421994939	0.341051251374386	0.6542791458242	_53_vs__37	FALSE	female
hsa-miR-4737-3p:Novel	12.9459805717529	7.38756061453353	8.20641214590371	4.80828493475986	4.00719990781093	4.73641748536896	-0.371372313165307	0.169811352222751	0.522725633495404	_53_vs__37	FALSE	female
hsa-miR-4738-3p	19.6511241901262	19.9640919096573	19.634635784416	13.8333368364476	12.0053518770616	14.3276288668714	0.129648025181448	0.593830895548841	0.83257761632075	_53_vs__37	FALSE	female
hsa-miR-4738-5p	2.26001347182321	2.73399016123194	3.9406414669233	0	0	0	0.753768882818758	NA	NA	_53_vs__37	NA	female
hsa-miR-4739	33.7661022372504	40.4441650173876	103.535511142009	18.2447760204168	11.9173765995833	10.6995301188398	-0.651691000661237	0.0359554246582171	0.281698750129435	_53_vs__37	FALSE	female
hsa-miR-4739-3p:Novel	65.7837641425579	110.50244294746	41.0362139195672	30.7093411603767	24.4203651532357	18.3934193465322	-0.721947283620273	0.0285891702426709	0.260408328409157	_53_vs__37	FALSE	female
hsa-miR-4740-3p	2.03256043648788	1.66663991750764	1.85267629945916	1.24198969768415	1.1292731213278	0.855962409507187	0.158152474652572	0.610137662821246	NA	_53_vs__37	NA	female
hsa-miR-4740-5p	5.81879864241094	4.40121853147766	5.14773122117965	4.11632686387891	3.49608553340776	3.63217042002343	-0.246507703019108	0.289611866593105	0.620671054611293	_53_vs__37	FALSE	female
hsa-miR-4741	22.5448549084619	16.8221211776533	21.6870652498029	12.5923224862187	13.3462290404012	10.0255224112566	-0.427823950876453	0.0569692409532281	0.320290828915547	_53_vs__37	FALSE	female
hsa-miR-4741-5p:Novel	6.41350763798474	9.90611894627195	11.1054981509435	4.0590189840937	4.31990100863413	4.74211881119226	0.0819081105026434	0.765590256638212	0.923725878165329	_53_vs__37	FALSE	female
hsa-miR-4742-3p	0.159955255323795	0.468264798076185	0.195075314170037	0	0	0	0.109151892974532	0.906035269500483	NA	_53_vs__37	NA	female
hsa-miR-4742-5p	0.162468084676394	0.813917988424818	0.235999969288058	0	0	0	-0.125990494065753	0.848755533389249	NA	_53_vs__37	NA	female
hsa-miR-4743-3p	0.378534787770522	0.661773091075387	0.964319099571291	0	0	0	0.418198855158004	0.468633762977461	NA	_53_vs__37	NA	female
hsa-miR-4743-5p	1.67175492533699	2.34321913553167	1.71945125919264	0.891066184650924	1.19241639240531	1.05105253408756	-0.0342512135903551	0.914998232295083	NA	_53_vs__37	NA	female
hsa-miR-4744	1.30273735966956	0.739201328470373	1.35762670609696	0.206256332623453	0	0	-0.42813254188907	0.334488141610722	NA	_53_vs__37	NA	female
hsa-miR-4744-3p:Novel	2.39182222007758	3.90525365138359	4.36971572350047	0.329195236298946	1.37858681258103	0.770324224684525	0.20803901264399	0.640028062878431	0.86091834943024	_53_vs__37	FALSE	female
hsa-miR-4745-3p	0.557483938283	0.473594711466354	0.522277484763644	0	0	0	-0.459747924973576	0.390400572037136	NA	_53_vs__37	NA	female
hsa-miR-4745-5p	0.95940378196935	1.29944128246272	2.14807793221787	0.357839918944225	0.128015548002526	0.431101710108388	-0.157561727137014	0.694375502353493	NA	_53_vs__37	NA	female
