ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-6760-5p	53.9845035969842	0.0349986447387055	0.247418758368603	0.141455098107658	0.887510429807455	0.99334401669653	53_81_vs_37_53	FALSE	68.613	47.404	45.631	38.464	26.189	29.834
hsa-miR-6761-3p	0.0961004392995397	-0.192366229367132	1.36432888250421	-0.140996963293811	0.887872341318418	NA	53_81_vs_37_53	NA	0.104	0.078	0.108	0	0	0
hsa-miR-6761-5p	1.16791804231178	0.394355311938865	0.36656973966815	1.07579887062109	0.282017217489526	NA	53_81_vs_37_53	NA	0.982	1	1.56	0.296	0	0.599
hsa-miR-6762-3p	0.206406735210615	-0.223977428768182	0.703436247433862	-0.318404730471669	0.750177950458621	NA	53_81_vs_37_53	NA	0.222	0.171	0.23	0	0	0
hsa-miR-6762-5p	8.18867014759667	0.238316454920837	0.296287172623648	0.804342802999282	0.421199024161202	0.908181328213709	53_81_vs_37_53	FALSE	11.245	6.888	6.359	5.794	2.769	3.403
hsa-miR-6763-3p	0.226771321528361	-0.113534045572021	0.868215165183819	-0.13076717630011	0.895959489497656	NA	53_81_vs_37_53	NA	0.338	0.13	0.217	0	0	0
hsa-miR-6763-5p	15.2209669893811	-0.163431179812822	0.219833967692262	-0.743430060097008	0.457221350624955	0.915957658913958	53_81_vs_37_53	FALSE	24.472	13.467	7.197	6.073	3.269	3.697
hsa-miR-6764-3p	0.295505648732995	-0.190511742440289	0.578354335917503	-0.329403154102857	0.741850984074359	NA	53_81_vs_37_53	NA	0.472	0.172	0.245	0	0	0
hsa-miR-6764-5p	1.39113243392296	0.0523695119384703	0.41922785383248	0.124918970578221	0.90058769966236	NA	53_81_vs_37_53	NA	2.819	0.684	0.65	0.429	0	0
hsa-miR-6765-3p	2.57806450230538	0.579765990332183	0.325877504680992	1.77909178143403	0.0752247158959175	0.595184746683419	53_81_vs_37_53	FALSE	2.619	2.029	3.16	1.363	0.429	1.22
hsa-miR-6765-5p	4.12445981147105	0.304662519848395	0.311106476031058	0.97928697510617	0.327438204245283	0.876485137883092	53_81_vs_37_53	FALSE	5.751	3.596	2.964	1.948	0.656	1.311
