ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	no_coffee.x	light_drinker.x	heavy_drinker.x	no_coffee.y	light_drinker.y	heavy_drinker.y
hsa-miR-624-5p	1.87770816462715	-0.525837279408172	0.458874917055778	-1.14592726658941	0.251825248086765	0.619565455016691	heavy_drinker_vs_light_drinker	FALSE	1.447	2.615	1.4	0	0	0
hsa-miR-625-3p	0.528032461730969	-0.29064487707409	0.374549820060055	-0.775984559350445	0.437758102769975	NA	heavy_drinker_vs_light_drinker	NA	0.86	0.479	0.321	0	0	0
hsa-miR-625-5p	2.80232167461128	0.0197724417619703	0.282203317971627	0.0700645261866066	0.944142301289427	0.981320486221096	heavy_drinker_vs_light_drinker	FALSE	3.892	2.574	2.33	1.67	1.198	1.115
hsa-miR-626	2.7759832503531	-0.0882553326757507	0.285665022585402	-0.308946933289203	0.757361894367719	0.916710341205787	heavy_drinker_vs_light_drinker	FALSE	3.165	2.241	3.227	1.443	1.543	0.972
hsa-miR-626-5p:Novel	2.00241246829586	-0.71356619556076	0.391833215832495	-1.82109674914799	0.0685921513663242	0.39106671898987	heavy_drinker_vs_light_drinker	FALSE	1.833	1.937	2.392	0.848	0.405	0
hsa-miR-627-3p	0.510921685023463	0.325543874249864	0.398829176974386	0.816248893121406	0.414357797975865	NA	heavy_drinker_vs_light_drinker	NA	0.645	0.363	0.578	0	0	0
hsa-miR-627-5p	2.11456590281477	-0.392411775951101	0.288237961174195	-1.36141601318762	0.173382258454762	0.52849785524874	heavy_drinker_vs_light_drinker	FALSE	2.959	2.172	1.257	1.301	1.286	0.853
hsa-miR-628-3p	3.92316390706465	0.438194153893857	0.294430151792898	1.48827880305575	0.136677382647289	0.490932697506864	heavy_drinker_vs_light_drinker	FALSE	6.158	2.691	3.253	1.87	1.221	1.145
hsa-miR-628-5p	0.0875369481358333	-0.225458934267027	1.11448757327932	-0.20229829355892	0.839683533940207	NA	heavy_drinker_vs_light_drinker	NA	0.164	0.068	0.042	0	0	0
hsa-miR-629-3p	1.36851389775848	-0.0580650682815367	0.668017232775893	-0.0869215125487884	0.930733899694701	NA	heavy_drinker_vs_light_drinker	NA	0.779	1.388	1.896	0	0	0
hsa-miR-629-5p	7.82460140825577	-0.579254577806004	0.372912856247004	-1.553324236755	0.120345692836396	0.470382250976625	heavy_drinker_vs_light_drinker	FALSE	16.556	5.199	3.943	1.593	1.72	0.868
hsa-miR-630	0.930204345068701	-1.00214293817994	0.358955695091922	-2.79182905267265	0.00524110373858611	NA	heavy_drinker_vs_light_drinker	NA	0.968	1.283	0.591	0.23	0	0
hsa-miR-630-5p:Novel	1.30964989451383	-0.308666153045292	0.340117495236025	-0.907528008316928	0.364127645157939	NA	heavy_drinker_vs_light_drinker	NA	1.96	1.065	1.183	0.402	0.138	0.204
hsa-miR-631	2.34121863684074	-0.212779703075716	0.320350292832125	-0.664209485168849	0.506556243501446	0.794583454589943	heavy_drinker_vs_light_drinker	FALSE	1.954	2.523	2.421	0.976	1.471	0.691
hsa-miR-631-3p:Novel	12.5244858375964	-0.423799222780912	0.267762290934174	-1.58274423669724	0.113479771205442	0.461899235353255	heavy_drinker_vs_light_drinker	FALSE	14.033	12.267	12.636	8.685	6.63	3.903
hsa-miR-632	39.8232230674074	0.221087819865379	0.228876031101056	0.965971922886768	0.334058230706211	0.6863107294494	heavy_drinker_vs_light_drinker	FALSE	70.675	22.749	27.16	14.292	7.696	8.678
hsa-miR-632-5p:Novel	5.99460768755746	0.0774643181991424	0.277279572995558	0.279372610691316	0.779958888110527	0.921211226644308	heavy_drinker_vs_light_drinker	FALSE	4.594	6.709	7.424	2.19	3.073	2.379
hsa-miR-633	2.41870254526406	-0.295607337610585	0.324409149387027	-0.91121763417936	0.362180714432102	0.703308235654708	heavy_drinker_vs_light_drinker	FALSE	3.18	2.346	1.858	1.084	1.05	0.643
hsa-miR-633-5p:Novel	31.1079756378624	-2.2209914787821	0.444595465505885	-4.99553335807178	5.86733803426485e-07	0.000627218435862912	heavy_drinker_vs_light_drinker	TRUE	10.881	63.979	16.812	2.375	2.516	1.37
hsa-miR-634	2.6346216286192	-0.430981948740329	0.269017256483034	-1.60206060523671	0.10914220835719	0.457027848862009	heavy_drinker_vs_light_drinker	FALSE	3.732	2.489	2.106	1.857	1.08	1.253
hsa-miR-634-5p:Novel	2.35963833680944	0.00625465972820269	0.275837375187489	0.0226751712814529	0.981909381189908	0.996839516027354	heavy_drinker_vs_light_drinker	FALSE	3.538	1.748	1.941	2.425	1.149	1.149
hsa-miR-635	2.95693299031022	-0.495541924544536	0.279055312543587	-1.77578387606269	0.0757685463124975	0.407017969889748	heavy_drinker_vs_light_drinker	FALSE	4.3	2.861	2.423	1.145	0.788	0.423
hsa-miR-635-3p:Novel	8.83969972075929	-0.0068071045360164	0.162790303425209	-0.0418151719899202	0.966646040092725	0.991575742981979	heavy_drinker_vs_light_drinker	FALSE	9.391	8.557	8.67	6.673	7.354	7.319
hsa-miR-636	45.3559157480064	0.384970479886115	0.228816058654356	1.68244520139927	0.0924825425559659	0.433685264740113	heavy_drinker_vs_light_drinker	FALSE	50.789	48.261	45.596	27.977	19.646	18.73
hsa-miR-636-5p:Novel	7.61787387546879	0.0683043622067881	0.258154300574144	0.26458734971634	0.791327366389877	0.926211467948647	heavy_drinker_vs_light_drinker	FALSE	8.063	7.34	7.578	3.528	3.872	3.781
hsa-miR-637	12.5916859351582	-0.16093620310927	0.183315502393388	-0.877919221277354	0.37998755736188	0.721503905541474	heavy_drinker_vs_light_drinker	FALSE	14.036	11.75	10.732	11.321	9.585	9.063
hsa-miR-637-5p:Novel	5.01295565861154	-0.328779409576232	0.256291899075166	-1.28283184432532	0.199550994993565	0.562775096172716	heavy_drinker_vs_light_drinker	FALSE	7.219	4.521	3.474	3.008	2.541	2.155
hsa-miR-638	52.0162714117931	-0.939766810767269	0.297529487497852	-3.1585669664895	0.00158546878931409	0.0916143857176627	heavy_drinker_vs_light_drinker	FALSE	70.835	60.096	25.223	16.364	18.207	10.338
hsa-miR-638-3p:Novel	83.6704686137544	-0.505661672653405	0.211244318721539	-2.39372909867444	0.0166780619629818	0.252891464374859	heavy_drinker_vs_light_drinker	FALSE	103.759	100.845	58.593	51.762	69.581	36.307
hsa-miR-639	24.2549482628128	0.347980292566791	0.229859797328677	1.51388062032097	0.130056120174057	0.484425060857374	heavy_drinker_vs_light_drinker	FALSE	34.082	23.825	19.803	14.391	10.162	10.886
hsa-miR-639-5p:Novel	13.4779504632997	-0.297501774331582	0.276460360834934	-1.07611005582537	0.281878038904678	0.647320351426639	heavy_drinker_vs_light_drinker	FALSE	20.797	12.53	7.327	4.504	2.248	1.834
hsa-miR-640	2.37526803707321	-0.372132782408114	0.287589500360765	-1.29397207457607	0.19567506683604	0.559110216423034	heavy_drinker_vs_light_drinker	FALSE	2.204	3.41	1.504	1.221	1.08	1.216
hsa-miR-640-5p:Novel	8.89783379742587	-0.330556040154995	0.207190254177604	-1.59542272616569	0.110617737317367	0.459224703659285	heavy_drinker_vs_light_drinker	FALSE	10.28	8.865	7.22	6.954	5.54	5.316
hsa-miR-641	9.84903792154145	0.0516267660100417	0.192450781324723	0.268259581253306	0.78849951578539	0.925253548160902	heavy_drinker_vs_light_drinker	FALSE	12.323	7.871	10.062	8.44	5.883	6.464
hsa-miR-641-3p:Novel	33.8251801560775	0.368830958191105	0.218440953000661	1.68846982731296	0.091321076204057	0.433685264740113	heavy_drinker_vs_light_drinker	FALSE	32.993	26.185	41.443	16.44	15.284	18.031
hsa-miR-642a-3p	6.19877875367174	-0.52946332384354	0.315724582168115	-1.67697846080802	0.0935466938415563	0.434587273183251	heavy_drinker_vs_light_drinker	FALSE	7.857	6.998	4.367	2.11	1.864	1.651
hsa-miR-642a-5p	1.72639063475889	0.388555989405272	0.296303233938403	1.31134575968228	0.189740975010359	0.550555195294303	heavy_drinker_vs_light_drinker	FALSE	1.981	1.453	1.84	1.086	0.727	0.707
hsa-miR-642b-3p	5.489393986899	-1.16834718430604	0.530931648424766	-2.20056044459289	0.0277671564450216	0.298839611669442	heavy_drinker_vs_light_drinker	FALSE	2.522	7.927	3.492	0.072	0	0.091
hsa-miR-642b-5p	0.251732079266032	-0.742368862086282	0.562378883708637	-1.32005109649689	0.18681795876619	NA	heavy_drinker_vs_light_drinker	NA	0.189	0.336	0.235	0	0	0
hsa-miR-643	4.38194862119139	-0.24781472502762	0.333396721052068	-0.743302826271399	0.457298360861317	0.767428489420326	heavy_drinker_vs_light_drinker	FALSE	5.815	3.564	4.322	1.037	0.777	0.883
hsa-miR-643-5p:Novel	1.38095501503128	-0.790970297358407	0.363657838003703	-2.17503987182136	0.0296271286291431	NA	heavy_drinker_vs_light_drinker	NA	1.506	1.541	0.932	0.639	0	0
hsa-miR-644a	1.71560859794308	0.285724569618203	0.310569179943103	0.920002975409694	0.357571204363284	0.702601483740297	heavy_drinker_vs_light_drinker	FALSE	2.029	1.24	1.924	0.903	0.781	0.632
hsa-miR-644a-5p:Novel	0.595614156136609	-0.601028001535871	0.425484518142104	-1.41257313934778	0.157781271494552	NA	heavy_drinker_vs_light_drinker	NA	0.511	0.759	0.468	0	0	0
hsa-miR-645	358.889786892703	0.449027813508101	0.276054683129484	1.6265900959104	0.103824184196576	0.453157085504492	heavy_drinker_vs_light_drinker	FALSE	750.296	193.233	192.397	60.109	19.7	25.807
hsa-miR-645-5p:Novel	1.21618362464062	-0.330325607932817	0.31106345488648	-1.06192354885715	0.288270393503095	NA	heavy_drinker_vs_light_drinker	NA	1.374	1.5	0.844	0.52	0.415	0.298
hsa-miR-646	80.0003600758039	-0.540964563640271	0.297736736272671	-1.81692246113979	0.0692289869027009	0.392603644556962	heavy_drinker_vs_light_drinker	FALSE	73.692	165.928	65.582	27.665	25.874	28.948
hsa-miR-646-5p:Novel	12.6160421365049	-0.330357887448887	0.167469927715808	-1.97264005517155	0.0485365860400236	0.341393447051288	heavy_drinker_vs_light_drinker	FALSE	14.554	13.247	9.853	11.687	11.415	7.458
hsa-miR-647	12.818230265078	0.030607863916616	0.224069677919014	0.136599758614723	0.891347167310564	0.968748475152823	heavy_drinker_vs_light_drinker	FALSE	14.393	12.622	12.019	9.2	8.92	7.646
hsa-miR-647-3p:Novel	119.92762013011	0.0368254617050119	0.135795745058176	0.271182736169206	0.786250490200215	0.924857205527485	heavy_drinker_vs_light_drinker	FALSE	154.161	104.065	104.932	90.205	84.487	84.455
hsa-miR-648	2.75355895038273	-0.0381743160742193	0.252197635612262	-0.151366669166201	0.879686480631419	0.968177732356469	heavy_drinker_vs_light_drinker	FALSE	2.623	2.782	2.617	1.91	1.799	1.619
hsa-miR-648-3p:Novel	2.71601110304424	-0.137326577060987	0.214329941421278	-0.640725118246841	0.521701291638626	0.80249738894141	heavy_drinker_vs_light_drinker	FALSE	3.382	2.658	2.251	2.526	1.954	1.587
hsa-miR-649	0.429642434364287	0.266832492112624	0.472409422769714	0.564833128323727	0.572187271621137	NA	heavy_drinker_vs_light_drinker	NA	0.431	0.287	0.606	0	0	0
hsa-miR-649-5p:Novel	2.24862889235096	-0.671630430315709	0.327065021233113	-2.05350736616072	0.0400233960684029	0.325577011914852	heavy_drinker_vs_light_drinker	FALSE	3.475	2.132	1.171	1.217	0.584	0.433
hsa-miR-6499-3p	0.361402783848041	-0.796971581629834	0.55005858155016	-1.44888491582811	0.147369724311881	NA	heavy_drinker_vs_light_drinker	NA	0.358	0.487	0.21	0	0	0
hsa-miR-6499-5p	1.79540117150888	-0.325916123204764	0.346455805490233	-0.940714856094257	0.346851003743288	0.694351541201451	heavy_drinker_vs_light_drinker	FALSE	1.743	1.693	1.918	0.615	0.585	0.599
hsa-miR-650	21.1370244610973	0.0582715363323306	0.177360472259119	0.328548608323491	0.742496897921016	0.908676798943979	heavy_drinker_vs_light_drinker	FALSE	24.394	20.284	20.373	15.319	14.719	13.432
hsa-miR-650-3p:Novel	20.384287847885	-1.2600974186105	0.3136085539225	-4.01805819021728	5.86797080377049e-05	0.0290183496410214	heavy_drinker_vs_light_drinker	TRUE	23.144	22.869	14.008	5.652	7.59	4.359
hsa-miR-6500-3p	1.6853395296385	-0.106556499828406	0.296185635914963	-0.359762550601876	0.719024710848448	0.898467643780681	heavy_drinker_vs_light_drinker	FALSE	1.7	1.806	1.875	0.666	0.766	0.93
hsa-miR-6500-5p	1.84960357575256	-0.445392867054923	0.340776971375179	-1.30699226904205	0.191215337117334	0.553204858940271	heavy_drinker_vs_light_drinker	FALSE	3.596	1.305	1.335	1.109	0.618	0.256
hsa-miR-6501-3p	5.79170561109856	-0.433116925601187	0.322107281436985	-1.34463562471785	0.178742932979123	0.535227437968298	heavy_drinker_vs_light_drinker	FALSE	4.188	7.924	3.692	1.607	1.478	1.661
hsa-miR-6501-5p	1.1287094483166	-0.28469345858292	0.323302819934751	-0.880578334084363	0.378546089547568	NA	heavy_drinker_vs_light_drinker	NA	1.698	0.833	0.817	0.791	0	0.307
hsa-miR-6502-3p	0.36087327032635	-0.183070746440632	0.604136666170555	-0.303028696472048	0.761867992512878	NA	heavy_drinker_vs_light_drinker	NA	0.653	0.215	0.285	0	0	0
hsa-miR-6502-5p	1.49404265231473	-0.795429541836211	0.426635074057651	-1.8644260404355	0.0622618988251733	NA	heavy_drinker_vs_light_drinker	NA	1.311	1.708	1.189	0	0	0.262
hsa-miR-6503-3p	1.44018699231877	-0.112415626124776	0.266636075950309	-0.421606962689197	0.673311923294995	NA	heavy_drinker_vs_light_drinker	NA	1.721	1.307	1.205	1.012	0.856	0.72
hsa-miR-6503-5p	2.49848105406976	0.0355296522434051	0.322936642289953	0.110020504305313	0.912393113544675	0.973443711171528	heavy_drinker_vs_light_drinker	FALSE	3.406	2.036	2.298	1.365	0.507	0.618
hsa-miR-6504-3p	0.0563499698864668	-0.0924304471988339	2.02964987506553	-0.0455400945425868	0.963676817210107	NA	heavy_drinker_vs_light_drinker	NA	0.019	0.054	0.083	0	0	0
hsa-miR-6504-5p	0.537165554831544	0.139757205201986	0.391701037413413	0.356795596266144	0.721244833251541	NA	heavy_drinker_vs_light_drinker	NA	0.684	0.414	0.532	0	0	0
hsa-miR-6505-3p	7.71350068334613	-0.115311716746575	0.22961997660961	-0.502185038293174	0.615537366376903	0.850690943318564	heavy_drinker_vs_light_drinker	FALSE	11.994	6.319	5.189	4.382	2.279	2.652
hsa-miR-6505-5p	4.21857909458378	-0.244444067368882	0.321729087187611	-0.759782304751136	0.447384721844858	0.760945533257205	heavy_drinker_vs_light_drinker	FALSE	7.748	3.675	2.341	0	0	0
hsa-miR-6506-3p	0.173119260263434	-0.41901007501894	0.64139846875575	-0.653275764489706	0.513578513721646	NA	heavy_drinker_vs_light_drinker	NA	0.233	0.185	0.092	0	0	0
hsa-miR-6506-5p	0.502736720485455	-0.396639682208359	0.345504419397456	-1.14800176188797	0.250967836490543	NA	heavy_drinker_vs_light_drinker	NA	0.431	0.642	0.48	0	0	0
hsa-miR-6507-3p	0.203542876617765	-0.232195552424833	0.712257900043557	-0.325999265730339	0.744424910672407	NA	heavy_drinker_vs_light_drinker	NA	0.246	0.156	0.172	0	0	0
hsa-miR-6507-5p	1.77004102150874	-0.543446119330185	0.278145256887021	-1.95382127098765	0.0507223578026276	0.350952753987113	heavy_drinker_vs_light_drinker	FALSE	1.924	1.847	1.391	1.037	0.822	0.433
hsa-miR-6508-3p	0.994963652761939	-0.0868508499564243	0.412308687478109	-0.210645209752064	0.833164131454124	NA	heavy_drinker_vs_light_drinker	NA	1.203	1.127	0.847	0.214	0	0
hsa-miR-6508-5p	0.747759551215642	-0.0295232997907812	0.475267766750753	-0.0621192974912272	0.950467829499225	NA	heavy_drinker_vs_light_drinker	NA	0.642	0.704	0.861	0	0	0
hsa-miR-6509-3p	0.542038967360823	-0.273796869932154	0.580453278806055	-0.471694932097432	0.63714455500751	NA	heavy_drinker_vs_light_drinker	NA	0.325	0.571	0.732	0	0	0
hsa-miR-6509-5p	32.9136269184756	-0.124604249315705	0.24616662265481	-0.506178489885825	0.612731353855807	0.850266590572347	heavy_drinker_vs_light_drinker	FALSE	24.801	34.782	32.78	14.395	21.484	18.769
hsa-miR-651-3p	2.28386803542256	1.00639664481033	0.302720903222761	3.32450331013236	0.000885761819709399	0.0742273145460679	heavy_drinker_vs_light_drinker	FALSE	1.77	1.907	3.156	1.031	0.867	1.322
hsa-miR-651-5p	0.589071841025482	-0.352800739584238	0.487011567598318	-0.724419629956766	0.46880815207626	NA	heavy_drinker_vs_light_drinker	NA	0.91	0.492	0.449	0	0	0
hsa-miR-6510-3p	6.0922116646291	-0.60794500504933	0.315800248738396	-1.92509349653154	0.0542176624351865	0.363377311242723	heavy_drinker_vs_light_drinker	FALSE	5.724	6.968	4.631	2.24	2.505	2.581
hsa-miR-6510-5p	1.64048459303077	-0.0618908713454144	0.25694169023445	-0.240875162333295	0.809651873014362	0.936225590239019	heavy_drinker_vs_light_drinker	FALSE	2.467	1.612	1.257	1.254	0.867	0.89
hsa-miR-6511a-3p	17.8385857702214	-0.4088919113717	0.158263694152105	-2.58361157031201	0.00977718382958579	0.206888130665008	heavy_drinker_vs_light_drinker	FALSE	20.223	20.004	13.531	15.874	15.389	10.637
hsa-miR-6511a-5p	4.55031595700075	-0.00859778858168739	0.216299319528734	-0.0397494943600376	0.968292842039643	0.991575742981979	heavy_drinker_vs_light_drinker	FALSE	4.992	4.276	4.53	3.957	2.905	2.809
hsa-miR-6511b-3p	9.79093382361497	-0.275377155877742	0.171631137163644	-1.60447084619138	0.108610305679175	0.457027848862009	heavy_drinker_vs_light_drinker	FALSE	12.486	10.495	7.509	7.409	8.436	6.511
hsa-miR-6511b-5p	13.8305354278582	-0.339961462134952	0.168808318832094	-2.01389045567769	0.0440210358263184	0.33374813686762	heavy_drinker_vs_light_drinker	FALSE	15.6	15.272	11.393	8.569	10.534	8.85
hsa-miR-6512-3p	0.156879699203901	-0.534699770191312	0.683339599747408	-0.78248029294506	0.433932362584372	NA	heavy_drinker_vs_light_drinker	NA	0.19	0.17	0.102	0	0	0
hsa-miR-6512-5p	4.20736978342238	-0.829560172745792	0.267047149900421	-3.10641837239276	0.00189368582696675	0.0987487877574368	heavy_drinker_vs_light_drinker	FALSE	4.643	5.624	2.537	3.01	2.146	1.277
hsa-miR-6513-3p	0.555350636513649	0.0128724795999749	0.591410017623706	0.021765744942395	0.982634819285849	NA	heavy_drinker_vs_light_drinker	NA	0.566	0.575	0.642	0	0	0
hsa-miR-6513-5p	0.308244754878191	-0.681928783055046	0.590141445272492	-1.15553447146925	0.247871624773721	NA	heavy_drinker_vs_light_drinker	NA	0.482	0.251	0.12	0	0	0
hsa-miR-6514-3p	0.533576209370085	-0.131100509471318	0.42549446537494	-0.308113313191498	0.757996111250867	NA	heavy_drinker_vs_light_drinker	NA	0.676	0.535	0.38	0	0	0
hsa-miR-6514-5p	2.72949777548715	-0.561364047220808	0.298222193235837	-1.88236844860461	0.0597860067284078	0.369748276777882	heavy_drinker_vs_light_drinker	FALSE	4.037	2.712	1.815	1.319	1.759	0.922
hsa-miR-6515-3p	1.63731146356455	-0.519255111620187	0.345366877655327	-1.50348845015299	0.132713133096843	0.489350648644583	heavy_drinker_vs_light_drinker	FALSE	2.224	1.35	1.309	0.721	0.639	0
hsa-miR-6515-5p	16.8410928340536	0.013469400275697	0.255916168343947	0.0526320801177139	0.95802505614806	0.987577560742454	heavy_drinker_vs_light_drinker	FALSE	26.521	13.869	10.186	7.569	5.852	5.07
hsa-miR-6516-3p	0.400812494896632	-0.291892377161781	0.574167366706215	-0.508375073345355	0.611190330346998	NA	heavy_drinker_vs_light_drinker	NA	0.711	0.367	0.137	0	0	0
hsa-miR-6516-5p	7.41779078401831	1.21245972429737	0.450762097840547	2.68979963068295	0.00714949320772238	0.191070205976381	heavy_drinker_vs_light_drinker	FALSE	13.903	1.363	10.318	0.684	0.422	0.53
hsa-miR-652-3p	1.70695074668745	-0.146947880146975	0.392557408663821	-0.374334751819239	0.708155280184986	0.894291783246014	heavy_drinker_vs_light_drinker	FALSE	4.471	0.795	0.454	0	0	0
hsa-miR-652-5p	0.239645876359577	-0.330763306844036	0.714047660164932	-0.463223010586767	0.643204524155889	NA	heavy_drinker_vs_light_drinker	NA	0.203	0.344	1.068	0	0	0
hsa-miR-6529-3p	2.2429043806734	-0.202747749912329	0.334097248400927	-0.606852498434905	0.543948804421116	0.812124681461135	heavy_drinker_vs_light_drinker	FALSE	1.986	2.122	2.558	1.282	0.973	0.541
hsa-miR-6529-5p	1.51289792039706	0.0405162142205908	0.344120516594822	0.117738444140184	0.906274904597917	NA	heavy_drinker_vs_light_drinker	NA	3.243	1.052	1.114	0.435	0	0.136
hsa-miR-653-3p	0.403171019142255	-0.0853558768690384	0.534833880483161	-0.159593249387883	0.873201497029083	NA	heavy_drinker_vs_light_drinker	NA	0.463	0.447	0.379	0	0	0
hsa-miR-653-5p	0.397058231403087	0.095809197384038	0.544829879247787	0.175851584197834	0.860410542707765	NA	heavy_drinker_vs_light_drinker	NA	0.77	0.196	0.316	0	0	0
hsa-miR-654-3p	0.672131595608519	-0.10622111813253	0.544103663426996	-0.195222207223351	0.845218994671543	NA	heavy_drinker_vs_light_drinker	NA	0.751	0.856	0.525	0	0	0
hsa-miR-654-5p	16.673609832375	-0.165848434838446	0.208565400304628	-0.795186711679935	0.426504900400346	0.751870332037103	heavy_drinker_vs_light_drinker	FALSE	24.33	15.743	11.095	14.221	8.691	6.385
hsa-miR-655-3p	1.49514182523466	0.0253015802125841	0.447707201985903	0.0565136770200556	0.954932600251896	NA	heavy_drinker_vs_light_drinker	NA	1.016	1.059	1.866	0	0	0
hsa-miR-655-5p	46.4225871433921	-0.0445588382444521	0.165723671325572	-0.268874312812647	0.788026404699945	0.925253548160902	heavy_drinker_vs_light_drinker	FALSE	42.015	44.737	46.126	35.193	35.402	35.492
hsa-miR-656-3p	0.205732026418414	-0.220727775389063	0.759155551876483	-0.290754345197723	0.771239204716286	NA	heavy_drinker_vs_light_drinker	NA	0.095	0.303	0.209	0	0	0
hsa-miR-656-5p	1.19203874289482	-0.594251701179686	0.437497700257081	-1.35829674265829	0.174369543459263	NA	heavy_drinker_vs_light_drinker	NA	0.941	1.402	1.175	0	0	0
hsa-miR-657	13.4264636699534	-0.326907845788813	0.252896661792358	-1.29265385897905	0.196130802866643	0.559110216423034	heavy_drinker_vs_light_drinker	FALSE	15.49	13.679	10.818	7.935	6.732	5.98
hsa-miR-657-5p:Novel	240.957941643177	-0.0167661024190816	0.186184500100777	-0.0900510107447533	0.92824667874148	0.980538407868924	heavy_drinker_vs_light_drinker	FALSE	196.463	241.183	246.114	148.513	160.53	153.329
hsa-miR-658	14.234867389893	0.294941081994621	0.230125162158182	1.28165507512771	0.199963670891349	0.562775096172716	heavy_drinker_vs_light_drinker	FALSE	16.335	13.898	14.15	7.998	7.099	6.613
hsa-miR-658-5p:Novel	5.26428765275422	-0.184693669071407	0.233892774193463	-0.789651025809966	0.429731599983877	0.755002866821518	heavy_drinker_vs_light_drinker	FALSE	8.565	4.09	3.865	3.814	3.107	1.976
hsa-miR-659-3p	0.352692005051165	-0.334277876525556	0.489432298396661	-0.682991044155896	0.494612501686416	NA	heavy_drinker_vs_light_drinker	NA	0.529	0.245	0.31	0	0	0
hsa-miR-659-5p	0.486660633839157	-0.652234772294624	0.469252390450718	-1.38994448524418	0.164545735705386	NA	heavy_drinker_vs_light_drinker	NA	0.713	0.475	0.37	0	0	0
hsa-miR-660-3p	2.82568842278913	0.453954376574027	0.376368333723052	1.20614391780384	0.22776200357261	0.594032160845166	heavy_drinker_vs_light_drinker	FALSE	5.897	1.072	1.537	0.818	0	0.323
hsa-miR-660-5p	2.03383616222181	-0.301247434313887	0.412355644375028	-0.730552469508357	0.465052553057492	0.771958352823695	heavy_drinker_vs_light_drinker	FALSE	3.555	1.713	0.939	0.403	0	0.107
hsa-miR-661	9.02687346757019	0.00306023906431254	0.232717414847129	0.0131500217391242	0.989508103062843	0.996865258755008	heavy_drinker_vs_light_drinker	FALSE	11.125	7.91	8.073	7.01	4.645	5.886
