ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-7975-5p:Novel	0.73263385841976	0.707336838150672	1.06679908830678	0.785601228728101	0.0744676465940388	0	0	0	0.347031422080346	0.52118950321491	NA	modAct_vs_active	NA
hsa-miR-7976	0.289671510623893	0.471888840011362	0.370843760105654	0.336279938602987	0	0	0	0	0.224640131610611	0.749308436155168	NA	modAct_vs_active	NA
hsa-miR-7976-3p:Novel	0.321293651979993	0.543739147004666	0.47719659032117	0.164121873401257	0	0	0	0	0.666944091657291	0.298238862806608	NA	modAct_vs_active	NA
hsa-miR-7977	0.561877426056687	0.888244318529028	0.842225131042489	0.300060289665323	0	0	0	0	0.695381306628753	0.254837551994063	NA	modAct_vs_active	NA
hsa-miR-7977-3p:Novel	6.78077117550146	6.3860451866987	4.66788826839031	1.76213065952906	1.68485740876016	1.80115933638219	1.16911235673211	0	0.978328642363946	0.0710011553186726	0.348945276184991	modAct_vs_active	FALSE
hsa-miR-7978	4.01671077329776	3.66883386619154	3.159674665912	1.15946123162689	0.758691411407478	0.806086135995003	0	0	0.992897892957949	0.0413099623991376	0.278171629921465	modAct_vs_active	FALSE
hsa-miR-7978-3p:Novel	19.2266748372704	31.4560040065282	19.6633962027445	21.3343274288658	3.59667603035066	7.18342404509876	4.97199764639751	4.09747791468454	-0.487920139800807	0.3264977583001	0.658072255310405	modAct_vs_active	FALSE
hsa-miR-802	0.803949586030848	1.27161735279585	0.872308259268441	1.10679407860246	0.261568522814858	0.238779917594262	0	0.542434106172183	-0.43287148269799	0.39181268636618	NA	modAct_vs_active	NA
hsa-miR-802-3p:Novel	5.97691221638294	7.23673088648067	5.58972211520766	4.4914146361771	3.49835545550649	5.24630248722232	3.0975332334486	2.09166885431269	0.327983785813052	0.367693126643068	0.687023013205155	modAct_vs_active	FALSE
hsa-miR-8052	0.719748826264267	0.797686469394674	0.818141775303033	0.548683587246485	0	0.257496293586135	0	0	0.280798504727288	0.573801024303445	NA	modAct_vs_active	NA
hsa-miR-8052-3p:Novel	31.2940689406565	9.92360242792721	7.37387073561848	8.91528568275624	4.66239367055997	5.38300770766139	4.1380290451929	4.74958148764305	0.182377858008702	0.634453874847334	0.840803409861579	modAct_vs_active	FALSE
hsa-miR-8053	20.403957230687	21.102669040194	22.7105250670213	13.139948536987	11.1048488070426	12.2719438549754	11.0711156013383	9.23440957960762	0.642713823902956	0.0692749184373881	0.347043915070393	modAct_vs_active	FALSE
hsa-miR-8053-3p:Novel	2.22546703498263	2.29293607898703	2.0793652586018	2.14325731126924	0.987901675020312	1.18405367739676	1.13160011709526	1.09543169282717	0.0647421372693522	0.888563402691139	NA	modAct_vs_active	NA
hsa-miR-8054	1.51274435242461	2.43102575334863	3.12562375111957	3.90527956633702	0.363002539971992	0.596677364709464	0.500513589348793	0.474561427721999	0.323529018743469	0.53343506896002	0.80402931179003	modAct_vs_active	FALSE
hsa-miR-8054-3p:Novel	7.90943255612636	4.50887399191278	10.0719148889395	1.79417092404069	1.7330218660405	1.48131987219197	2.39940899739427	1.65478828091501	1.91346294507817	0.000620112031394031	0.0514567554432221	modAct_vs_active	FALSE
hsa-miR-8055	2.33867831583174	2.69397739579981	2.27756135113177	1.74065365855181	1.84774085084156	1.95818562362522	1.38731840129489	1.84688191592152	0.497932486080513	0.14329147200502	NA	modAct_vs_active	NA
hsa-miR-8055-5p:Novel	3.1262427628424	3.1435747012322	2.66339314600505	1.80415868071563	1.82187840640069	2.12696925870156	1.13822578055327	0.887699802780711	0.363729026633601	0.37908060582332	0.697371598955282	modAct_vs_active	FALSE
hsa-miR-8056	3.73400689086332	8.32744237319273	4.64036952184008	2.02576131923476	2.04216727544523	2.32404008291581	1.44205354468197	1.14225928146933	0.497039687368534	0.260777668679975	0.60295750818536	modAct_vs_active	FALSE
hsa-miR-8056-5p:Novel	1.1274733154478	1.71982383419657	2.03841194511135	0.783142726377046	0.511636687792402	0.491986804419087	0.607919031504563	0.697222951437564	0.807651382113528	0.135281890221758	NA	modAct_vs_active	NA
hsa-miR-8057	5.19623382833857	6.68011014448039	7.42356271078954	5.70943475146941	3.0530647636499	3.77012275889604	3.04585478367148	3.61831039325775	0.548132195212816	0.178547118296233	0.508355726557529	modAct_vs_active	FALSE
hsa-miR-8057-3p:Novel	19.5459653831838	40.9702629273166	20.3661178117937	19.6696469175697	15.7328413412489	13.9038736987171	14.5411818340732	12.9281734114507	-0.0551318563383447	0.855752026546666	0.940510589748387	modAct_vs_active	FALSE
