ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	light.x	heavy.x	abstemious.y	light.y	heavy.y
hsa-miR-4433b-5p	0.380524523803195	-0.349960398776695	0.456111244608907	-0.767269833649395	0.442921100188947	NA	heavy_vs_light	NA	0.66	0.381	0.274	0	0	0
hsa-miR-4434	1.75828666822231	0.0403560236084806	0.300876146536859	0.134128358372659	0.893301075512576	NA	heavy_vs_light	NA	1.998	1.512	2.121	1.303	0.626	0.638
hsa-miR-4434-3p:Novel	1.19444315170845	-0.533467436422979	0.405714168688774	-1.31488490566423	0.188548586392858	NA	heavy_vs_light	NA	0.748	1.354	0.902	0	0	0
hsa-miR-4435	1.68127259578333	-0.362679444406623	0.279781437836406	-1.29629559134187	0.194873666881607	NA	heavy_vs_light	NA	4.538	1.515	1.139	1.321	0.847	0.505
hsa-miR-4435-3p:Novel	2.06461144032066	-0.193445738295521	0.259875925919852	-0.744377293167131	0.456648252203197	NA	heavy_vs_light	NA	1.998	2.034	2.032	1.64	1.357	1.02
hsa-miR-4436a	3.12330363199338	-0.0909372794047833	0.220892362897556	-0.411681409949686	0.68057295250126	0.863537098513297	heavy_vs_light	FALSE	3.851	3.258	2.896	2.49	2.147	2.186
hsa-miR-4436a-5p:Novel	4.44212935857275	-0.423384167896114	0.246108704642421	-1.72031366591141	0.0853754406669075	0.374383992606075	heavy_vs_light	FALSE	7.07	4.435	3.479	1.797	2.606	2.084
hsa-miR-4436b-3p	10.9623063385113	-0.228589040413409	0.178986772032028	-1.27712812415269	0.201557017193876	0.534718910320224	heavy_vs_light	FALSE	17.356	10.785	9.829	9.833	7.468	7.03
hsa-miR-4436b-5p	14.3701613078889	-0.279101368197481	0.217773942693471	-1.28161048445695	0.199979320439079	0.532884333932199	heavy_vs_light	FALSE	15.876	15.179	11.681	8.983	10.388	7.073
hsa-miR-4437	71.6525004929375	0.292132290678573	0.143068098114993	2.04191077205602	0.0411603830521818	0.300620773385166	heavy_vs_light	FALSE	105.708	59.456	83.524	48.619	49.002	59.271
hsa-miR-4437-5p:Novel	1.04750863560337	-0.588210893488007	0.343577179788801	-1.71201968026393	0.0868930417135305	NA	heavy_vs_light	NA	0.968	1.095	0.915	0	0.519	0
hsa-miR-4438	2.89833112562359	-0.93507385179931	0.273345862939683	-3.42084508520857	0.000624268807747836	0.0511900422353226	heavy_vs_light	FALSE	2.196	3.558	1.525	1.279	1.599	1.038
hsa-miR-4438-5p:Novel	1.61584268049669	0.266740370614699	0.39882234231589	0.668820029153295	0.503610288494396	NA	heavy_vs_light	NA	1.228	1.539	1.765	0	0.256	0.277
hsa-miR-4439	0.615819431300034	0.0878857326155064	0.36262106818898	0.24236245581215	0.808499323166179	NA	heavy_vs_light	NA	0.916	0.537	0.653	0	0	0
hsa-miR-4439-3p:Novel	1.16119671252531	-0.376029440732241	0.359235667708335	-1.04674862362927	0.295215531434562	NA	heavy_vs_light	NA	1.204	1.15	1.091	0.449	0.285	0
hsa-miR-4440	2.34723835517545	0.228847775714498	0.268247305307565	0.853122365766571	0.393591449642847	0.703169361093245	heavy_vs_light	FALSE	3.221	1.997	2.689	1.99	1.203	1.133
hsa-miR-4440-5p:Novel	5.9940190160095	0.0157383105854895	0.286749638875322	0.0548851975793856	0.956229924722965	0.984022537586807	heavy_vs_light	FALSE	9.69	4.834	7.151	5.304	2.314	2.207
hsa-miR-4441	34.4717187726203	-0.0966489096099899	0.1986034094552	-0.486642751376288	0.626511521678225	0.837807213924436	heavy_vs_light	FALSE	28.748	33.804	35.683	21.356	24.51	22.49
hsa-miR-4441-5p:Novel	14.8953859395275	-0.361101353623713	0.259644781315478	-1.39075144046497	0.164300812889918	0.493997777422354	heavy_vs_light	FALSE	18.171	15.644	11.459	7.677	6.702	6.041
hsa-miR-4442	4.12415659769261	-0.268733345317165	0.19618118016047	-1.36982224848148	0.170742395206044	0.497855478359123	heavy_vs_light	FALSE	7.122	3.986	3.312	4.866	3.03	2.585
hsa-miR-4442-5p:Novel	0.858916943070212	-0.390615185726013	0.395528111098163	-0.987578821241025	0.323358962766144	NA	heavy_vs_light	NA	4.036	0.647	0.364	0	0	0
hsa-miR-4443	3.47047334737006	-0.351466305431201	0.338690029924124	-1.03772262062139	0.299399210542506	0.642995447403192	heavy_vs_light	FALSE	5.757	3.71	2.146	1.14	0.666	0
hsa-miR-4443-3p:Novel	25.239050321632	0.353490109157267	0.245599887957822	1.43929263199816	0.150067629518892	0.473666246473746	heavy_vs_light	FALSE	42.554	21.526	26.586	18.638	5.251	11.791
hsa-miR-4444	4.00704978606113	-0.264969313339601	0.278462324101138	-0.951544573201809	0.341328002831346	0.668164279981887	heavy_vs_light	FALSE	9.019	3.652	3.277	3.421	1.441	1.963
hsa-miR-4444-5p:Novel	2.43732047095389	-0.69786023031597	0.319722030768365	-2.18270923851839	0.0290572291515379	0.253233050190215	heavy_vs_light	FALSE	1.502	2.725	1.94	0.898	0.555	0.545
hsa-miR-4445-3p	0.57593996752356	-0.472810799241932	0.4753663707404	-0.994623996025449	0.319919172279902	NA	heavy_vs_light	NA	1.351	0.574	0.345	0	0	0
hsa-miR-4445-5p	0.587555865638752	-0.314103051582153	0.407681904899685	-0.770461106581225	0.441026417659832	NA	heavy_vs_light	NA	1	0.546	0.519	0	0	0
hsa-miR-4446-3p	0.51648866958761	0.232892341946504	0.400623823795481	0.581324245123766	0.561021943123913	NA	heavy_vs_light	NA	0.308	0.429	0.722	0	0	0
hsa-miR-4446-5p	0.0452274337766071	-0.36450116575811	2.64994626365097	-0.137550398948814	0.890595758682882	NA	heavy_vs_light	NA	0.092	0.049	0.02	0	0	0
hsa-miR-4447	3.72032917842213	-0.411798676451766	0.238044232660359	-1.72992503052708	0.0836436705352207	0.373917680726241	heavy_vs_light	FALSE	3.926	3.845	3.171	1.577	1.939	1.856
hsa-miR-4447-5p:Novel	13.3957627265573	-0.761202476526314	0.304869053478242	-2.49681779059493	0.0125313328355519	0.173896341810274	heavy_vs_light	FALSE	33.022	12.585	8.771	9.326	3.308	3.098
hsa-miR-4448	2.73690746929741	-0.600719002019691	0.430019641434581	-1.39695712506444	0.162426464596251	0.492466121229643	heavy_vs_light	FALSE	3.745	2.848	2.051	0.333	0.403	0.276
hsa-miR-4448-5p:Novel	12.475834655109	-0.145749483687231	0.265140461473611	-0.549706683307319	0.582520572117125	0.809646366509025	heavy_vs_light	FALSE	66.791	7.654	6.85	3.155	2.802	3.328
hsa-miR-4449	73.0677586029139	0.603524166903575	0.223605420400983	2.69905875189116	0.00695358992217932	0.140946923815859	heavy_vs_light	FALSE	94.311	52.248	106.968	54.742	33.77	47.57
hsa-miR-4449-5p:Novel	2.30664187064593	0.0350167272226117	0.268874506575272	0.130234463908942	0.896380928511433	NA	heavy_vs_light	NA	5.025	2.053	1.959	3.019	1.284	1.09
hsa-miR-4450	0.672542661684932	-0.164042289273633	0.361918734878013	-0.45325724662727	0.650363514698716	NA	heavy_vs_light	NA	0.777	0.55	0.851	0	0	0
hsa-miR-4450-3p:Novel	4.07581172988668	-0.474216789569643	0.269268023930397	-1.76113295090777	0.0782159030957758	0.364931149587646	heavy_vs_light	FALSE	5.214	4.323	2.998	2.653	1.791	1.664
hsa-miR-4451	3.57986011563545	0.160853548740715	0.178727437555858	0.899993593263729	0.368123660179392	0.687798524215828	heavy_vs_light	FALSE	4.261	3.157	4.019	2.49	2.029	2.585
hsa-miR-4451-5p:Novel	46.0406557566333	-0.203839351140661	0.19447179571004	-1.04816922369858	0.294560647381004	0.636392105239918	heavy_vs_light	FALSE	47.367	47.488	40.792	30.526	29.323	30.556
hsa-miR-4452	33.8846411066385	-0.0684537778221593	0.323003484287663	-0.211928914553736	0.832162492368251	0.92528594445227	heavy_vs_light	FALSE	39.821	34.657	28.992	7.994	10.727	9.114
hsa-miR-4452-5p:Novel	0.937042451931064	-0.0974605303920078	0.360807907299942	-0.270117501363373	0.787069858263767	NA	heavy_vs_light	NA	2.189	0.803	0.805	1.006	0	0.147
hsa-miR-4453	9.62577538630125	-0.239513883618337	0.239556953810568	-0.999820208966817	0.317397524017696	0.654383009517626	heavy_vs_light	FALSE	10.889	10.246	7.521	5.537	5.712	4.472
hsa-miR-4453-3p:Novel	15.8186571769069	-0.0398430613185564	0.171853736797004	-0.23184285696167	0.816660068749677	0.918038325315105	heavy_vs_light	FALSE	21.233	14.656	15.719	12.795	9.862	10.46
hsa-miR-4454	0.737174461272757	-0.0904530043630706	0.431907686317814	-0.209426706744255	0.834115146019095	NA	heavy_vs_light	NA	1.308	0.673	0.661	0	0	0
hsa-miR-4454-3p:Novel	6.41967754502221	-0.626318810029506	0.30008924281686	-2.087108501959	0.036878327715826	0.284309842732266	heavy_vs_light	FALSE	9.127	5.439	7.284	3.955	2.101	1.771
hsa-miR-4455	1.51874320885397	0.116994035772587	0.25177850064305	0.464670476127951	0.64216745417293	NA	heavy_vs_light	NA	1.49	1.497	1.499	1.303	0.855	0.826
hsa-miR-4455-3p:Novel	3.75194688658216	-0.543340085682217	0.330934637761665	-1.64183504439787	0.10062419426203	0.401986850169154	heavy_vs_light	FALSE	2.454	3.493	4.423	1.14	1.116	0.658
hsa-miR-4456	1.08792940853717	-0.0411053697647997	0.290899277755444	-0.141304475150181	0.887629414430688	NA	heavy_vs_light	NA	1.287	0.995	1.152	0.333	0.539	0.588
hsa-miR-4456-3p:Novel	1.96651583534286	-0.299616635228362	0.291389962474395	-1.02823251935005	0.303840464914781	NA	heavy_vs_light	NA	2.197	1.745	2.227	1.006	0.737	0
hsa-miR-4457	2.86242869176031	-0.0512598165253121	0.207199271655757	-0.247393806530728	0.804603466921737	0.916353948438645	heavy_vs_light	FALSE	2.505	2.797	2.949	2.46	1.979	2.455
hsa-miR-4457-5p:Novel	0.845828706768416	0.0800472637621409	0.301919500528193	0.265127835804253	0.790910984534307	NA	heavy_vs_light	NA	1.583	0.619	1.058	0.82	0	0.312
hsa-miR-4458	0.917646807708981	-0.404724821519105	0.408189931279948	-0.99151103568386	0.321436106364125	NA	heavy_vs_light	NA	0.735	1.077	0.569	0	0	0
hsa-miR-4458-3p:Novel	5.62147808207659	0.126023669910921	0.201082939985124	0.626724822703729	0.530839629638026	0.782381284205064	heavy_vs_light	FALSE	8.52	5.113	5.503	3.997	3.225	3.926
hsa-miR-4460	1.85692761396246	-0.186126638978713	0.257553418181988	-0.722671981185648	0.469881433434296	NA	heavy_vs_light	NA	1.533	1.864	1.802	1.006	1.115	1.113
hsa-miR-4460-3p:Novel	8.01584094528944	0.701702761903802	0.283174765462323	2.47798479062276	0.0132126777363572	0.177878139077525	heavy_vs_light	FALSE	12.19	5.486	11.583	6.226	2.602	3.977
hsa-miR-4462	5.04678735046692	0.149753639931483	0.215496474094639	0.694923852284078	0.48710302380711	0.758908591298078	heavy_vs_light	FALSE	6.621	4.656	5.073	3.331	3.313	3.341
hsa-miR-4462-5p:Novel	2.95409101304586	0.352269989942279	0.255374281478303	1.37942625977475	0.167763367421625	0.49613953250592	heavy_vs_light	FALSE	2.698	2.651	3.448	2.053	1.346	2.025
hsa-miR-4463	6.41355940243882	0.257265629729207	0.29590508674034	0.869419422840001	0.384617763283514	0.695486352216173	heavy_vs_light	FALSE	10.967	5.306	7.196	3.144	2.282	2.789
hsa-miR-4463-5p:Novel	3.71546847699622	0.0548816968300339	0.222462651905073	0.246700721941643	0.805139847802466	0.9163862999594	heavy_vs_light	FALSE	5.178	3.087	4.413	3.317	2.068	2.579
hsa-miR-4464	1.6851227015916	-0.897693571457828	0.398226851013623	-2.25422662779492	0.0241819144502809	NA	heavy_vs_light	NA	2.497	1.545	1.654	0	0.549	0
hsa-miR-4464-3p:Novel	2.04432277514311	-0.659082505005328	0.336737933168642	-1.95725648964904	0.0503173202686642	NA	heavy_vs_light	NA	4.422	2.308	1.229	1.303	0.717	0.43
hsa-miR-4465	0.826071410904393	-0.417300891018875	0.3785197042248	-1.1024548692214	0.270263968604137	NA	heavy_vs_light	NA	1.524	0.824	0.578	0.333	0	0
hsa-miR-4465-5p:Novel	0.990857171622327	-0.3823549390685	0.317973829253292	-1.20247298328418	0.229180327363439	NA	heavy_vs_light	NA	1.419	0.919	1.024	1.245	0	0.232
hsa-miR-4466	7.06112985773325	0.292163480209948	0.252238671330701	1.15828187116837	0.246749027050088	0.580358858928761	heavy_vs_light	FALSE	15.856	4.931	8.639	4.79	2.71	4.88
hsa-miR-4466-3p:Novel	71.0102279361456	0.378499139886417	0.246776573207617	1.53377257397921	0.125085612386351	0.445957400681773	heavy_vs_light	FALSE	52.952	72.066	71.917	44.318	36.196	26.218
hsa-miR-4467	3.52545361054208	0.660566056690059	0.297524896015656	2.22020431075219	0.0264049018336852	0.245909001810778	heavy_vs_light	FALSE	9.734	2.177	4.446	2.331	1.291	1.316
hsa-miR-4467-3p:Novel	6.52600414718652	-0.437803671983892	0.253919398497362	-1.7241836369128	0.0846746971359189	0.374383992606075	heavy_vs_light	FALSE	7.295	7.294	4.455	3.155	4.242	2.041
hsa-miR-4468	5.70207251853692	0.290390851127636	0.261351555515545	1.11111200602884	0.266520140646104	0.601755111045773	heavy_vs_light	FALSE	4.308	4.565	8.053	2.383	2.835	3.438
hsa-miR-4468-5p:Novel	1.09899531354972	-0.409381097627336	0.33321611323151	-1.22857533405927	0.219231068222978	NA	heavy_vs_light	NA	1.709	1.13	0.806	1.046	0.579	0
hsa-miR-4469	4.93083072557804	-0.224089716652409	0.234187226001978	-0.956882749234649	0.338626439240186	0.667861284130902	heavy_vs_light	FALSE	5.891	4.876	4.647	3.144	2.857	3.341
hsa-miR-4469-5p:Novel	8.71539373338264	0.493197513469642	0.235510092026748	2.09416721476898	0.0362450872010317	0.28183679875285	heavy_vs_light	FALSE	8.11	8.159	9.831	7.149	5.281	4.755
hsa-miR-4470	4.53731353421888	-0.615940965419074	0.315556893715103	-1.95191731724666	0.0509480219345085	0.32088964374741	heavy_vs_light	FALSE	4.825	4.92	3.422	2.665	1.689	1.113
hsa-miR-4470-5p:Novel	2.12165851228778	0.345573613987294	0.284481184364574	1.214750334927	0.224461328343988	NA	heavy_vs_light	NA	2.301	1.791	2.649	0.666	0.891	0.97
hsa-miR-4471	9.545245324478	-0.351544934976506	0.229539596131017	-1.53152197225202	0.125640440296535	0.447051980857887	heavy_vs_light	FALSE	9.65	10.182	7.835	4.99	6.589	4.44
hsa-miR-4471-5p:Novel	1.04434241401179	-0.239673606820254	0.376459963089569	-0.636650986344675	0.52435220625221	NA	heavy_vs_light	NA	0.963	1.136	0.802	0	0.292	0
hsa-miR-4472	18.9240650765535	0.0692604355400515	0.178685361108405	0.387611134512763	0.698303827778476	0.871792460423786	heavy_vs_light	FALSE	24.59	18.837	18.306	18.565	11.892	12.511
hsa-miR-4472-1-5p:Novel	3.07406694536175	0.220435930190688	0.306917491277792	0.718225374751193	0.472618334571603	0.748654547120868	heavy_vs_light	FALSE	5.602	2.147	4.117	2.055	0.882	1.402
hsa-miR-4472-2-3p:Novel	6.19705356055164	0.00245831814151025	0.21066313407779	0.0116694273645549	0.990689355386559	0.993442799954059	heavy_vs_light	FALSE	11.407	5.388	6.439	4.643	3.664	3.78
hsa-miR-4473	6.63417125810205	-0.286942779915697	0.243199744927604	-1.17986464172121	0.238054054748957	0.570318080700025	heavy_vs_light	FALSE	8.506	6.479	5.969	1.797	1.916	1.621
hsa-miR-4473-5p:Novel	1.29097606469366	0.141274370904924	0.273827523882358	0.515924655425136	0.605907033204177	NA	heavy_vs_light	NA	3.682	1.006	1.137	1.006	0.124	0.619
hsa-miR-4474-3p	2.91387084289162	-0.553353506023312	0.368368189752015	-1.50217505587502	0.133051905063385	0.458336650640318	heavy_vs_light	FALSE	3.389	2.966	2.482	0.791	0.686	0.951
hsa-miR-4474-5p	0.51282971129884	-0.221618280670969	0.440302897927849	-0.503331415064373	0.614731282902731	NA	heavy_vs_light	NA	0.888	0.46	0.485	0	0	0
hsa-miR-4475	1.77545921317369	-0.286917650694638	0.339787128341932	-0.844404118822033	0.398443621548763	NA	heavy_vs_light	NA	3.251	1.624	1.56	0.663	0.582	0.638
hsa-miR-4475-5p:Novel	0.412711484744274	-0.148067543130839	0.468408932231413	-0.316107428663823	0.751920968377274	NA	heavy_vs_light	NA	0.877	0.381	0.323	0	0	0
hsa-miR-4476	3.76307651287009	0.500750908091186	0.213780611750721	2.34235885092838	0.0191622806159062	0.214712759199347	heavy_vs_light	FALSE	6.762	2.969	4.331	3.91	2.112	3.33
hsa-miR-4476-5p:Novel	85.8268259999016	-0.410131196035671	0.60681429423813	-0.675875963915123	0.499119399531924	0.765917489828756	heavy_vs_light	FALSE	16.325	67.89	137.952	0.999	1.381	0.832
hsa-miR-4477a	1.83388485009184	-0.680728094291121	0.284925318784744	-2.38914567927675	0.0168876045456362	NA	heavy_vs_light	NA	1.648	2.114	1.275	0	1.107	0.505
hsa-miR-4477b-3p:Novel	0.767909784198856	-0.312545184006032	0.410585749130844	-0.761217808137883	0.446526983321196	NA	heavy_vs_light	NA	0.289	0.817	0.743	0	0	0
hsa-miR-4477b-5p:Novel	1.17887512412234	-0.626705913638465	0.321901201512029	-1.94688901655139	0.0515480417111988	NA	heavy_vs_light	NA	1.554	1.32	0.802	0	0.658	0.277
hsa-miR-4478	3.77367626540032	-0.247506734333158	0.282068707734617	-0.877469664469208	0.38023158881045	0.693299967436232	heavy_vs_light	FALSE	11.81	8.554	3.633	1.99	1.447	1.276
hsa-miR-4478-3p:Novel	4.60400536851292	-0.230655760375326	0.236739488162947	-0.974302015118689	0.329906604409062	0.664231600841459	heavy_vs_light	FALSE	13.631	3.626	3.87	4.766	2.343	2.585
hsa-miR-4479	6.03139509900012	-0.955171321419101	0.260483046533701	-3.6669231803365	0.000245486503793964	0.0364552526794072	heavy_vs_light	TRUE	4.746	7.017	3.966	3.735	3.484	2.094
hsa-miR-4479-5p:Novel	2.35948708992608	-0.102279566515092	0.257395647856283	-0.397363231923018	0.691099624952662	0.867657336337815	heavy_vs_light	FALSE	3.738	2.222	2.101	2.607	0.988	1.052
hsa-miR-448	3.08332968044509	-0.575698211039158	0.253915866802814	-2.26727938780696	0.0233731638119468	0.24019389465081	heavy_vs_light	FALSE	4.966	3.024	2.539	2.013	1.961	1.237
hsa-miR-448-5p:Novel	4.70236822758824	-0.455553529115426	0.244203934915456	-1.8654635080845	0.0621164626512891	0.343376955482406	heavy_vs_light	FALSE	8.402	4.677	3.725	2.695	2.999	2.424
hsa-miR-4480	4.43840549927157	-0.268681071234881	0.340384415307075	-0.789345983988405	0.429909817283182	0.724819916241926	heavy_vs_light	FALSE	1.9	5.698	2.229	0	1.075	0.937
hsa-miR-4480-5p:Novel	0.831105056295909	-0.200537050550451	0.30253478911333	-0.662856166519511	0.50742267739316	NA	heavy_vs_light	NA	0.835	0.804	0.828	0.333	0	0
hsa-miR-4481	0.190315695931046	-0.405020925492768	1.00929632464031	-0.401290399662465	0.688206330958585	NA	heavy_vs_light	NA	0.084	0.186	0.214	0	0	0
hsa-miR-4481-3p:Novel	3.82692581079341	-0.126426074004862	0.220645703132566	-0.572982261652764	0.566656704439334	0.802393010053814	heavy_vs_light	FALSE	5.963	3.106	4.704	3.816	2.094	2.402
hsa-miR-4482-3p	0.447395771826474	0.331806196571226	0.483971284402354	0.685590668836823	0.492971267370185	NA	heavy_vs_light	NA	0.296	0.337	0.687	0	0	0
hsa-miR-4482-5p	3.18262217129997	-0.269251112589838	0.240915515808584	-1.11761632158125	0.263730894902334	0.599253786732673	heavy_vs_light	FALSE	5.527	2.904	2.895	4.919	1.713	1.49
hsa-miR-4483	0.360237167663013	-0.378604688622699	0.554324285278775	-0.68300216800405	0.494605472592907	NA	heavy_vs_light	NA	0.225	0.384	0.323	0	0	0
hsa-miR-4483-5p:Novel	12.1714892811294	-0.739838171402429	0.423285898021043	-1.74784507317947	0.0804908580698231	0.367859444383773	heavy_vs_light	FALSE	4.842	17.27	2.755	3.331	0.757	0
hsa-miR-4484	4.59125589015796	-0.115634676775417	0.29250934378151	-0.395319599984437	0.692607036282602	0.867682703787371	heavy_vs_light	FALSE	3.665	5.07	3.539	2.607	2.077	1.787
hsa-miR-4484-5p:Novel	4.21448279089452	0.00323459739027355	0.255818302111951	0.0126441203134013	0.989911720426282	0.993442799954059	heavy_vs_light	FALSE	8.145	3.152	5.075	4.841	1.914	1.993
hsa-miR-4485-3p	1.91729743983777	-0.113575554026105	0.296907481065059	-0.38252843484674	0.702069441713722	NA	heavy_vs_light	NA	3.182	1.72	1.898	1.327	0.82	0.832
hsa-miR-4485-5p	1.09322732227423	-0.389427877919298	0.418111601888937	-0.931396967125399	0.351648259140897	NA	heavy_vs_light	NA	0.826	1.342	0.609	0	0	0
hsa-miR-4486	0.559688457946398	-0.569198833980812	0.41107434698187	-1.38466152938002	0.166155987674596	NA	heavy_vs_light	NA	0.75	0.624	0.385	0	0	0
hsa-miR-4486-3p:Novel	10.1266327612314	-0.307583413303904	0.202663083788103	-1.51770814671656	0.129087989418022	0.451307621918822	heavy_vs_light	FALSE	13.026	10.223	8.661	8.66	7.768	6.076
hsa-miR-4487	105.505372374866	-0.184921456761609	0.16816937959351	-1.09961431271609	0.27150020316973	0.607675392702472	heavy_vs_light	FALSE	82.949	114.142	89.532	68.434	80.792	76.789
hsa-miR-4487-5p:Novel	5.00363419039354	0.405780722236157	0.310189215399314	1.30817160007896	0.190815112445295	0.522352750912462	heavy_vs_light	FALSE	4.239	4.39	6.144	2.373	1.77	2.054
hsa-miR-4488	7.32402245770343	0.542783696051697	0.300236842162399	1.80785173512484	0.0706295793026318	0.354935877311397	heavy_vs_light	FALSE	13.19	5.486	9.022	2.246	0.653	0.645
hsa-miR-4488-3p:Novel	178.715557947371	0.721778183170021	0.265810992602182	2.71538124177674	0.00661995143545198	0.137268878040866	heavy_vs_light	FALSE	224.057	110.278	297.997	94.318	48.756	95.921
hsa-miR-4489	16.5911247104339	-0.173041648682943	0.196541375908023	-0.880433689260029	0.378624412796413	0.693299967436232	heavy_vs_light	FALSE	13.125	16.981	15.966	9.686	11.814	12.048
hsa-miR-4489-3p:Novel	22.074179331266	0.182053248482004	0.241813845594376	0.752865279630781	0.451530874097607	0.739166694076301	heavy_vs_light	FALSE	39.916	18.294	23.533	12.637	6.205	11.412
hsa-miR-4490	1.51923214388424	-0.501648291064718	0.285049027960251	-1.75986669610629	0.0784304112646064	NA	heavy_vs_light	NA	2.118	1.533	1.237	0.82	0.878	0.634
hsa-miR-4490-5p:Novel	0.99657334183393	-0.955515529241089	0.424735157632648	-2.24967373684547	0.0244696638713206	NA	heavy_vs_light	NA	1.932	1.059	0.573	1.006	0	0
hsa-miR-4491	1.35509196009268	-0.364944834420429	0.322315393722028	-1.13226002086381	0.257525132782069	NA	heavy_vs_light	NA	1.028	1.52	1.043	1.006	0.521	0.371
hsa-miR-4491-5p:Novel	1.28184625571827	-0.631635178761457	0.374653293549997	-1.68591919418738	0.0918113644039483	NA	heavy_vs_light	NA	1.182	1.297	1.189	0	0.413	0.173
hsa-miR-4492	4.58761085363252	0.290673672499439	0.243345433619343	1.19448994039531	0.232286373417379	0.564750158551149	heavy_vs_light	FALSE	4.744	3.769	5.966	4.866	2.328	3.028
hsa-miR-4492-5p:Novel	36.9886082418962	0.550149734338068	0.245896542068071	2.23732196358325	0.0252653047288901	0.245909001810778	heavy_vs_light	FALSE	38.647	30.737	47.851	23.188	15.029	23.731
hsa-miR-4493	12.7488537067423	-0.287321498015795	0.276460603882569	-1.03928550390434	0.298671974602355	0.642198143245112	heavy_vs_light	FALSE	7.227	14.119	10.883	3.735	5.428	5.608
hsa-miR-4493-5p:Novel	7.76969967773076	-0.254038454865583	0.319215988402555	-0.795819959197097	0.426136688999902	0.723450015661425	heavy_vs_light	FALSE	4.482	8.542	6.542	1.99	2.678	2.918
hsa-miR-4494	32.0748190121079	-0.607972954043947	0.193185376302681	-3.14709615023541	0.00164900726355628	0.0907158018981065	heavy_vs_light	FALSE	28.449	35.049	25.321	18.249	22.346	19.696
hsa-miR-4494-5p:Novel	10.2308920312539	0.0938600803725015	0.318512811895784	0.29468227608757	0.768236603902604	0.900445111173829	heavy_vs_light	FALSE	7.568	10.385	9.926	3.878	2.314	3.098
hsa-miR-4495	0.112098908676749	-0.107432406455089	0.996885541982376	-0.107768045508467	0.914179691217262	NA	heavy_vs_light	NA	0.294	0.1	0.079	0	0	0
