ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-23a-3p	2.49116449513603	2.38023584738605	4.70678410861472	78.7772261540997	0.655849552476078	0.432901498438853	0.812559589031414	0.297870586376155	-0.162008568210825	0.739852585800563	0.906963084497473	_16_vs_never	FALSE	female
hsa-miR-23a-5p	1.95081504198523	1.27196209760003	1.24397989705325	12.3982373995694	1.18674582444454	0.850000275852815	0.571774547678837	1.60676330142461	-0.640055226703307	0.11143499710114	NA	_16_vs_never	NA	female
hsa-miR-23b-3p	1.04123952860565	1.06648378483244	3.67773264020609	69.0222194477187	0.201853680220157	0.444564520375608	1.0781553086972	2.67300964904532	0.634453319535805	0.159914823874563	0.581990206966491	_16_vs_never	FALSE	female
hsa-miR-23b-5p	1.41175185359436	1.04445203018088	1.15614601014329	7.74096602048677	0.614477759624476	0.419526856120006	0.422387170848348	1.16331148185464	-0.137111879360584	0.748148291851164	NA	_16_vs_never	NA	female
hsa-miR-23c	110.432580241188	131.70779814334	67.8670105465878	26.2760122491284	29.7639646771478	32.9535865613315	17.5986023009821	11.7850102838148	-0.297282228784375	0.503369263030523	0.805481493339331	_16_vs_never	FALSE	female
hsa-miR-23c-5p:Novel	11.0059007675595	15.2801268972379	12.8620696546674	4.30982386634556	4.47972397686923	1.79786820037832	5.27713636847921	3.48993444556391	0.358305062367641	0.403388657502404	0.766151193852481	_16_vs_never	FALSE	female
hsa-miR-24-1-5p	0.686227337143048	0.222385297506544	0.217529459077911	0.754273944284919	0	0	0	0	-1.06448585498047	0.168332390362773	NA	_16_vs_never	NA	female
hsa-miR-24-2-5p	3.37794114435079	1.75130058186834	1.92477254647675	16.5404968673406	1.53619439906119	1.19369554889457	1.23427701235426	0.446805879564233	-0.529148309322054	0.184989729329144	0.604857705030759	_16_vs_never	FALSE	female
hsa-miR-24-3p	9.57926946618189	9.11798053102193	7.12063422920547	21.6099452123466	5.91565817406687	5.13213548521547	4.17171348498498	4.01690825356153	-0.308215348745847	0.248492849747349	0.643887784151624	_16_vs_never	FALSE	female
hsa-miR-2467-3p	2.80114219687604	2.42734008025284	1.45741393099107	1.14455013408997	1.14225928146933	0.767470390195399	1.09130345973403	1.00961016083815	-0.703203687864556	0.0879314478601727	NA	_16_vs_never	NA	female
hsa-miR-2467-5p	2.5715282119644	1.47914045932686	3.2860382918358	5.46561731182849	1.59712389656416	1.28616818666581	1.44894633416425	1.16331148185464	0.069925488094556	0.849111456742373	NA	_16_vs_never	NA	female
hsa-miR-25-3p	3.66716956612402	23.1667628632514	11.6231754818165	792.158640234512	1.82074840506382	1.88641524687376	2.0324707685062	2.08509410463309	-0.189762375213753	0.638476937279702	0.883274762062335	_16_vs_never	FALSE	female
hsa-miR-25-5p	7.49236505238928	5.21274296747832	2.95295266661177	5.82200286577624	3.51196191872918	2.20768172616528	1.88910921219862	2.71538619942571	-0.623760040518146	0.0800071463160341	0.448568595111218	_16_vs_never	FALSE	female
hsa-miR-2681-3p	41.2864597497879	28.7196006213069	82.4156017886622	34.0434908401382	20.5762679494033	19.1828378697811	29.5653079937107	25.7658057215374	0.820660558687367	0.0199327524801015	0.252894591015315	_16_vs_never	FALSE	female
hsa-miR-2681-5p	57.1400656532277	35.9252832177108	67.5108374425809	18.7106033887309	17.1811942740495	1.58949170744681	2.34035369132429	0	0.0943986882784819	0.793612317810444	0.937131691727479	_16_vs_never	FALSE	female
hsa-miR-2682-3p	1.17503068968259	1.3366171264778	1.52307381489681	2.60015309401541	0.606916135021273	0.428229176059823	0.845983533783204	0.571559908603856	0.225023518954754	0.552384509553435	NA	_16_vs_never	NA	female
hsa-miR-2682-5p	5.04430168644973	5.50066392677183	10.2993348783389	5.20705535291745	2.36121107616103	1.41895842693839	1.64515897396936	2.03653964956928	0.486259843175884	0.209410126675027	0.624613370127227	_16_vs_never	FALSE	female
hsa-miR-26a-1-3p	0.791222706322863	0.355044901992062	0.546229206857681	0.227062776670831	0	0	0	0	-0.0326983314205329	0.961798231203244	NA	_16_vs_never	NA	female
hsa-miR-26a-2-3p	1.58128228370858	1.38779954719405	2.34474265647881	3.40037907362334	0.99549421708205	0.800096792029081	1.258131135267	0.800183872045398	0.208621513401246	0.573726793578117	NA	_16_vs_never	NA	female
hsa-miR-26a-5p	2.32795793144063	1.80434540993804	2.49177101711701	3.77943254127727	1.4518247202929	1.49605694024878	1.63048279780629	1.37174378064925	-0.089700320744769	0.794049377548246	NA	_16_vs_never	NA	female
hsa-miR-26b-3p	0.801378746375206	0.851102995199835	0.511954312728891	3.20861910708363	0.368145929373019	0.171082126045408	0.121902869961024	0.744676465940388	-0.717412189661234	0.126251020054262	NA	_16_vs_never	NA	female
hsa-miR-26b-5p	5.18291436178039	16.6433462767421	22.5918058141407	924.813647202324	2.61246541214795	1.56905612734186	1.29317620269784	1.74496722278196	-0.300706909685588	0.470994872675909	0.796510350802466	_16_vs_never	FALSE	female
hsa-miR-27a-3p	9.25398490820599	7.29400236301525	16.2094616149444	509.861445575374	5.32728891143101	5.39485176359738	3.55924925803061	4.01690825356153	-0.370595204208206	0.290451599461541	0.685553901636786	_16_vs_never	FALSE	female
hsa-miR-27a-5p	2.84800967642359	2.5781141859438	2.46717628716304	28.5106341808659	2.04311671246548	1.35316088132179	1.49529807006625	4.07307929913856	-0.46175527310815	0.168217804063525	0.587548467901209	_16_vs_never	FALSE	female
hsa-miR-27b-3p	5.08370277653759	6.16476694911363	13.7667181696203	425.674596358555	2.70572094928632	2.90907987556807	1.45589950221748	3.02883048251446	-0.383442463442827	0.346602091254729	0.738123422059988	_16_vs_never	FALSE	female
hsa-miR-27b-5p	4.4428712928104	4.47090181018101	3.59829473356625	1.07940013343273	3.16385500600325	2.83385437131045	2.61067215630171	0.581655740927319	-0.317066655633941	0.250365655640891	0.645625247350199	_16_vs_never	FALSE	female
hsa-miR-28-3p	2.33796409789336	2.6112284173018	5.17057832570207	182.001843309834	1.37438532326345	0.994713682490927	1.24894788601962	1.14311981720771	-0.0934726156866419	0.815925271488901	0.939155014174233	_16_vs_never	FALSE	female
hsa-miR-28-5p	0.765990328389272	0.632611893715942	1.3399591302676	53.5844109411522	0.201853680220157	0.160360838602024	0.269167119161396	0.581655740927319	-0.535781242956516	0.272822485205094	NA	_16_vs_never	NA	female
hsa-miR-2861	23.0385495700331	27.9957379416752	24.4559673196003	27.1240305324862	15.4392026678741	16.0128334868116	18.6051351039253	12.5105646277985	0.387714753356987	0.10921803154513	0.496104631213975	_16_vs_never	FALSE	female
hsa-miR-2861-5p:Novel	43.0418416577101	48.5359289027227	128.743231944869	146.570923657791	30.7646849828508	26.8302935410062	29.205941678377	68.6353774294236	0.351824161529789	0.21009756843422	0.624613370127227	_16_vs_never	FALSE	female
hsa-miR-2909	1.0943486518248	0.617690622310048	1.08878793769403	0.64793000244195	0.653750589810173	0.428229176059823	0.425957355677858	0	-0.498186128279993	0.186585842537304	NA	_16_vs_never	NA	female
