ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6762-3p	0.390148281998073	0.311106581657301	0.228740290413478	0.18777643380387	0	0	0	0	0.894434801144704	0.401772988311559	NA	16__vs__16	NA
hsa-miR-6762-5p	15.2197547888059	11.5721654512821	8.74904114130402	19.629417091314	8.17178897065322	5.42801195822532	5.44355788835885	2.61691021071345	0.64949638235285	0.184423311664215	0.569895500494901	16__vs__16	FALSE
hsa-miR-6763-3p	0.190956228852348	0.129344193810271	0.110703303227895	1.42130262766192	0	0	0	0	0.73336513059806	0.610746347391817	NA	16__vs__16	NA
hsa-miR-6763-5p	49.7820179266251	34.7346232369641	29.0909886238293	17.2268430714081	16.4884466619821	7.49155493115661	8.22259505045136	2.94223995489745	0.279147760355141	0.484504576151479	0.812742911269743	16__vs__16	FALSE
hsa-miR-6764-3p	0.453737015701434	0.273163693445231	0.303786899654021	1.93280771841349	0	0	0	0	1.66972368395019	0.0545534731460938	NA	16__vs__16	NA
hsa-miR-6764-5p	3.76887422539436	2.58104272752261	4.6205951816009	2.41768513685723	1.05461833533442	0	1.67191143363774	0	-0.523397115963999	0.394209217058078	0.761269691653285	16__vs__16	FALSE
hsa-miR-6765-3p	2.2231620829638	2.08216289296539	3.546623631179	11.3617308571531	1.23665869915962	1.2106080050692	1.29723357092376	1.10949981532051	0.674660798561115	0.20331081051284	0.59562116778175	16__vs__16	FALSE
hsa-miR-6765-5p	9.7234248336221	6.37224041472247	6.03766123785504	4.70902805517697	3.32192999405399	1.64963391357257	2.32635423434426	1.94810035725347	0.570491392188778	0.290694146965042	0.68543170264599	16__vs__16	FALSE
hsa-miR-6766-3p	0.203202633436173	0.134995644786413	0.256613730954551	0.0554445622079465	0	0	0	0	-0.133412104738707	0.923059602150648	NA	16__vs__16	NA
hsa-miR-6766-5p	3.87135124597603	3.50124526145796	4.60669046186172	4.47419918711288	2.71282960266118	2.36763207923593	1.90288558547281	2.21052367813635	0.404886486115068	0.354521205872377	0.73900847006831	16__vs__16	FALSE
hsa-miR-6767-3p	0.475470241991458	0.387274927938003	0.166657833435345	0.228798260545929	0	0	0	0	0.92981706829524	0.381976806317087	NA	16__vs__16	NA
hsa-miR-6767-5p	8.35382359614022	6.07775668494593	6.37572355229462	4.51488387593755	4.0402985528967	3.81635155271594	3.42012554543281	3.79370618012423	-0.355609568291187	0.500636001791872	0.8242959386311	16__vs__16	FALSE
