miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-4765-5p:Novel	0.033	0.668	0.886975131876413	-0.161	0.04	0.67444976076555
hsa-miR-4766-3p	0.077	0.309	0.68744696969697	-0.054	0.491	0.904292379471229
hsa-miR-4766-5p	-0.187	0.013	0.288125786163522	-0.063	0.415	0.896943374197315
hsa-miR-4767	-0.003	0.961	0.990802808660035	-0.155	0.028	0.624506329113924
hsa-miR-4767-3p:Novel	-0.038	0.586	0.851572783505155	-0.01	0.889	0.987427674929401
hsa-miR-4768-3p	-0.064	0.41	0.757770354906054	-0.017	0.832	0.975121433311214
hsa-miR-4768-5p	-0.142	0.049	0.405342723004695	-0.011	0.881	0.987427674929401
hsa-miR-4769-3p	0.009	0.908	0.977931540342298	-0.064	0.448	0.898352279122116
hsa-miR-4769-5p	-0.008	0.915	0.979480362537764	-0.02	0.786	0.967635734072022
hsa-miR-4770	-0.055	0.424	0.765851358277806	-0.065	0.361	0.879173462335867
hsa-miR-4770-5p:Novel	0.007	0.923	0.980896260554886	0.002	0.981	0.99586904078116
hsa-miR-4771	0.08	0.25	0.653076352853966	-0.065	0.364	0.879212981744422
hsa-miR-4771-5p:Novel	-0.071	0.302	0.686611612903226	-0.145	0.04	0.67444976076555
hsa-miR-4772-3p	-0.197	0.012	0.28192	-0.102	0.207	0.824257627118644
hsa-miR-4772-5p	-0.141	0.065	0.426554934823091	-0.157	0.045	0.692752136752137
hsa-miR-4773	0.055	0.432	0.772432323232323	-0.062	0.387	0.893084258654474
hsa-miR-4773-5p:Novel	0.031	0.669	0.887290492296129	-0.109	0.143	0.808864429530201
hsa-miR-4774-3p	-0.203	0.012	0.28192	-0.041	0.619	0.939025398191993
hsa-miR-4774-5p	0.051	0.469	0.796508915662651	-0.072	0.32	0.864122605363985
hsa-miR-4775	-0.067	0.388	0.741393185505679	-0.096	0.228	0.844389036251105
hsa-miR-4775-3p:Novel	0.013	0.864	0.959477494491659	-0.127	0.099	0.805718244803695
hsa-miR-4776-3p	0.004	0.956	0.990026979472141	0.029	0.691	0.950245914396887
hsa-miR-4776-5p	-0.061	0.403	0.752084521922874	0.059	0.433	0.896943374197315
hsa-miR-4777-3p	-0.075	0.351	0.71997904540163	-0.011	0.893	0.987427674929401
hsa-miR-4777-5p	-0.111	0.173	0.588447817836812	-0.063	0.456	0.900534368070953
hsa-miR-4778-3p	0.088	0.245	0.651607547169811	0.032	0.681	0.948180165942315
hsa-miR-4778-5p	-0.098	0.157	0.579338219895288	0.027	0.702	0.954048592364057
hsa-miR-4779	-0.008	0.917	0.979480362537764	0.057	0.451	0.898352279122116
hsa-miR-4779-5p:Novel	-0.061	0.418	0.762833764888659	-0.035	0.652	0.940887796887797
hsa-miR-4780	-0.053	0.44	0.776444667000501	-0.087	0.218	0.837954397394137
hsa-miR-4780-5p:Novel	-0.037	0.597	0.855562423749492	-0.048	0.506	0.909532635774788
hsa-miR-4781-3p	-0.042	0.571	0.846530921329407	-0.08	0.294	0.850522928399035
hsa-miR-4781-5p	-0.056	0.486	0.805016317016317	0.025	0.758	0.967635734072022
hsa-miR-4782-3p	0.004	0.958	0.990026979472141	-0.077	0.339	0.872848398576512
hsa-miR-4782-5p	-0.03	0.698	0.898299636363636	0.043	0.587	0.930120503597122
hsa-miR-4783-3p	-0.075	0.302	0.686611612903226	-0.072	0.328	0.872356226415094
hsa-miR-4783-5p	-0.068	0.356	0.723443358251869	-0.107	0.159	0.808864429530201
hsa-miR-4784	-0.044	0.529	0.822318482576092	-0.126	0.077	0.761418282548476
hsa-miR-4784-3p:Novel	0.027	0.698	0.898299636363636	0.014	0.845	0.978056881333769
hsa-miR-4785	-0.037	0.592	0.85430303030303	-0.087	0.216	0.834631578947368
hsa-miR-4785-5p:Novel	0.05	0.471	0.797599231138876	0.071	0.32	0.864122605363985
hsa-miR-4786-3p	-0.059	0.428	0.769919346605411	0.061	0.425	0.896943374197315
hsa-miR-4786-5p	-0.162	0.031	0.360541254125413	-0.166	0.03	0.62783908045977
hsa-miR-4787-3p	0.096	0.19	0.604296028880866	-0.061	0.418	0.896943374197315
hsa-miR-4787-5p	0.095	0.168	0.585610948191593	0.101	0.151	0.808864429530201
hsa-miR-4788	-0.013	0.862	0.959477494491659	0.028	0.712	0.958045627376426
hsa-miR-4788-3p:Novel	-0.095	0.18	0.592268907563025	0.047	0.518	0.909532635774788
hsa-miR-4789-3p	-0.093	0.249	0.653076352853966	-0.081	0.324	0.866952164009112
hsa-miR-4789-5p	-0.17	0.031	0.360541254125413	-0.068	0.406	0.896943374197315
hsa-miR-4790-3p	-0.077	0.315	0.6937875	-0.009	0.913	0.994449784349969
hsa-miR-4790-5p	-0.043	0.593	0.854346688470973	0.067	0.413	0.896943374197315
hsa-miR-4791	-0.073	0.297	0.683247885491217	-0.075	0.298	0.850522928399035
hsa-miR-4791-3p:Novel	-0.14	0.052	0.410869955156951	-0.064	0.39	0.893602080624187
hsa-miR-4793-3p	-0.148	0.042	0.380483290488432	-0.083	0.265	0.844389036251105
hsa-miR-4793-5p	0.007	0.921	0.980248867411658	-0.033	0.653	0.941945149406467
hsa-miR-4794	-0.153	0.049	0.405342723004695	-0.114	0.154	0.808864429530201
hsa-miR-4794-3p:Novel	-0.127	0.091	0.473683899556869	-0.014	0.861	0.982566062176166
hsa-miR-4795-3p	-0.167	0.03	0.360541254125413	-0.01	0.895	0.988398621121905
hsa-miR-4795-5p	-0.065	0.409	0.757770354906054	-0.012	0.885	0.987427674929401
hsa-miR-4796-3p	-0.175	0.02	0.327813953488372	-0.099	0.2	0.824257627118644
hsa-miR-4796-5p	-0.092	0.252	0.653456953642384	-0.093	0.262	0.844389036251105
hsa-miR-4797-3p	-0.056	0.486	0.805016317016317	0.084	0.306	0.855149881046788
hsa-miR-4797-5p	0.08	0.293	0.681539273927393	-0.017	0.823	0.975075889858966
hsa-miR-4798-3p	-0.017	0.831	0.948549983824005	-0.049	0.543	0.917321188878236
hsa-miR-4798-5p	-0.084	0.27	0.666240997229917	0.029	0.714	0.958045627376426
hsa-miR-4799-3p	0.045	0.541	0.828185925282363	-0.062	0.415	0.896943374197315
hsa-miR-4799-5p	0.016	0.847	0.954228900255754	-0.022	0.794	0.967850570736769
hsa-miR-4800-3p	0.072	0.302	0.686611612903226	0.079	0.265	0.844389036251105
hsa-miR-4800-5p	-0.012	0.865	0.959477494491659	0.078	0.273	0.84687676056338
hsa-miR-4801	-0.149	0.063	0.424497131931166	-0.067	0.415	0.896943374197315
hsa-miR-4801-5p:Novel	-0.104	0.183	0.595468144044321	-0.077	0.334	0.872848398576512
hsa-miR-4802-3p	-0.188	0.007	0.230542056074766	-0.166	0.02	0.573008130081301
hsa-miR-4802-5p	-0.061	0.426	0.768282497441146	-0.006	0.943	0.994515994020927
hsa-miR-4803	-0.044	0.543	0.830165726681128	-0.101	0.17	0.808864429530201
hsa-miR-4803-3p:Novel	0.082	0.27	0.666240997229917	0.024	0.759	0.967635734072022
hsa-miR-4804-3p	-0.168	0.042	0.380483290488432	0.034	0.69	0.950245914396887
hsa-miR-4804-5p	-0.118	0.097	0.488325714285714	-0.093	0.202	0.824257627118644
hsa-miR-483-3p	0.013	0.863	0.959477494491659	-0.033	0.678	0.947162055335968
hsa-miR-483-5p	-0.042	0.545	0.831060147122458	-0.099	0.165	0.808864429530201
hsa-miR-484	-0.011	0.883	0.966964574269733	-0.034	0.656	0.94241500203832
hsa-miR-484-3p:Novel	0.048	0.488	0.805016317016317	-0.055	0.437	0.897352668213457
hsa-miR-485-3p	-0.006	0.934	0.984569548309901	-0.008	0.923	0.994515994020927
hsa-miR-485-5p	-0.06	0.393	0.74338808373591	0.023	0.754	0.967635734072022
hsa-miR-486-3p	0.161	0.019	0.327813953488372	0.081	0.253	0.844389036251105
hsa-miR-486-5p	0	0.995	0.998283281294351	-0.074	0.309	0.859043613707165
hsa-miR-487a-3p	-0.041	0.611	0.863337610264635	-0.073	0.383	0.88853982883476
hsa-miR-487a-5p	-0.058	0.448	0.781173676397823	0.019	0.808	0.971020435967302
hsa-miR-487b-3p	-0.146	0.064	0.424738229755179	-0.123	0.127	0.808864429530201
hsa-miR-487b-5p	-0.07	0.363	0.726825	-0.021	0.791	0.967635734072022
hsa-miR-488-3p	-0.082	0.294	0.681615789473684	-0.071	0.368	0.879212981744422
hsa-miR-488-5p	-0.14	0.081	0.458913183279743	-0.095	0.247	0.844389036251105
hsa-miR-489-3p	0.025	0.725	0.911812990720914	0.02	0.786	0.967635734072022
hsa-miR-489-5p	-0.132	0.091	0.473683899556869	-0.066	0.411	0.896943374197315
hsa-miR-490-3p	-0.127	0.084	0.464703296703297	0.006	0.938	0.994515994020927
hsa-miR-490-5p	-0.134	0.097	0.488325714285714	-0.162	0.05	0.707630522088353
hsa-miR-491-3p	-0.02	0.803	0.942628914057295	-0.123	0.136	0.808864429530201
hsa-miR-491-5p	-0.063	0.383	0.741393185505679	-0.089	0.228	0.844389036251105
hsa-miR-492	-0.057	0.431	0.772162684290798	-0.098	0.182	0.816318987341772
hsa-miR-492-3p:Novel	-0.031	0.654	0.883681887366819	0.011	0.881	0.987427674929401
hsa-miR-493-3p	-0.069	0.368	0.731433728144388	0.006	0.935	0.994515994020927
hsa-miR-493-5p	-0.022	0.757	0.928011088011088	0.006	0.938	0.994515994020927
hsa-miR-494-3p	-0.004	0.959	0.990479484173505	-0.016	0.824	0.975075889858966
hsa-miR-494-5p	-0.108	0.144	0.557031833150384	-0.071	0.351	0.87294018296974
hsa-miR-495-3p	-0.066	0.404	0.752084521922874	-0.131	0.103	0.808864429530201
hsa-miR-495-5p	-0.232	0.003	0.160181818181818	-0.059	0.46	0.900534368070953
hsa-miR-496	-0.021	0.771	0.931437778539596	-0.044	0.543	0.917321188878236
hsa-miR-496-5p:Novel	-0.114	0.102	0.493747252747253	-0.031	0.67	0.945360479041916
hsa-miR-497-3p	-0.126	0.091	0.473683899556869	0.042	0.584	0.927034234234234
hsa-miR-497-5p	0.013	0.868	0.960688442211055	-0.047	0.549	0.919739007092199
hsa-miR-498-3p	0.048	0.5	0.811607554122524	-0.032	0.662	0.944489068825911
hsa-miR-498-5p	-0.124	0.079	0.454153344208809	-0.028	0.697	0.952026356589147
hsa-miR-4999-3p	0.096	0.221	0.629386967015286	-0.077	0.338	0.872848398576512
hsa-miR-4999-5p	-0.103	0.186	0.598597260273973	-0.1	0.214	0.830546255506608
hsa-miR-499a-3p	0.161	0.033	0.365698113207547	-0.048	0.533	0.913946576007771
hsa-miR-499a-5p	-0.096	0.196	0.607479331574318	-0.086	0.258	0.844389036251105
hsa-miR-499b-3p	-0.068	0.347	0.719310588235294	-0.054	0.466	0.901263964950712
hsa-miR-499b-5p	-0.162	0.021	0.331856502242153	-0.01	0.889	0.987427674929401
hsa-miR-5000-3p	0.069	0.368	0.731433728144388	-0.025	0.748	0.966612394572791
hsa-miR-5000-5p	0	0.997	0.998283281294351	-0.046	0.555	0.922556603773585
hsa-miR-5001-3p	-0.212	0.006	0.217979381443299	-0.046	0.563	0.922991207774179
hsa-miR-5001-5p	0.017	0.809	0.944469266358229	-0.082	0.244	0.844389036251105
hsa-miR-5002-3p	-0.137	0.052	0.410869955156951	-0.198	0.006	0.515707317073171
hsa-miR-5002-5p	0.08	0.295	0.682139107611549	-0.008	0.919	0.994515994020927
hsa-miR-5003-3p	0.074	0.286	0.676513712374582	0.15	0.035	0.639067357512954
hsa-miR-5003-5p	-0.154	0.047	0.395293556085919	-0.111	0.164	0.808864429530201
hsa-miR-5004-3p	-0.043	0.563	0.841753075943997	0.033	0.669	0.945360479041916
hsa-miR-5004-5p	0.088	0.221	0.629386967015286	0.054	0.463	0.900945334069575
hsa-miR-5006-3p	-0.072	0.351	0.71997904540163	-0.151	0.058	0.733181208053691
hsa-miR-5006-5p	-0.124	0.072	0.441266086956522	-0.076	0.279	0.848538131962297
hsa-miR-5007-3p	-0.093	0.263	0.662008571428572	-0.056	0.507	0.909532635774788
hsa-miR-5007-5p	-0.043	0.562	0.841328802039082	-0.035	0.649	0.940023016851623
hsa-miR-5008-3p	0.071	0.384	0.741393185505679	0.085	0.302	0.853446672012831
hsa-miR-5008-5p	-0.164	0.025	0.343161048689139	-0.03	0.693	0.950245914396887
hsa-miR-5009-3p	-0.206	0.01	0.271076923076923	-0.124	0.129	0.808864429530201
hsa-miR-5009-5p	-0.106	0.148	0.565061755146262	-0.027	0.716	0.958292442081276
hsa-miR-500a-3p	-0.17	0.02	0.327813953488372	-0.06	0.426	0.896943374197315
hsa-miR-500a-5p	0.069	0.329	0.705228710462287	0.04	0.579	0.927034234234234
hsa-miR-500b-3p	0.002	0.983	0.994571346540339	-0.025	0.749	0.96719530963723
hsa-miR-500b-5p	0.053	0.458	0.789238141809291	0.012	0.867	0.98481390856407
hsa-miR-501-3p	-0.072	0.298	0.683247885491217	-0.03	0.669	0.945360479041916
hsa-miR-501-5p	-0.047	0.543	0.830165726681128	-0.02	0.799	0.969251635111876
hsa-miR-5010-3p	-0.085	0.265	0.663252840909091	0.009	0.91	0.994060756354619
hsa-miR-5010-5p	0.042	0.539	0.828185925282363	-0.056	0.428	0.896943374197315
hsa-miR-5011-3p	-0.106	0.162	0.58025702811245	-0.054	0.493	0.904292379471229
hsa-miR-5011-5p	-0.238	0.002	0.143836734693878	0.013	0.871	0.98631233933162
hsa-miR-502-3p	-0.004	0.958	0.990026979472141	0.151	0.049	0.7048
hsa-miR-502-5p	-0.146	0.063	0.424497131931166	-0.153	0.059	0.733181208053691
hsa-miR-503-3p	-0.011	0.881	0.966275754746343	-0.162	0.034	0.63394708994709
hsa-miR-503-5p	-0.097	0.174	0.588447817836812	-0.06	0.416	0.896943374197315
hsa-miR-504-3p	-0.152	0.036	0.374230088495575	-0.132	0.074	0.748725212464589
hsa-miR-504-5p	-0.067	0.333	0.707766686710764	-0.075	0.287	0.848696666666667
hsa-miR-5047	-0.016	0.824	0.948063760572544	0.034	0.639	0.939047539616347
hsa-miR-5047-5p:Novel	-0.226	0.002	0.143836734693878	-0.072	0.338	0.872848398576512
hsa-miR-505-3p	-0.16	0.039	0.380483290488432	-0.02	0.803	0.969764222069911
hsa-miR-505-5p	-0.115	0.119	0.519004950495049	-0.06	0.431	0.896943374197315
hsa-miR-506-3p	-0.088	0.265	0.663252840909091	-0.113	0.16	0.808864429530201
hsa-miR-506-5p	-0.012	0.879	0.966275754746343	-0.036	0.644	0.940023016851623
hsa-miR-507	-0.053	0.456	0.786946131243879	-0.059	0.423	0.896943374197315
hsa-miR-507-5p:Novel	-0.073	0.338	0.712813883901855	-0.099	0.208	0.826372040586246
hsa-miR-508-3p	-0.111	0.15	0.568387096774194	0.028	0.728	0.96349063670412
hsa-miR-508-5p	0.078	0.327	0.702651219512195	0.027	0.742	0.966530823181986
hsa-miR-5087	-0.045	0.547	0.832309153713299	-0.037	0.623	0.939034424139396
hsa-miR-5087-3p:Novel	-0.165	0.022	0.334172413793103	-0.054	0.46	0.900534368070953
hsa-miR-5088-3p	-0.229	0.004	0.183064935064935	-0.049	0.547	0.919739007092199
hsa-miR-5088-5p	0.028	0.696	0.898299636363636	0.009	0.906	0.991843429636533
hsa-miR-5089-3p	-0.181	0.019	0.327813953488372	-0.066	0.407	0.896943374197315
hsa-miR-5089-5p	-0.177	0.017	0.31040414507772	-0.048	0.527	0.910754772393539
hsa-miR-509-3-5p	-0.042	0.597	0.855562423749492	-0.098	0.223	0.844389036251105
hsa-miR-509-3p	-0.088	0.209	0.6184013434089	-0.108	0.129	0.808864429530201
hsa-miR-509-5p	-0.075	0.277	0.670431318681319	-0.054	0.443	0.897718228867165
hsa-miR-5090	-0.041	0.555	0.835463477146519	0.047	0.513	0.909532635774788
hsa-miR-5090-3p:Novel	0.159	0.021	0.331856502242153	0.058	0.41	0.896943374197315
hsa-miR-5091	-0.15	0.029	0.358582456140351	-0.152	0.031	0.62783908045977
hsa-miR-5091-3p:Novel	-0.072	0.295	0.682139107611549	0.079	0.263	0.844389036251105
hsa-miR-5092	-0.065	0.347	0.719310588235294	-0.042	0.552	0.919739007092199
hsa-miR-5092-5p:Novel	-0.091	0.19	0.604296028880866	-0.085	0.233	0.844389036251105
hsa-miR-5093	-0.126	0.067	0.433225688073395	-0.052	0.463	0.900945334069575
hsa-miR-5093-5p:Novel	-0.205	0.004	0.183064935064935	-0.143	0.053	0.720818181818182
hsa-miR-5094	0.012	0.868	0.960688442211055	-0.052	0.462	0.900945334069575
hsa-miR-5094-3p:Novel	-0.005	0.948	0.98937492642731	-0.052	0.483	0.904292379471229
hsa-miR-510-3p	-0.048	0.523	0.820227859368046	0.029	0.702	0.954048592364057
hsa-miR-510-5p	-0.214	0.007	0.230542056074766	-0.112	0.167	0.808864429530201
hsa-miR-5100	-0.073	0.287	0.676513712374582	-0.056	0.428	0.896943374197315
hsa-miR-5100-5p:Novel	0	0.998	0.998283281294351	-0.091	0.203	0.824257627118644
hsa-miR-511-3p	-0.095	0.175	0.588447817836812	-0.092	0.201	0.824257627118644
hsa-miR-511-5p	-0.078	0.322	0.699585696670777	0.07	0.388	0.893084258654474
hsa-miR-512-3p	-0.042	0.553	0.835463477146519	-0.063	0.379	0.886849933598938
hsa-miR-512-5p	-0.075	0.288	0.677511348464619	-0.18	0.013	0.549614678899083
hsa-miR-513a-3p	-0.032	0.658	0.883681887366819	-0.083	0.254	0.844389036251105
hsa-miR-513a-5p	-0.051	0.48	0.80280968201234	-0.077	0.295	0.850522928399035
hsa-miR-513b-3p	0.024	0.76	0.928011088011088	-0.063	0.427	0.896943374197315
hsa-miR-513b-5p	0.061	0.432	0.772432323232323	0.05	0.531	0.912356899073623
hsa-miR-513c-3p	-0.058	0.482	0.803485335856197	0.073	0.39	0.893602080624187
hsa-miR-513c-5p	0.057	0.451	0.782532742491384	0.05	0.515	0.909532635774788
hsa-miR-514a-3p	-0.202	0.007	0.230542056074766	-0.154	0.043	0.692752136752137
hsa-miR-514a-5p	-0.06	0.386	0.741393185505679	-0.123	0.085	0.772010309278351
hsa-miR-514b-3p	-0.056	0.479	0.801898337292162	-0.114	0.156	0.808864429530201
hsa-miR-514b-5p	0.093	0.226	0.632584590945195	-0.067	0.395	0.896943374197315
hsa-miR-515-3p	-0.043	0.548	0.833470867501079	-0.002	0.978	0.99586904078116
hsa-miR-515-5p	0.035	0.624	0.868131069877615	0.102	0.17	0.808864429530201
hsa-miR-516a-3p, hsa-miR-516b-3p	-0.135	0.054	0.414588235294118	0.016	0.818	0.97452062204192
hsa-miR-516a-5p	-0.171	0.025	0.343161048689139	-0.071	0.367	0.879212981744422
hsa-miR-516b-5p	-0.112	0.14	0.554337078651685	-0.059	0.455	0.899282108805384
hsa-miR-517-5p	0.04	0.59	0.853163725892491	0.04	0.592	0.931758820902188
hsa-miR-517a-3p, hsa-miR-517b-3p	-0.098	0.206	0.614165820642978	-0.005	0.955	0.995550827423168
hsa-miR-517c-3p	-0.096	0.232	0.639224394057858	0.013	0.874	0.986900255754476
hsa-miR-5186	-0.025	0.714	0.902487804878049	-0.059	0.403	0.896943374197315
hsa-miR-5186-5p:Novel	-0.193	0.007	0.230542056074766	-0.112	0.124	0.808864429530201
hsa-miR-5187-3p	-0.099	0.214	0.624801988400994	0.006	0.941	0.994515994020927
hsa-miR-5187-5p	-0.045	0.522	0.820119482835488	-0.022	0.757	0.967635734072022
hsa-miR-5188	0.005	0.941	0.987390838786437	-0.06	0.409	0.896943374197315
hsa-miR-5188-5p:Novel	-0.096	0.17	0.585610948191593	-0.016	0.818	0.97452062204192
hsa-miR-5189-3p	-0.003	0.964	0.991285672599942	-0.069	0.329	0.872848398576512
hsa-miR-5189-5p	-0.149	0.034	0.368664615384615	-0.093	0.198	0.824257627118644
hsa-miR-518a-3p	-0.14	0.043	0.382656565656566	-0.111	0.117	0.808864429530201
hsa-miR-518a-5p	-0.104	0.158	0.579991666666667	0.005	0.952	0.995550827423168
hsa-miR-518b	-0.017	0.823	0.948063760572544	-0.088	0.252	0.844389036251105
hsa-miR-518b-5p:Novel	0.067	0.347	0.719310588235294	0.113	0.122	0.808864429530201
hsa-miR-518c-3p	-0.05	0.512	0.816789497510186	0.004	0.96	0.99586904078116
hsa-miR-518c-5p	-0.132	0.082	0.460874003189793	-0.135	0.085	0.772010309278351
hsa-miR-518d-3p	-0.135	0.088	0.472012176560122	-0.025	0.759	0.967635734072022
hsa-miR-518e-3p	0.033	0.664	0.884992447129909	0.048	0.538	0.916785299806576
hsa-miR-518f-3p	0.156	0.045	0.390591133004926	0.023	0.776	0.967635734072022
hsa-miR-518f-5p	-0.17	0.041	0.380483290488432	-0.032	0.712	0.958045627376426
hsa-miR-5190	-0.04	0.565	0.842241962774958	-0.045	0.53	0.912356899073623
hsa-miR-5190-5p:Novel	0.043	0.538	0.828185925282363	0.006	0.936	0.994515994020927
hsa-miR-5191	0.068	0.325	0.702638036809816	0.082	0.244	0.844389036251105
hsa-miR-5191-5p:Novel	-0.202	0.004	0.183064935064935	-0.039	0.582	0.927034234234234
hsa-miR-5192	-0.037	0.601	0.857806399351964	-0.003	0.962	0.99586904078116
hsa-miR-5192-5p:Novel	-0.201	0.004	0.183064935064935	-0.002	0.973	0.99586904078116
hsa-miR-5193	-0.084	0.225	0.631792828685259	-0.169	0.017	0.549614678899083
hsa-miR-5193-5p:Novel	0.026	0.701	0.898299636363636	0.029	0.678	0.947162055335968
hsa-miR-5194	-0.033	0.63	0.869952978056426	-0.082	0.245	0.844389036251105
hsa-miR-5194-5p:Novel	-0.059	0.397	0.747743452699091	-0.021	0.767	0.967635734072022
hsa-miR-5195-3p	-0.02	0.779	0.935012261580382	-0.02	0.793	0.967635734072022
hsa-miR-5195-5p	0.055	0.428	0.769919346605411	-0.013	0.858	0.98073045734674
hsa-miR-5196-3p	-0.266	0	0	-0.222	0.003	0.42288
hsa-miR-5196-5p	-0.003	0.961	0.990802808660035	0.045	0.526	0.910754772393539
hsa-miR-5197-3p	-0.136	0.054	0.414588235294118	-0.243	0.001	0.293666666666667
hsa-miR-5197-5p	-0.062	0.434	0.772432323232323	-0.076	0.352	0.87294018296974
hsa-miR-519a-2-5p, hsa-miR-520b-5p	-0.053	0.518	0.818691136974038	0.067	0.42	0.896943374197315
hsa-miR-519a-3p	-0.102	0.151	0.56972591006424	0.016	0.823	0.975075889858966
hsa-miR-519a-5p, hsa-miR-519c-5p, hsa-miR-519b-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p	-0.128	0.079	0.454153344208809	0.006	0.939	0.994515994020927
hsa-miR-519b-3p	-0.065	0.392	0.74269247311828	-0.063	0.418	0.896943374197315
hsa-miR-519c-3p	-0.025	0.751	0.926329716485824	-0.005	0.951	0.995550827423168
hsa-miR-519d-3p	-0.086	0.287	0.676513712374582	-0.016	0.848	0.978056881333769
hsa-miR-519d-5p	-0.127	0.104	0.498634013605442	-0.103	0.199	0.824257627118644
hsa-miR-519e-3p	-0.067	0.41	0.757770354906054	-0.056	0.5	0.905912596401028
hsa-miR-519e-5p	-0.073	0.36	0.724109589041096	-0.024	0.771	0.967635734072022
hsa-miR-520a-3p	-0.159	0.033	0.365698113207547	-0.052	0.494	0.904292379471229
hsa-miR-520a-5p	-0.12	0.129	0.53356338028169	-0.025	0.755	0.967635734072022
hsa-miR-520b-3p	-0.121	0.129	0.53356338028169	-0.042	0.604	0.933275741710297
hsa-miR-520c-3p	-0.11	0.171	0.585620991253644	-0.055	0.503	0.908079918032787
hsa-miR-520d-3p	-0.093	0.229	0.634929976396538	-0.121	0.131	0.808864429530201
hsa-miR-520d-5p	-0.072	0.303	0.687281070745698	0.044	0.539	0.917019721019721
hsa-miR-520e-3p	-0.02	0.79	0.93704476607203	0.02	0.798	0.968705477092663
hsa-miR-520e-5p	-0.121	0.114	0.513728900255754	0.022	0.782	0.967635734072022
hsa-miR-520f-3p	-0.06	0.421	0.764744329896907	0.164	0.031	0.62783908045977
hsa-miR-520f-5p	-0.17	0.032	0.365698113207547	0.033	0.68	0.947162055335968
hsa-miR-520g-3p	-0.057	0.488	0.805016317016317	0.045	0.59	0.93101654000894
hsa-miR-520g-5p	0.067	0.381	0.741393185505679	-0.018	0.819	0.974723404255319
hsa-miR-520h	0.099	0.178	0.591741088180113	0.083	0.271	0.844389036251105
hsa-miR-520h-5p:Novel	-0.073	0.313	0.691543573667712	-0.095	0.201	0.824257627118644
hsa-miR-521	-0.044	0.529	0.822318482576092	0.019	0.788	0.967635734072022
hsa-miR-521-1-5p:Novel	-0.09	0.251	0.653456953642384	-0.044	0.583	0.927034234234234
hsa-miR-521-2-5p:Novel	-0.153	0.05	0.40787037037037	0.007	0.929	0.994515994020927
hsa-miR-522-3p	-0.076	0.291	0.679578528827038	-0.107	0.147	0.808864429530201
hsa-miR-523-3p	-0.074	0.342	0.715256973293769	0.008	0.915	0.994449784349969
hsa-miR-524-3p	0.081	0.266	0.663399858457183	-0.023	0.755	0.967635734072022
hsa-miR-524-5p	-0.096	0.214	0.624801988400994	-0.085	0.279	0.848538131962297
hsa-miR-525-3p	-0.01	0.897	0.974122650231125	0.002	0.975	0.99586904078116
hsa-miR-525-5p	-0.137	0.077	0.452246666666667	-0.054	0.494	0.904292379471229
hsa-miR-526a-2-3p:Novel	-0.054	0.473	0.797918621349928	0.008	0.913	0.994449784349969
hsa-miR-526a-3p	-0.022	0.769	0.930936447956029	0.045	0.56	0.922991207774179
hsa-miR-526a-5p	-0.066	0.398	0.748826481580352	0.004	0.959	0.99586904078116
hsa-miR-526a-5p, hsa-miR-520c-5p, hsa-miR-518d-5p	-0.068	0.336	0.711576923076923	0.013	0.861	0.982566062176166
hsa-miR-526b-3p	-0.044	0.542	0.829356491532783	-0.015	0.838	0.977077329808328
hsa-miR-526b-5p	-0.039	0.628	0.868893600314095	0.026	0.755	0.967635734072022
hsa-miR-527	-0.017	0.824	0.948063760572544	-0.019	0.806	0.970062841530055
hsa-miR-527-3p:Novel	-0.028	0.707	0.899446931407942	-0.019	0.801	0.969342032967033
hsa-miR-532-3p	0.06	0.433	0.772432323232323	0.071	0.363	0.879212981744422
hsa-miR-532-5p	0.013	0.858	0.959477494491659	-0.039	0.584	0.927034234234234
hsa-miR-539-3p	-0.084	0.302	0.686611612903226	-0.056	0.504	0.908953940634596
