miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-6744-3p	0.055	0.257	0.652968997837058	-0.05	0.311	0.848269349845201
hsa-miR-6744-5p	-0.104	0.038	0.368903581267218	0.008	0.87	0.984414368184734
hsa-miR-6745	-0.034	0.455	0.797721393034826	-0.028	0.549	0.922434204275535
hsa-miR-6745-5p:Novel	-0.075	0.091	0.479597633136095	-0.148	0.001	0.195777777777778
hsa-miR-6746-3p	-0.129	0.012	0.261782857142857	-0.036	0.488	0.907443917851501
hsa-miR-6746-5p	-0.053	0.241	0.641453172205438	0.005	0.913	0.988057545148454
hsa-miR-6747-3p	-0.023	0.623	0.872943141153081	-0.024	0.617	0.938739957716702
hsa-miR-6747-5p	-0.07	0.122	0.511146226415094	-0.002	0.967	0.994080513418903
hsa-miR-6748-3p	-0.115	0.012	0.261782857142857	-0.108	0.019	0.449369127516778
hsa-miR-6748-5p	0.08	0.081	0.466077419354839	0.039	0.403	0.890948557089084
hsa-miR-6749-3p	0.018	0.722	0.91391091954023	-0.025	0.631	0.939435572454584
hsa-miR-6749-5p	0.081	0.068	0.435694545454546	0.025	0.575	0.928643446379468
hsa-miR-675-3p	-0.096	0.051	0.394131578947368	0.032	0.528	0.919682289097188
hsa-miR-675-5p	0.003	0.954	0.98874078408426	0.095	0.039	0.580423529411765
hsa-miR-6750-3p	0.016	0.759	0.925765641202904	0.039	0.461	0.905897826086956
hsa-miR-6750-5p	0.018	0.691	0.901821270310192	-0.137	0.003	0.257853658536585
hsa-miR-6751-3p	-0.055	0.271	0.665508013937282	-0.07	0.168	0.761467336683417
hsa-miR-6751-5p	-0.016	0.726	0.914981428571429	-0.065	0.163	0.759086161879896
hsa-miR-6752-3p	0.012	0.81	0.941748597822501	-0.051	0.294	0.840272506082725
hsa-miR-6752-5p	-0.082	0.068	0.435694545454546	-0.107	0.018	0.446704225352113
hsa-miR-6753-3p	0.031	0.528	0.832888093106535	0.18	0	0
hsa-miR-6753-5p	-0.062	0.197	0.584859309182814	-0.026	0.598	0.934429393536963
hsa-miR-6754-3p	0.065	0.197	0.584859309182814	0.142	0.005	0.27968253968254
hsa-miR-6754-5p	0.034	0.442	0.790230303030303	-0.022	0.628	0.938739957716702
hsa-miR-6755-3p	0.033	0.532	0.833600711427301	0.056	0.298	0.843495582329317
hsa-miR-6755-5p	-0.03	0.538	0.836019366197183	-0.061	0.227	0.805385229540918
hsa-miR-6756-3p	0.032	0.522	0.831613019891501	0.015	0.771	0.972520461699895
hsa-miR-6756-5p	0.014	0.754	0.922923237235151	-0.036	0.427	0.898599294947121
hsa-miR-6757-3p	-0.05	0.341	0.733181208053691	-0.025	0.641	0.940217731958763
hsa-miR-6757-5p	-0.001	0.99	0.99698038100654	0.066	0.141	0.743262536873156
hsa-miR-6758-3p	-0.014	0.785	0.935858633456749	0.066	0.22	0.800082559339525
hsa-miR-6758-5p	-0.006	0.886	0.96574822146613	-0.018	0.685	0.948130400628437
hsa-miR-6759-3p	-0.082	0.105	0.494679144385027	-0.009	0.857	0.981497562560936
hsa-miR-6759-5p	-0.079	0.1	0.484731774415406	0.01	0.835	0.977468337730871
hsa-miR-676-3p	0.007	0.882	0.962877323420074	0.047	0.327	0.857401785714286
hsa-miR-676-5p	-0.032	0.509	0.820922654462243	0.003	0.954	0.991579257513259
hsa-miR-6760-3p	-0.027	0.591	0.857501846532622	-0.084	0.096	0.681167652859961
hsa-miR-6760-5p	-0.095	0.033	0.354548780487805	-0.065	0.149	0.746907539118065
hsa-miR-6761-3p	0.031	0.56	0.847448866067608	0	0.997	0.999
hsa-miR-6761-5p	0.049	0.304	0.697458333333333	-0.026	0.592	0.934429393536963
hsa-miR-6762-3p	-0.042	0.413	0.77663393810032	-0.035	0.499	0.913019730010384
hsa-miR-6762-5p	-0.061	0.175	0.572690674053555	0.015	0.738	0.963583549462764
hsa-miR-6763-3p	0.044	0.396	0.771849557522124	-0.009	0.872	0.98446464
hsa-miR-6763-5p	-0.127	0.005	0.183541666666667	-0.066	0.144	0.745162995594714
hsa-miR-6764-3p	-0.067	0.19	0.584768558951965	-0.053	0.301	0.84498427672956
hsa-miR-6764-5p	-0.172	0.001	0.106787878787879	-0.073	0.147	0.746907539118065
hsa-miR-6765-3p	0.029	0.525	0.831879496402878	-0.079	0.091	0.672293501048218
hsa-miR-6765-5p	-0.051	0.273	0.666702702702703	-0.027	0.572	0.928051565377532
hsa-miR-6766-3p	0.025	0.635	0.87685736677116	0.036	0.491	0.908704402515723
hsa-miR-6766-5p	0.063	0.167	0.564786948176584	-0.005	0.907	0.988057545148454
hsa-miR-6767-3p	0.044	0.385	0.766953080836631	-0.035	0.503	0.913159897172237
hsa-miR-6767-5p	-0.025	0.588	0.856598594460521	-0.069	0.136	0.739604938271605
hsa-miR-6768-3p	0.058	0.268	0.661366946778712	0.015	0.772	0.972520461699895
hsa-miR-6768-5p	0.038	0.389	0.768908482142857	-0.027	0.548	0.922434204275535
hsa-miR-6769a-3p	0.037	0.44	0.790230303030303	0.004	0.938	0.989970649895178
hsa-miR-6769a-5p	0	0.993	0.99698038100654	0.01	0.831	0.977468337730871
hsa-miR-6769b-3p	-0.042	0.422	0.78105462184874	-0.06	0.266	0.83277845351868
hsa-miR-6769b-5p	-0.073	0.113	0.503428571428571	-0.001	0.99	0.999
hsa-miR-6770-3p	-0.08	0.074	0.448068728522337	-0.005	0.921	0.988710123160108
hsa-miR-6770-5p	-0.011	0.808	0.941748597822501	0.052	0.278	0.836154351395731
hsa-miR-6771-3p	-0.01	0.834	0.948251908396947	0.001	0.986	0.999
hsa-miR-6771-5p	-0.015	0.745	0.918928946447322	-0.025	0.587	0.933899774266366
hsa-miR-6772-3p	-0.013	0.802	0.940828229027963	0.008	0.884	0.987077313054499
hsa-miR-6772-5p	0.037	0.41	0.775770755222282	0.03	0.512	0.915882233502538
hsa-miR-6773-3p	-0.029	0.581	0.85488267223382	0.041	0.442	0.902859780727063
hsa-miR-6773-5p	-0.112	0.012	0.261782857142857	-0.015	0.738	0.963583549462764
hsa-miR-6774-3p	-0.072	0.156	0.548646706586826	-0.018	0.721	0.95819932305378
hsa-miR-6774-5p	0.023	0.624	0.873302621127879	0.089	0.056	0.632512820512821
hsa-miR-6775-3p	0.003	0.95	0.988591150442478	0.059	0.27	0.83277845351868
hsa-miR-6775-5p	-0.083	0.072	0.446618055555556	-0.043	0.359	0.870804628999319
hsa-miR-6776-3p	-0.008	0.876	0.960492843808339	-0.004	0.935	0.98904467766117
hsa-miR-6776-5p	-0.001	0.984	0.99698038100654	-0.045	0.351	0.870804628999319
hsa-miR-6777-3p	-0.073	0.172	0.571279924599434	-0.036	0.512	0.915882233502538
hsa-miR-6777-5p	-0.058	0.193	0.584859309182814	-0.005	0.911	0.988057545148454
hsa-miR-6778-3p	-0.028	0.538	0.836019366197183	0.021	0.654	0.940880748880749
hsa-miR-6778-5p	-0.02	0.648	0.883044083526682	0.023	0.618	0.938739957716702
hsa-miR-6779-3p	0.05	0.297	0.693245901639344	0.085	0.083	0.662228187919463
hsa-miR-6779-5p	-0.054	0.25	0.648270787343635	0.033	0.487	0.907443917851501
hsa-miR-6780a-3p	-0.054	0.3	0.693245901639344	0.082	0.119	0.719307032590051
hsa-miR-6780a-5p	-0.117	0.009	0.234933333333333	-0.105	0.022	0.481540372670807
hsa-miR-6780b-3p	-0.059	0.264	0.656553281580805	-0.023	0.671	0.944678316123908
hsa-miR-6780b-5p	-0.065	0.154	0.546521651560926	-0.06	0.2	0.774505494505495
hsa-miR-6781-3p	0.02	0.694	0.902456088560886	-0.013	0.806	0.97606323024055
hsa-miR-6781-5p	-0.045	0.308	0.701610859728507	-0.023	0.613	0.938739957716702
hsa-miR-6782-3p	0.038	0.46	0.801618906942393	0.013	0.801	0.975240855762595
hsa-miR-6782-5p	-0.054	0.23	0.628797517455392	-0.045	0.325	0.857401785714286
hsa-miR-6783-3p	0.008	0.873	0.960092269326683	-0.032	0.535	0.920499025341131
hsa-miR-6783-5p	-0.162	0	0	-0.141	0.002	0.251714285714286
hsa-miR-6784-3p	0.041	0.421	0.78043345607575	0.068	0.195	0.772980877390326
hsa-miR-6784-5p	-0.087	0.054	0.403169491525424	-0.063	0.168	0.761467336683417
hsa-miR-6785-3p	-0.057	0.27	0.664441340782123	0.04	0.446	0.90472893982808
hsa-miR-6785-5p	-0.063	0.156	0.548646706586826	-0.053	0.242	0.8173536121673
hsa-miR-6786-3p	-0.012	0.802	0.940828229027963	-0.014	0.778	0.972520461699895
hsa-miR-6786-5p	0.104	0.02	0.29489539748954	0.058	0.204	0.777631862217438
hsa-miR-6787-3p	-0.038	0.467	0.806470415647922	-0.101	0.057	0.637676190476191
hsa-miR-6787-5p	0.011	0.803	0.941061523112737	-0.094	0.038	0.580423529411765
hsa-miR-6788-3p	0.054	0.225	0.62220625	0.065	0.149	0.746907539118065
hsa-miR-6788-5p	-0.046	0.32	0.713721518987342	0.031	0.512	0.915882233502538
hsa-miR-6789-3p	-0.023	0.638	0.878933541829554	-0.039	0.429	0.898599294947121
hsa-miR-6789-5p	0.028	0.537	0.836019366197183	0.003	0.942	0.990041157172681
hsa-miR-6790-3p	0.084	0.059	0.418342052313883	0.001	0.99	0.999
hsa-miR-6790-5p	0.002	0.96	0.98919298245614	-0.037	0.414	0.898106796116505
hsa-miR-6791-3p	0.01	0.835	0.948251908396947	-0.014	0.785	0.972520461699895
hsa-miR-6791-5p	-0.067	0.139	0.535925601750547	0.002	0.967	0.994080513418903
hsa-miR-6792-3p	0.001	0.992	0.99698038100654	0.021	0.693	0.950031031807603
hsa-miR-6792-5p	-0.056	0.215	0.612993527508091	-0.047	0.309	0.846746500777605
hsa-miR-6793-3p	-0.125	0.015	0.26969387755102	-0.108	0.04	0.580423529411765
hsa-miR-6793-5p	0.012	0.788	0.935858633456749	-0.067	0.141	0.743262536873156
hsa-miR-6794-3p	-0.032	0.552	0.844291666666667	0.022	0.692	0.950031031807603
hsa-miR-6794-5p	-0.028	0.538	0.836019366197183	-0.131	0.004	0.265962264150943
hsa-miR-6795-3p	0.067	0.214	0.611626926196269	0.058	0.289	0.836154351395731
hsa-miR-6795-5p	-0.023	0.615	0.87073523503415	-0.017	0.712	0.956207317073171
hsa-miR-6796-3p	-0.056	0.283	0.679817314246762	-0.007	0.889	0.988057545148454
hsa-miR-6796-5p	-0.011	0.814	0.944529469871584	-0.014	0.76	0.972520461699895
hsa-miR-6797-3p	-0.026	0.612	0.868581554571083	0.019	0.709	0.955820964039786
hsa-miR-6797-5p	-0.119	0.009	0.234933333333333	-0.034	0.467	0.905897826086956
hsa-miR-6798-3p	-0.024	0.652	0.884041426927503	-0.037	0.498	0.912611544461778
hsa-miR-6798-5p	0.044	0.349	0.737778044391122	-0.038	0.427	0.898599294947121
hsa-miR-6799-3p	-0.047	0.362	0.751288574793875	-0.082	0.115	0.719307032590051
hsa-miR-6799-5p	0.031	0.495	0.818331344653511	-0.012	0.799	0.975240855762595
hsa-miR-6800-3p	-0.108	0.038	0.368903581267218	-0.086	0.104	0.696760456273764
hsa-miR-6800-5p	-0.104	0.021	0.300829268292683	-0.047	0.305	0.84498427672956
hsa-miR-6801-3p	-0.175	0.001	0.106787878787879	0.025	0.633	0.939634372367313
hsa-miR-6801-5p	0.04	0.375	0.761508045977011	0.001	0.983	0.999
hsa-miR-6802-3p	0.026	0.628	0.876811410459588	-0.026	0.635	0.940217731958763
hsa-miR-6802-5p	-0.088	0.049	0.38890990990991	-0.092	0.042	0.580423529411765
hsa-miR-6803-3p	0.007	0.9	0.970766320927395	-0.036	0.508	0.915699232736573
hsa-miR-6803-5p	0.044	0.32	0.713721518987342	0.038	0.397	0.89046114971573
hsa-miR-6804-3p	0.072	0.151	0.544650972364381	-0.005	0.923	0.988710123160108
hsa-miR-6804-5p	0.037	0.423	0.781673833245936	-0.001	0.977	0.998245288489417
hsa-miR-6805-3p	-0.028	0.563	0.847868376068376	0.004	0.927	0.988710123160108
hsa-miR-6805-5p	-0.096	0.031	0.351266881028939	-0.028	0.541	0.922343492985003
hsa-miR-6806-3p	-0.078	0.087	0.473860896445131	0.052	0.256	0.826139194139194
hsa-miR-6806-5p	-0.021	0.656	0.885379732313576	-0.034	0.487	0.907443917851501
hsa-miR-6807-3p	-0.144	0.005	0.183541666666667	-0.029	0.575	0.928643446379468
hsa-miR-6807-5p	-0.06	0.182	0.580423529411765	-0.033	0.471	0.905897826086956
hsa-miR-6808-3p	-0.09	0.078	0.461194630872483	-0.076	0.142	0.743262536873156
hsa-miR-6808-5p	-0.073	0.103	0.49316847826087	-0.05	0.269	0.83277845351868
hsa-miR-6809-3p	-0.07	0.177	0.574353591160221	-0.045	0.386	0.886743155149935
hsa-miR-6809-5p	-0.14	0.002	0.135538461538462	-0.11	0.017	0.446704225352113
hsa-miR-6810-3p	-0.012	0.812	0.943140408701384	0.072	0.158	0.757540136054422
hsa-miR-6810-5p	-0.066	0.147	0.541870292887029	-0.02	0.665	0.944678316123908
hsa-miR-6811-3p	0.084	0.104	0.493929919137466	-0.029	0.579	0.932351548269581
hsa-miR-6811-5p	-0.055	0.222	0.619420427553444	0.016	0.721	0.95819932305378
hsa-miR-6812-3p	-0.009	0.846	0.948251908396947	0.008	0.877	0.986093908629442
hsa-miR-6812-5p	0.026	0.56	0.847448866067608	-0.01	0.823	0.977468337730871
hsa-miR-6813-3p	0.024	0.649	0.883382000772499	0.002	0.963	0.993605147704007
hsa-miR-6813-5p	0.046	0.339	0.733181208053691	0.036	0.461	0.905897826086956
hsa-miR-6814-3p	-0.029	0.544	0.838974179431072	-0.005	0.909	0.988057545148454
hsa-miR-6814-5p	-0.075	0.134	0.528797312430011	0.009	0.863	0.982621001615509
hsa-miR-6815-3p	-0.005	0.922	0.979538136870666	0.023	0.672	0.944678316123908
hsa-miR-6815-5p	-0.084	0.064	0.427962049335863	-0.027	0.559	0.924166122258516
hsa-miR-6816-3p	-0.021	0.641	0.879627725856698	-0.049	0.283	0.836154351395731
hsa-miR-6816-5p	0.03	0.504	0.818331344653511	-0.038	0.408	0.893531230674088
hsa-miR-6817-3p	0.018	0.729	0.915064916637105	0.083	0.118	0.719307032590051
hsa-miR-6817-5p	0.073	0.112	0.500873096446701	-0.008	0.859	0.982247976691486
hsa-miR-6818-3p	-0.047	0.346	0.735850331925166	0.015	0.771	0.972520461699895
hsa-miR-6818-5p	-0.042	0.357	0.747071258907363	0.001	0.978	0.998398609501738
hsa-miR-6819-3p	-0.094	0.065	0.430563909774436	-0.074	0.153	0.748546206896552
hsa-miR-6819-5p	0.001	0.982	0.99698038100654	0.022	0.629	0.938739957716702
hsa-miR-6820-3p	-0.075	0.139	0.535925601750547	-0.083	0.105	0.696910447761194
hsa-miR-6820-5p	-0.027	0.571	0.851186125211506	0.008	0.872	0.98446464
hsa-miR-6821-3p	-0.051	0.327	0.721118898623279	0.017	0.743	0.964858507901507
hsa-miR-6821-5p	0.027	0.54	0.83609841827768	-0.03	0.511	0.915882233502538
hsa-miR-6822-3p	-0.056	0.273	0.666702702702703	-0.033	0.521	0.918920920920921
hsa-miR-6822-5p	0.011	0.833	0.948251908396947	-0.064	0.204	0.777631862217438
hsa-miR-6823-3p	0.009	0.838	0.948251908396947	0.054	0.247	0.818071428571429
hsa-miR-6823-5p	-0.044	0.323	0.716332284455632	0.027	0.557	0.924166122258516
hsa-miR-6824-3p	-0.04	0.391	0.768908482142857	0.03	0.531	0.919982300884956
hsa-miR-6824-5p	-0.133	0.004	0.1762	-0.096	0.042	0.580423529411765
hsa-miR-6825-3p	-0.094	0.064	0.427962049335863	0.015	0.765	0.972520461699895
hsa-miR-6825-5p	-0.001	0.977	0.996223379629629	0.042	0.367	0.876224932249323
hsa-miR-6826-3p	0.048	0.364	0.752779342723005	0.087	0.101	0.692459143968872
hsa-miR-6826-5p	-0.069	0.122	0.511146226415094	-0.058	0.198	0.773560975609756
hsa-miR-6827-3p	0.013	0.797	0.938398930838624	0.043	0.406	0.892541484716157
hsa-miR-6827-5p	0.003	0.945	0.98701244813278	0.056	0.245	0.817594696969697
hsa-miR-6828-3p	-0.063	0.229	0.627524105754277	0.042	0.432	0.898599294947121
hsa-miR-6828-5p	-0.032	0.498	0.818331344653511	0.01	0.84	0.977468337730871
hsa-miR-6829-3p	-0.031	0.556	0.846734658599827	-0.039	0.466	0.905897826086956
hsa-miR-6829-5p	0.089	0.045	0.387808612440191	0.048	0.287	0.836154351395731
hsa-miR-6830-3p	-0.039	0.448	0.792148519819368	0.039	0.458	0.905897826086956
hsa-miR-6830-5p	-0.052	0.254	0.648620289855072	-0.047	0.311	0.848269349845201
hsa-miR-6831-3p	0.012	0.815	0.945378538512179	0.072	0.173	0.763018773466833
hsa-miR-6831-5p	-0.032	0.502	0.818331344653511	-0.034	0.488	0.907443917851501
hsa-miR-6832-3p	-0.056	0.277	0.670892096219931	0.021	0.686	0.948769230769231
hsa-miR-6832-5p	0.076	0.092	0.479597633136095	-0.034	0.456	0.905897826086956
hsa-miR-6833-3p	-0.01	0.844	0.948251908396947	0.058	0.282	0.836154351395731
hsa-miR-6833-5p	0.015	0.735	0.915841807909604	0.051	0.263	0.82973321396598
hsa-miR-6834-3p	-0.048	0.359	0.747704491725768	-0.01	0.846	0.978888888888889
hsa-miR-6834-5p	0.028	0.541	0.836544098288723	0.069	0.138	0.742175757575758
hsa-miR-6835-3p	-0.02	0.712	0.912727537286286	0.007	0.902	0.988057545148454
hsa-miR-6835-5p	0.004	0.93	0.982704647676162	0.027	0.558	0.924166122258516
hsa-miR-6836-3p	0.031	0.512	0.822748746010032	0.023	0.638	0.940217731958763
hsa-miR-6836-5p	-0.094	0.038	0.368903581267218	0	0.999	0.999
hsa-miR-6837-3p	-0.027	0.573	0.852005063291139	-0.035	0.463	0.905897826086956
hsa-miR-6837-5p	0.013	0.8	0.940360240160107	-0.015	0.772	0.972520461699895
hsa-miR-6838-3p	-0.088	0.073	0.446618055555556	0.031	0.534	0.920499025341131
hsa-miR-6838-5p	-0.136	0.002	0.135538461538462	-0.124	0.006	0.293666666666667
hsa-miR-6839-3p	0.051	0.299	0.693245901639344	-0.023	0.65	0.940698151950719
hsa-miR-6839-5p	0.042	0.361	0.750096698113207	-0.029	0.535	0.920499025341131
hsa-miR-6840-3p	-0.016	0.736	0.915841807909604	-0.07	0.151	0.748546206896552
hsa-miR-6840-5p	-0.075	0.118	0.508352078239609	-0.057	0.243	0.8173536121673
hsa-miR-6841-3p	-0.026	0.631	0.87685736677116	0.057	0.289	0.836154351395731
hsa-miR-6841-5p	-0.051	0.314	0.708409731113956	-0.041	0.422	0.898599294947121
hsa-miR-6842-3p	0.005	0.929	0.982704647676162	0.001	0.982	0.999
hsa-miR-6842-5p	0.108	0.024	0.313244444444444	0.004	0.927	0.988710123160108
hsa-miR-6843-3p	-0.035	0.482	0.815443110897744	-0.074	0.145	0.746907539118065
hsa-miR-6843-5p:Novel	-0.031	0.484	0.816865900383142	-0.042	0.359	0.870804628999319
hsa-miR-6844	-0.062	0.199	0.588318791946309	-0.022	0.654	0.940880748880749
hsa-miR-6844-5p:Novel	0.042	0.401	0.773890470974808	-0.003	0.953	0.991547682314733
hsa-miR-6845-3p	-0.041	0.402	0.774547840349918	0.026	0.599	0.934429393536963
hsa-miR-6845-5p	-0.082	0.085	0.472798751950078	-0.016	0.747	0.965674247982392
hsa-miR-6846-3p	-0.051	0.259	0.653340014316392	-0.065	0.16	0.759086161879896
hsa-miR-6846-5p	0.051	0.252	0.648620289855072	-0.067	0.141	0.743262536873156
hsa-miR-6847-3p	-0.109	0.026	0.320363636363636	-0.001	0.988	0.999
hsa-miR-6847-5p	-0.105	0.019	0.288603448275862	-0.108	0.018	0.446704225352113
hsa-miR-6848-3p	-0.13	0.01	0.241369863013699	-0.032	0.527	0.919682289097188
hsa-miR-6848-5p	-0.026	0.57	0.851186125211506	0.016	0.73	0.960135669027208
hsa-miR-6849-3p	-0.057	0.225	0.62220625	0.019	0.684	0.947490566037736
hsa-miR-6849-5p	-0.124	0.005	0.183541666666667	-0.079	0.078	0.662228187919463
hsa-miR-6850-3p	0.026	0.574	0.853132011809363	0.033	0.477	0.906660194174757
hsa-miR-6850-5p	-0.03	0.501	0.818331344653511	-0.005	0.906	0.988057545148454
hsa-miR-6851-3p	-0.068	0.196	0.584859309182814	0.026	0.622	0.938739957716702
hsa-miR-6851-5p	-0.018	0.708	0.910913472070098	-0.003	0.954	0.991579257513259
hsa-miR-6852-3p	0.044	0.378	0.761891614375357	0.063	0.214	0.792992639327024
hsa-miR-6852-5p	0.049	0.302	0.696041857423152	0.012	0.812	0.976617064846417
hsa-miR-6853-3p	-0.038	0.448	0.792148519819368	-0.034	0.504	0.913159897172237
hsa-miR-6853-5p	-0.079	0.093	0.479627507163324	-0.033	0.485	0.907443917851501
hsa-miR-6854-3p	0.056	0.273	0.666702702702703	0.004	0.946	0.99040522875817
hsa-miR-6854-5p	-0.061	0.205	0.597041322314049	-0.007	0.879	0.986093908629442
hsa-miR-6855-3p	-0.052	0.262	0.655744318181818	-0.011	0.806	0.97606323024055
hsa-miR-6855-5p	-0.126	0.006	0.199471698113208	-0.07	0.126	0.729103448275862
hsa-miR-6856-3p	0.032	0.532	0.833600711427301	-0.049	0.354	0.870804628999319
hsa-miR-6856-5p	-0.122	0.006	0.199471698113208	-0.121	0.007	0.297204819277108
hsa-miR-6857-3p	-0.023	0.642	0.880657065005839	0.031	0.547	0.922434204275535
hsa-miR-6857-5p	-0.034	0.471	0.80729766536965	-0.065	0.178	0.766836185819071
hsa-miR-6858-3p	-0.063	0.183	0.580497761862131	-0.059	0.218	0.797748701973001
hsa-miR-6858-5p	-0.046	0.304	0.697458333333333	-0.089	0.051	0.613392491467577
hsa-miR-6859-3p	-0.017	0.697	0.904320588235294	-0.115	0.011	0.372730769230769
hsa-miR-6859-5p	-0.047	0.322	0.716332284455632	0.034	0.483	0.907443917851501
hsa-miR-6860	-0.033	0.461	0.801618906942393	-0.078	0.086	0.670162393162393
hsa-miR-6860-5p:Novel	-0.064	0.167	0.564786948176584	-0.004	0.93	0.988710123160108
hsa-miR-6861-3p	0.049	0.317	0.711533757961783	0.071	0.151	0.748546206896552
hsa-miR-6861-5p	-0.054	0.231	0.630065015479876	-0.038	0.41	0.893531230674088
hsa-miR-6862-3p	0.016	0.722	0.91391091954023	0.077	0.093	0.681167652859961
hsa-miR-6862-5p	0.037	0.421	0.78043345607575	-0.077	0.097	0.681167652859961
hsa-miR-6863	-0.074	0.116	0.505920792079208	-0.037	0.44	0.902859780727063
hsa-miR-6863-5p:Novel	-0.019	0.673	0.893950998869205	0.049	0.291	0.836446982055465
hsa-miR-6864-3p	-0.03	0.524	0.831879496402878	-0.041	0.397	0.89046114971573
hsa-miR-6864-5p	-0.024	0.623	0.872943141153081	-0.051	0.302	0.84498427672956
hsa-miR-6865-3p	-0.038	0.442	0.790230303030303	0.058	0.245	0.817594696969697
hsa-miR-6865-5p	-0.028	0.535	0.836019366197183	0.008	0.871	0.984414368184734
hsa-miR-6866-3p	-0.018	0.712	0.912727537286286	-0.032	0.512	0.915882233502538
hsa-miR-6866-5p	-0.002	0.974	0.995757470263998	-0.016	0.735	0.963583549462764
hsa-miR-6867-3p	-0.046	0.344	0.735592233009709	0.03	0.547	0.922434204275535
hsa-miR-6867-5p	-0.034	0.448	0.792148519819368	-0.032	0.473	0.905897826086956
hsa-miR-6868-3p	0.018	0.727	0.914981428571429	0.019	0.713	0.956821020563595
hsa-miR-6868-5p	-0.078	0.104	0.493929919137466	-0.017	0.729	0.959654837504669
hsa-miR-6869-3p	-0.124	0.013	0.261782857142857	-0.051	0.314	0.848570552147239
hsa-miR-6869-5p	-0.083	0.062	0.426734375	-0.174	0	0
hsa-miR-6870-3p	0.032	0.549	0.841529360591562	0.023	0.675	0.944678316123908
hsa-miR-6870-5p	-0.015	0.736	0.915841807909604	-0.021	0.647	0.940217731958763
hsa-miR-6871-3p	-0.021	0.646	0.883044083526682	-0.01	0.833	0.977468337730871
hsa-miR-6871-5p	0.009	0.837	0.948251908396947	-0.03	0.504	0.913159897172237
hsa-miR-6872-3p	-0.072	0.158	0.55182556987116	0.028	0.584	0.93324581258488
hsa-miR-6872-5p	-0.063	0.22	0.615790309769658	0.017	0.743	0.964858507901507
hsa-miR-6873-3p	-0.006	0.906	0.972508071885471	0.038	0.459	0.905897826086956
hsa-miR-6873-5p	0.014	0.769	0.929340192043896	0.081	0.091	0.672293501048218
hsa-miR-6874-3p	-0.118	0.021	0.300829268292683	-0.072	0.164	0.759086161879896
hsa-miR-6874-5p	-0.041	0.355	0.745098272781417	0.008	0.867	0.983362729320888
hsa-miR-6875-3p	-0.025	0.619	0.8725424	0.029	0.568	0.928051565377532
hsa-miR-6875-5p	-0.036	0.425	0.782497387669801	-0.029	0.525	0.919682289097188
hsa-miR-6876-3p	0.103	0.029	0.340653333333333	0.065	0.177	0.766836185819071
hsa-miR-6876-5p	-0.068	0.141	0.536342979635584	0.013	0.782	0.972520461699895
hsa-miR-6877-3p	-0.032	0.541	0.836544098288723	0.079	0.135	0.739604938271605
hsa-miR-6877-5p	-0.029	0.523	0.831879496402878	-0.094	0.042	0.580423529411765
hsa-miR-6878-3p	-0.049	0.335	0.731437422552664	0.089	0.087	0.670162393162393
hsa-miR-6878-5p	0.022	0.62	0.872943141153081	0.03	0.505	0.913562628336756
hsa-miR-6879-3p	-0.134	0.004	0.1762	-0.143	0.002	0.251714285714286
hsa-miR-6879-5p	-0.098	0.028	0.333351351351351	-0.105	0.02	0.463684210526316
hsa-miR-6880-3p	0.017	0.736	0.915841807909604	-0.036	0.488	0.907443917851501
hsa-miR-6880-5p	-0.039	0.384	0.766953080836631	-0.065	0.154	0.748546206896552
hsa-miR-6881-3p	0.028	0.584	0.855012879102617	0.074	0.158	0.757540136054422
hsa-miR-6881-5p	-0.083	0.073	0.446618055555556	-0.032	0.502	0.913159897172237
hsa-miR-6882-3p	0.047	0.328	0.72242	0.045	0.362	0.870804628999319
hsa-miR-6882-5p	-0.074	0.102	0.491049180327869	-0.071	0.122	0.72242
hsa-miR-6883-3p	-0.055	0.296	0.69263213811421	0.027	0.612	0.938739957716702
hsa-miR-6883-5p	0.105	0.02	0.29489539748954	-0.03	0.512	0.915882233502538
