ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagea.drinker	Averagea.no_drinker	Mediana.drinker	Mediana.no_drinker
hsa-miR-6894-5p	5.59406147974142	0.242712466385967	0.611410025157188	0.396971682503191	0.691388342650581	NA	a.no_drinker_vs_a.drinker	NA	5.8208140036571	8.71318169513241	3.70959487290253	5.28434753621405
hsa-miR-6895-3p	22.1044434442921	-1.5598217503358	0.667132956004249	-2.33809728075534	0.0193822022537705	0.302562484829664	a.no_drinker_vs_a.drinker	FALSE	20.7502144655928	15.8518716932854	10.5396113915549	6.38765762590237
hsa-miR-6895-5p	0.133162020078779	-0.137722405163565	4.11701611707181	-0.0334519956316126	0.973314146322168	NA	a.no_drinker_vs_a.drinker	NA	0.148174262502474	0.0286429585613569	0	0
hsa-miR-7-1-3p	0.125987124194379	1.0156043574	7.18277072751843	0.141394511383893	0.887558289992497	NA	a.no_drinker_vs_a.drinker	NA	0.176671005884715	0.186354256913249	0	0
hsa-miR-7-2-3p	0.0768315913236704	0.507343827880454	6.28305165736017	0.0807479956473277	0.935642366401058	NA	a.no_drinker_vs_a.drinker	NA	0.0580760696442352	0.113279740544642	0	0
hsa-miR-7-3-3p:Novel	8.16761419206184	1.62184063006112	0.798390578918092	2.03138748488102	0.0422157029732147	0.437075812951244	a.no_drinker_vs_a.drinker	FALSE	11.0629388825833	54.4803099490691	2.33489542755449	4.32193142265356
hsa-miR-7-5p	4.96086844215909	1.29001536353566	0.614344190203498	2.09982512100968	0.035744227564396	NA	a.no_drinker_vs_a.drinker	NA	4.6269977550325	5.44951579479843	3.27064328616272	2.33203499386715
hsa-miR-708-3p	0.516767798724723	-0.591398883032062	1.37099128520178	-0.431365895185117	0.666202343916444	NA	a.no_drinker_vs_a.drinker	NA	0.430409569617069	1.49073753290174	0	0
hsa-miR-708-5p	0.723252655924653	1.31920526024541	1.33135998730659	0.990870442872655	0.321748846660279	NA	a.no_drinker_vs_a.drinker	NA	0.644526413377487	3.01576742298737	0	0.224566383081499
hsa-miR-7106-3p	4.0402141505182	0.0495182471433453	0.782424476571021	0.0632882132731318	0.949537001393506	NA	a.no_drinker_vs_a.drinker	NA	4.25969261662584	2.68059477132066	2.27043116721362	1.70104764314353
hsa-miR-7106-5p	2.5553183406555	-0.298091594922919	0.62632473988135	-0.475937761901899	0.634118718593754	NA	a.no_drinker_vs_a.drinker	NA	2.57225997818421	2.56304649787862	1.75780716668324	1.79506542948817
hsa-miR-7107-3p	0.891696908148574	0.0496326939101388	1.22268284195233	0.0405932693313068	0.967620150031222	NA	a.no_drinker_vs_a.drinker	NA	0.964200018366412	0.711992373099156	0	0.395482757592498
hsa-miR-7107-5p	1.95066143464464	1.65943542668326	0.810980670736491	2.04620835805649	0.0407358753756988	NA	a.no_drinker_vs_a.drinker	NA	2.23714697571516	3.98347339297107	0.986123762983948	2.05611832595716
hsa-miR-7108-3p	3.66534835957118	0.254397074779137	0.820428875497508	0.310078158359395	0.756501521339881	NA	a.no_drinker_vs_a.drinker	NA	3.43612466972606	3.58095852333421	1.80195555808295	3.21705673676322
hsa-miR-7108-5p	21.8501369493917	-0.704820671170908	0.725441046278396	-0.971575395115463	0.331261828087339	0.802286805087985	a.no_drinker_vs_a.drinker	FALSE	22.5197516489502	26.4456089497584	9.07746799235364	19.1903963774583
hsa-miR-7109-3p	0.09916325665039	-0.550487934281608	7.19754897426723	-0.0764826937961409	0.939035081992886	NA	a.no_drinker_vs_a.drinker	NA	0.134080254754041	0.0123506459384642	0	0
