ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
hsa-let-7g-5p	58.7401199969797	-1.33901831936137	1.12789863106218	-1.18717966533958	NA	NA	nowine_vs_abstemious	NA	9.01368063426674	96.7793951762583	9.92326861980944	7.33793791731781	5.82000618316733	6.21586062544014
hsa-let-7i-3p	0.319245396108944	2.05916345185703	2.07687158135149	0.991473652173074	0.321454351706451	NA	nowine_vs_abstemious	NA	0	0.356818286542244	0.127138449868331	0	0	0
hsa-let-7i-5p	56.5348814994354	-0.769074696375477	1.10697075943212	-0.694756107893953	NA	NA	nowine_vs_abstemious	NA	5.45360035568173	89.8846091499658	11.8552261140463	4.32985798735362	7.73803974766931	5.63949232343092
hsa-miR-1-2-5p:Novel	7.00675042297127	-2.08515708872024	0.921438979398753	-2.262935620632	0.0236396581919589	0.229474232941601	nowine_vs_abstemious	FALSE	5.23676950992028	8.17876271342753	1.92647145796681	3.99679198832642	4.15907770395772	1.38181241950715
hsa-miR-1-3p	1.57424954783031	-0.282843209333571	0.91995683838296	-0.307452695096798	0.758498824208261	NA	nowine_vs_abstemious	NA	2.5617371141327	1.69507388042784	0.655966298622164	2.60695008180667	1.12175504719763	0
hsa-miR-1-5p	11.0494412944013	-0.438235106325798	0.857600003129029	-0.511001754578893	0.60934982817151	0.844093297952677	nowine_vs_abstemious	FALSE	8.17163077353613	13.5579337382166	9.19648084437957	7.31958632117258	7.43178532119382	5.37539390817195
hsa-miR-100-3p	0.195254021014139	1.18433071319745	3.27337333029185	0.361807405906818	0.717495957456175	NA	nowine_vs_abstemious	NA	0.125316703143983	0.215837354752816	0.174607252662965	0	0	0
hsa-miR-100-5p	4.65341326834912	-1.53506301778494	1.77002514255121	-0.867254922476634	0.385802349385323	0.718685052944019	nowine_vs_abstemious	FALSE	2.60226962447827	4.93073265735841	0.0872048800861586	1.30347504090334	0.543180828935265	0
hsa-miR-101-2-5p	0.90168758648079	1.24927345226709	1.49396969655176	0.83621070437409	0.403036377494572	NA	nowine_vs_abstemious	NA	0.205462261684898	1.10230369568694	0.228670192468736	0	0	0
hsa-miR-101-3p	2.65151792601389	0.851010772033845	0.918210341657335	0.926814623431275	0.354022791054703	0.696175613889867	nowine_vs_abstemious	FALSE	2.44240589310688	2.82029996480785	1.81488292971608	1.98998763783047	1.63692024724806	1.2127565541255
hsa-miR-101-5p	5.0384716517481	-0.878540575464916	1.09164773251077	-0.80478395117836	0.420944364407086	0.736373275161478	nowine_vs_abstemious	FALSE	3.03054423804617	7.85009154090925	0.575058124506537	2.66452799221761	1.43445232353896	0.117742502598239
hsa-miR-10226	2.02693073638951	0.811542467784648	1.20428002293168	0.673881864957821	0.500386422565004	0.788425704237745	nowine_vs_abstemious	FALSE	1.64583219628116	2.41253491059036	2.20249908837643	1.32665842522031	1.14759341320126	0.353227507794719
hsa-miR-10226-3p:Novel	7.1877901467953	-0.160564718873908	0.799735890570923	-0.200772180874967	0.840876716433116	0.935518344743785	nowine_vs_abstemious	FALSE	13.325134927806	7.61814203041661	8.71234923885931	9.99197997081605	5.62565066330794	4.56621857146076
hsa-miR-10392-3p	1.17538103342898	-0.478655960645865	1.3517359906194	-0.354104620996687	0.723260479122432	NA	nowine_vs_abstemious	NA	1.82601910805218	1.3204122903534	1.33074591705343	1.04565518873894	0	0.554128716025669
