miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-8059	4.36679026517204	-0.537362626336617	0.00656033907899037	0.496303912932315	modInact_modAct	93_113	FALSE	hsa-miR-6812-5p	7.29625107814925	0.914600462431376	0.0117259444840451	0.324085146484566	Inactive_ModAct	21_113	FALSE	hsa-miR-920-5p:Novel	5.43878095591321	0.942977630681624	0.00447828671904471	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-324-3p	37.2680360963248	-0.848440403398313	0.00681490950294361	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-8059-3p:Novel	9.97293295088379	-1.13893685572171	0.0115151563695179	0.324085146484566	Inactive_ModAct	21_113	FALSE	hsa-miR-942-3p	18.9642499459437	1.32906305939057	0.00373039873739743	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-338-3p	17.5148037403093	-0.658456719013393	0.00826454978887631	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-4725-3p	14.0407680904678	-1.27379542424883	0.0126773165129077	0.336078247964635	Inactive_ModAct	21_113	FALSE	hsa-miR-3923	3.00041602498886	1.16205133078647	0.00478659343780164	0.176399411862694	Inactive_modInact	21_93	FALSE
hsa-miR-3686-5p:Novel	2.64377018770939	-0.618943695369539	0.00720306382831991	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-8064	8.52254285948238	-1.0616355309078	0.0124696598959371	0.336078247964635	Inactive_ModAct	21_113	FALSE	hsa-miR-4436b-3p	10.7316851636167	0.755996166188617	0.00486687566513063	0.176399411862694	Inactive_modInact	21_93	FALSE
hsa-miR-3689c-5p:Novel	1.22907130010971	-0.968399834020692	0.00768430761802684	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-12120-3p:Novel	30.8258624395085	1.05099509770066	0.0134622232622294	0.337354901580791	Inactive_ModAct	21_113	FALSE	hsa-miR-1272-3p:Novel	18.3317138182822	1.00699789364358	0.00570636962853751	0.184263862914229	Inactive_modInact	21_93	FALSE
hsa-miR-4295	5.03232610297791	-0.65999741288078	0.00788546205295707	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-6079	4.24475638391034	1.01047734876968	0.0134357544572133	0.337354901580791	Inactive_ModAct	21_113	FALSE	hsa-miR-200c-3p	152.530135561103	1.44415101372445	0.00543568463069593	0.184263862914229	Inactive_modInact	21_93	FALSE
hsa-miR-4330-5p:Novel	22.7709841566821	0.638913011296789	0.00800848486556205	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-6734-5p	5.02845416458779	0.926592101394035	0.0135045842049277	0.337354901580791	Inactive_ModAct	21_113	FALSE	hsa-miR-3682-3p	12.164545957955	1.13927347728623	0.00555417827526853	0.184263862914229	Inactive_modInact	21_93	FALSE
hsa-miR-4429-3p:Novel	15.0298348743108	0.490420362636622	0.00728662592168422	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-5090-3p:Novel	17.9967604395566	1.0144525837784	0.0145679142966286	0.350439271691121	Inactive_ModAct	21_113	FALSE	hsa-miR-496	5.50355827466684	1.35416145357244	0.00533901076171063	0.184263862914229	Inactive_modInact	21_93	FALSE
hsa-miR-4682	5.45265345404068	0.55107101244406	0.00840414116390262	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-7158-3p	55.5660851528932	2.47515463496849	0.0143453058519613	0.350439271691121	Inactive_ModAct	21_113	FALSE	hsa-miR-5092-5p:Novel	17.1306647121217	1.82872225014491	0.00562753844928755	0.184263862914229	Inactive_modInact	21_93	FALSE
hsa-miR-500b-5p	3.90528279169178	-0.785237284013152	0.00747476047829637	0.504248469834157	modInact_modAct	93_113	FALSE	hsa-miR-8079-3p:Novel	57.3327408585584	1.15275636793103	0.0150459137926449	0.355357127575376	Inactive_ModAct	21_113	FALSE	hsa-miR-558-5p:Novel	7.41597380704984	1.4733369783965	0.00551384205941428	0.184263862914229	Inactive_modInact	21_93	FALSE
