miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-1470	2.55771948395776	0.318995468406771	0.507590918957982	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-203a-3p	12.852546859049	0.58014655472947	0.257524269088767	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-6818-5p	12.7843361759528	-0.417982542124717	0.177932600483754	0.50640827742914	Heavy_Light	69_144	FALSE
hsa-miR-1470-3p:Novel	4.26044976997875	-0.0812900076765002	0.831120451894184	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-2115-3p	7.99049625143361	-0.593078551702451	0.257660466537217	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-7110-3p	4.64962183563632	0.420230485745665	0.177972753819332	0.50640827742914	Heavy_Light	69_144	FALSE
hsa-miR-1471	0.450909396010859	-0.0897185228345019	0.9144501744104	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3146	3.6896143403871	0.620421538358315	0.263231152784177	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-1273c	16.6720385724663	-0.331050885830068	0.179233350100885	0.507003660187617	Heavy_Light	69_144	FALSE
hsa-miR-147a	2.27389625015553	0.560402398923377	0.291442584948575	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3149-5p:Novel	3.51367766878911	0.75164725543553	0.26163393319319	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-1913	9.8011281210285	-0.239016458581705	0.178927222373701	0.507003660187617	Heavy_Light	69_144	FALSE
hsa-miR-147a-5p:Novel	8.08128821935829	0.0359268900974181	0.922386609900481	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3155b	16.778950739035	0.424945135584111	0.260482196305628	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-3164-3p:Novel	11.0646668300696	-0.312127746363507	0.179306172505377	0.507003660187617	Heavy_Light	69_144	FALSE
hsa-miR-147b-3p	2.19132897156486	-0.199112257457137	0.702319270395128	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3184-5p	4.40500769199547	-0.415650331411877	0.267276776194644	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-938-3p:Novel	10.5186942423385	-0.350295219459243	0.179167597171063	0.507003660187617	Heavy_Light	69_144	FALSE
hsa-miR-147b-5p	1.33631836209879	0.483447596942086	0.470287978162406	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3613-5p	2.20953710371781	-0.639925407923057	0.2601323363554	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-1203	176.106539493349	-0.3439502553927	0.180580823102321	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-148a-3p	261.36806076601	0.618570421334038	0.249518525855102	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3621-3p:Novel	32.1507051798119	-0.494174841064041	0.256424418412936	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-1256	2.7290255732451	-0.35997713823747	0.182206073595891	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-148a-5p	5.6766530669992	0.310492436336927	0.597352671988075	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3689b-3p, hsa-miR-3689c	5.28704341562892	-0.485620827667565	0.26550002873464	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-126-5p	3.35107442538299	-0.44362487161454	0.181287508077333	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-148b-3p	6.17802773847277	-0.658171359137902	0.319766656892382	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3929-5p:Novel	5.77314253256453	-0.576811919487553	0.260783465547688	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-345-3p	10.8271860377174	-0.315157011954899	0.181917765962425	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-148b-5p	2.5783978011277	0.203863032949483	0.689547042182483	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3936	14.4894768738454	-0.461192894571713	0.268569824655451	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-3663-3p	8.8114033244682	-0.351464929148275	0.180807372160798	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-149-3p	45.6183547039279	-0.437286438937029	0.287711608425785	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4253	2.31764488004877	0.56935085137336	0.25491320422507	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-4429	2.92744864878491	-0.321876329086742	0.181979450369748	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-149-5p	0.932720728195962	0.0711299674649993	0.898439562435543	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4281	25.7271782019033	0.445914394426208	0.262928033654605	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-4760-5p	8.7424041377339	-0.348705116247676	0.183115541273103	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-150-3p	7.54364779330678	-0.0550368503360535	0.876992431268503	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4288-5p:Novel	3.29566832073521	-0.519099767428086	0.266915913822956	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-595-5p:Novel	55.4420527448248	-0.310093808189378	0.1819168341014	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-150-5p	8.50475257022954	-0.423758322869078	0.275982096563138	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4325-3p:Novel	4.75557136042346	-0.589259034220744	0.256007719445983	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-633-5p:Novel	31.3432140370065	-0.616925030403161	0.183252977111235	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-151a-5p	0.860178114456804	0.402132805318944	0.685599461050227	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4431-3p:Novel	5.11239130476543	-0.464366124290357	0.264640275012096	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-665-5p:Novel	2.39902329446484	0.401011945831551	0.183171759340173	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-151b	6.91935275840945	0.133804248023169	0.702610826901037	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4444	4.00704978606113	-0.509297758640257	0.264583201671747	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-936-3p:Novel	5.41993499843158	-0.342526842631726	0.183164347634838	0.509381156715976	Heavy_Light	69_144	FALSE
hsa-miR-151b-5p:Novel	1.12958736872724	-0.110275297493669	0.834295326787349	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-448	3.08332968044509	-0.459198760170533	0.270055393995541	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-222-3p	8.81851311519083	-0.398997891613373	0.183649506762379	0.50969801569128	Heavy_Light	69_144	FALSE
hsa-miR-152-5p	5.84966209041566	0.0591925476682176	0.903399296910895	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4496	2.06026565506759	-0.526842932989741	0.272296479553951	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-8076	9.44999436094281	-0.241447134323042	0.183972157563209	0.509809173953963	Heavy_Light	69_144	FALSE
hsa-miR-153-2-5p	3.65293213062611	0.393445068197167	0.363148937693546	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4513	9.18235530594349	-0.413155034839972	0.258231330581532	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-4741-5p:Novel	8.91449796619847	-0.373787555503408	0.187566944771343	0.518178818326956	Heavy_Light	69_144	FALSE
hsa-miR-153-3p	15.3334399512651	-0.14908007267236	0.700138758560072	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4520-5p	4.39188362655928	0.706091648143229	0.255197567371362	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-552-3p	4.68747693623998	-0.418914589469522	0.187346860480971	0.518178818326956	Heavy_Light	69_144	FALSE
hsa-miR-1537-3p	0.148597995886326	-0.298282775970771	0.844574445966554	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4535-5p:Novel	2.9364623692413	0.478835271556191	0.27281134213898	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-4648-3p:Novel	2.3691912381852	-0.285842471926342	0.188761866606412	0.519095133167634	Heavy_Light	69_144	FALSE
hsa-miR-1537-5p	0.078380957486273	-0.161764067978202	0.950137598663171	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4649-5p	5.34842428512043	-0.490799047511466	0.259803035933054	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-6736-5p	5.84823469271064	-0.35283984240073	0.188654814447226	0.519095133167634	Heavy_Light	69_144	FALSE
hsa-miR-1538	13.1144520777639	0.476733831344793	0.294444975135666	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4722-5p	3.45846673153811	-0.566578881795008	0.258897397481439	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-6858-3p	2.41251446950266	0.473435223284621	0.188759261087346	0.519095133167634	Heavy_Light	69_144	FALSE
hsa-miR-1538-5p:Novel	2.87885789102186	0.698954974524282	0.1375737632147	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4741-5p:Novel	8.91449796619847	0.543298097144139	0.267314443715168	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-11399-3p:Novel	185.897032951808	-0.273712958628897	0.189168434231327	0.519421393231832	Heavy_Light	69_144	FALSE
hsa-miR-1539	2.74311703818729	0.92643657171637	0.0921129459160252	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4746-5p	2.61760871720609	0.578988704702926	0.267839623366973	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-554	3.30034637010551	-0.367761035207258	0.189702912039783	0.520097345470773	Heavy_Light	69_144	FALSE
hsa-miR-1539-5p:Novel	8.30848917312594	0.406780979860094	0.328037558070155	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4753-5p	1.65045098947706	0.540529953387741	0.270296726263215	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-4487-5p:Novel	5.00363419039354	0.405780722236157	0.190815112445295	0.522352750912462	Heavy_Light	69_144	FALSE
hsa-miR-154-3p	0.485330252426464	-0.235427495361014	0.817401659213134	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4761-3p	2.92733969092585	0.57241462581539	0.272190106665289	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-1243-3p:Novel	5.35904383573094	-0.30237196615724	0.19142423064914	0.522434662770119	Heavy_Light	69_144	FALSE
hsa-miR-154-5p	0.855453224501989	0.680424173008594	0.382915724964577	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4770	6.87940916392456	-0.337705842213104	0.268764114954388	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-6076	2.75921165736761	-0.298802235107433	0.19141298979917	0.522434662770119	Heavy_Light	69_144	FALSE
hsa-miR-155-3p	0.0299566293487493	0.258294305566318	0.955356644071168	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-548h-5p	17.5563814372257	0.50836313868596	0.26499507674348	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-3941	6.97372273897306	-0.386858856094645	0.192264380273577	0.523934957724369	Heavy_Light	69_144	FALSE
hsa-miR-1587	0.815458670676566	0.588628267604941	0.364960056814398	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-5684-3p:Novel	5.18034882280401	-0.575313641092037	0.27183788013311	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-1224-5p	5.37544520872392	0.286667433069074	0.192651870233612	0.524199055658274	Heavy_Light	69_144	FALSE
hsa-miR-1587-3p:Novel	17.5629790052991	-0.165001728632561	0.614550534267028	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-5691-3p:Novel	26.3354233450247	0.57529563393698	0.271823438504347	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-655-5p	44.8481047726478	0.205120898522732	0.193121413786705	0.524685286854242	Heavy_Light	69_144	FALSE
hsa-miR-15a-3p	0.527038084233974	0.467886816109456	0.554191515225372	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-5693-5p:Novel	3.85824247370134	-0.76150907980933	0.253079874842786	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-3155b	16.778950739035	-0.28578321521527	0.193426958119392	0.524725161575013	Heavy_Light	69_144	FALSE
hsa-miR-15a-5p	1.86137017494878	0.667799983658398	0.260036883129263	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-5708-3p:Novel	1.66692731543111	-0.679597896191796	0.257607864185211	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-4693-3p	192.844056685094	0.299066691301052	0.193767930720605	0.524860881411369	Heavy_Light	69_144	FALSE
hsa-miR-15b-3p	0.871502595464405	-0.116976391149115	0.882462247530633	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-587	8.32235862888353	-0.766627250478314	0.252731199466165	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-6501-3p	5.44521073406917	-0.422218985178324	0.194377823602846	0.525723528904849	Heavy_Light	69_144	FALSE
hsa-miR-15b-5p	5.37997091102175	-0.351827169378006	0.66672166809836	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-606	4.06847911723986	0.404002591881713	0.267814163145432	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-221-3p	6.89045254928882	-0.376845257396716	0.197674986349527	0.52893421575197	Heavy_Light	69_144	FALSE
hsa-miR-16-1-3p	1.09725150821806	1.18204920574245	0.08906779306442	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-6084	12.9002225784727	0.399747051312019	0.27124802745289	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-3171	5.92646376874714	-0.494555665308809	0.197783944917837	0.52893421575197	Heavy_Light	69_144	FALSE
hsa-miR-16-2-3p	5.0189332884032	-0.426715508283665	0.715585285684043	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-609	2.44482877203551	0.508062893456951	0.25646516328866	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-455-5p	4.52304556788153	-0.48126787412234	0.197907740522064	0.52893421575197	Heavy_Light	69_144	FALSE
hsa-miR-16-5p	7.0770213545729	0.713184118424722	0.199432678980501	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-614	1.64982898839039	-0.582937202578661	0.263737343350418	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-4656-3p:Novel	7.85072546203848	-0.272755118977105	0.196481526697764	0.52893421575197	Heavy_Light	69_144	FALSE
hsa-miR-17-3p	1.10970906969334	0.392000788105015	0.599494666022532	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-646-5p:Novel	12.6826693356252	0.333492900018962	0.266230877823096	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-5682	5.43571263234212	0.285341559199173	0.197750518950219	0.52893421575197	Heavy_Light	69_144	FALSE
hsa-miR-17-5p	6.34083153468716	0.0439869465969886	0.963704126723949	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-6716-5p	2.20089412780189	0.48934808212021	0.271634927450518	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-572	25.9646405935901	-0.292595771753008	0.197043448767494	0.52893421575197	Heavy_Light	69_144	FALSE
hsa-miR-181a-2-3p	1.19180220614987	0.574405930061411	0.366450951734572	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-6771-5p	4.41916169511101	-0.4288617769583	0.263752923358939	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-573	2.80560854670182	0.382646377201838	0.197910529729811	0.52893421575197	Heavy_Light	69_144	FALSE
hsa-miR-181a-3p	10.3116794182853	-0.0147072135176479	0.976301506352775	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-6863-5p:Novel	4.1742091887809	0.597477517520188	0.256717769880143	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-6796-5p	5.90050983074161	-0.311018477774349	0.197119160572115	0.52893421575197	Heavy_Light	69_144	FALSE
hsa-miR-181a-5p	5.33062959064385	0.151142886858085	0.695117119734904	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-922	393.825773552573	0.536280308921058	0.270744091037502	0.89310072145198	Heavy_Abst	69_19	FALSE	hsa-miR-223-5p	3.28269764706886	-0.519121037227354	0.199515430432331	0.532434669378588	Heavy_Light	69_144	FALSE
hsa-miR-181b-2-3p	0.835920164160515	0.267458156227865	0.687797732977108	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-8061-3p:Novel	8.62804567234888	-0.622477163041175	0.273271519254163	0.893278983913536	Heavy_Abst	69_19	FALSE	hsa-miR-4436b-5p	14.3701613078889	-0.279101368197481	0.199979320439079	0.532884333932199	Heavy_Light	69_144	FALSE
hsa-miR-181b-3p	3.49216261971895	-0.652876963225919	0.24201312605647	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3147	4.95665532524118	-0.481999630367784	0.273880211666085	0.893948242503017	Heavy_Abst	69_19	FALSE	hsa-miR-3621	6.55250525171197	-0.288135572029901	0.20100404102844	0.534037245972468	Heavy_Light	69_144	FALSE
hsa-miR-181b-5p	30.9597892737848	0.359273127734247	0.229708994821591	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-10523-3p:Novel	14.376772139157	-0.425888123892237	0.277877651759722	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-378j	2.72869958789021	-0.370394310832807	0.200968051678298	0.534037245972468	Heavy_Light	69_144	FALSE
hsa-miR-181c-3p	19.6949189604376	0.0129850861623398	0.974476619428273	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-10526-3p	3.96643784910663	-0.418752465214908	0.276565388366976	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-4436b-3p	10.9623063385113	-0.228589040413409	0.201557017193876	0.534718910320224	Heavy_Light	69_144	FALSE
hsa-miR-181c-5p	0.903784959470273	0.149345860225833	0.771449760630469	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-17-5p	6.34083153468716	-1.04635550715258	0.278720542555951	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-3180-4-3p:Novel, hsa-miR-3180-5-3p:Novel	25.355261635807	0.264075437861888	0.203139231825647	0.537321730992032	Heavy_Light	69_144	FALSE
hsa-miR-181d-3p	2.66945115895884	-0.00499319400637754	0.990629496584415	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-1843	9.34607373861286	0.441243089210249	0.278616321960532	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-4755-3p	5.61286054870313	0.38339795759776	0.203431675314611	0.537321730992032	Heavy_Light	69_144	FALSE
hsa-miR-181d-5p	3.24776169292344	-0.291423283483762	0.554194683120898	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3135a	7.59146026229113	-0.374767930118571	0.278551249094039	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-6825-5p	3.88768593849758	-0.339562816171948	0.20312840153144	0.537321730992032	Heavy_Light	69_144	FALSE
hsa-miR-182-3p	15.2299794640275	-0.266057497825642	0.545306037610902	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4429	2.92744864878491	-0.434203381439486	0.278777775261489	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-7155-5p	2.65945789762692	-0.454557921343478	0.203773694273021	0.537438222907208	Heavy_Light	69_144	FALSE
hsa-miR-182-5p	64.803108898565	0.100162271226259	0.833306924913192	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4509	6.70495083301309	-0.470887377382316	0.275687101328579	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-23a-3p	4.94420328036609	-0.526030935654646	0.206075501801309	0.537834684857394	Heavy_Light	69_144	FALSE
hsa-miR-1825	1.41167411710181	0.239149427315504	0.591733444912416	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-500a-3p	3.03923130003722	-0.596471540519591	0.276362180090392	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-3196	6.29341813577874	-0.421303158778109	0.20544169187996	0.537834684857394	Heavy_Light	69_144	FALSE
hsa-miR-1825-5p:Novel	1.75569389887624	-0.078923699376465	0.893579300862184	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-6071	16.0621890916491	-0.407647219496601	0.275640209839832	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-4530-5p:Novel	16.361262469332	0.43592610390411	0.206143906212286	0.537834684857394	Heavy_Light	69_144	FALSE
hsa-miR-1827	16.5080754560655	0.694652449235729	0.295136280242539	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-6127	71.1555446359142	0.381636498182827	0.277609391750045	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-4754-3p:Novel	21.8603013033654	-0.272456672713874	0.205912574752891	0.537834684857394	Heavy_Light	69_144	FALSE
hsa-miR-1827-5p:Novel	7.14745194792655	0.194390098273496	0.582580579202438	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-8485-5p:Novel	2.15163606813209	-0.57048936401299	0.275991377963915	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-494-3p	9.56700104307838	-0.298738971891635	0.205376689855398	0.537834684857394	Heavy_Light	69_144	FALSE
hsa-miR-183-5p	11.9240947088672	0.181878334086649	0.761203622873156	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-9718-5p:Novel	7.81829242787189	0.448464853178249	0.275295986153403	0.894109009643006	Heavy_Abst	69_19	FALSE	hsa-miR-5572-5p:Novel	12.37256493817	-0.284770811581952	0.204633263410165	0.537834684857394	Heavy_Light	69_144	FALSE
hsa-miR-184	3.04786622391123	-0.159686335371382	0.693858130384271	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-135a-2-3p	1.55811541268427	-0.526055433342822	0.279987573267819	0.894979473613199	Heavy_Abst	69_19	FALSE	hsa-miR-6751-5p	2.52903702703496	-0.331917639664224	0.206309091974122	0.537834684857394	Heavy_Light	69_144	FALSE
hsa-miR-184-5p:Novel	9.00743479098036	0.567472564866006	0.318948322595915	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-6763-5p	15.545869999418	-0.357374818629922	0.280666857066227	0.894979473613199	Heavy_Abst	69_19	FALSE	hsa-miR-6766-5p	2.98624247926597	0.306869721012302	0.204399726190158	0.537834684857394	Heavy_Light	69_144	FALSE
hsa-miR-1843	9.34607373861286	0.547791584974532	0.179133939953005	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-6816-3p	7.2830927733305	0.301726722085191	0.280381938955785	0.894979473613199	Heavy_Abst	69_19	FALSE	hsa-miR-5091-3p:Novel	21.0091097780776	-0.245338076704492	0.207151415240971	0.539251303166972	Heavy_Light	69_144	FALSE
hsa-miR-1843-3p:Novel	6.03756216944425	0.321443525052526	0.42656964120364	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-761	5.5804184799249	0.652763377571946	0.280548003589726	0.894979473613199	Heavy_Abst	69_19	FALSE	hsa-miR-181a-5p	5.33062959064385	-0.291873611664254	0.208183157238515	0.541156218527782	Heavy_Light	69_144	FALSE
hsa-miR-185-3p	0.537003221597134	-0.242920978221049	0.762237931545951	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-1255a-3p:Novel	4.68624510513974	0.454046461010702	0.282790481632736	0.896404587992011	Heavy_Abst	69_19	FALSE	hsa-miR-4674	75.8239621328295	-0.297235209809743	0.208638165243951	0.541558633237537	Heavy_Light	69_144	FALSE
hsa-miR-185-5p	36.303235093042	-0.31827039487313	0.623322161400749	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-195-3p	6.19554436056746	0.444815397488947	0.28206375816546	0.896404587992011	Heavy_Abst	69_19	FALSE	hsa-miR-107	14.3695549661949	0.367098189972199	0.209622817911433	0.542553175770768	Heavy_Light	69_144	FALSE
hsa-miR-186-3p	1.67079434316425	0.259880637874372	0.663751433559687	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3662-5p:Novel	1.58445824164944	0.552945056436526	0.28340728291485	0.896404587992011	Heavy_Abst	69_19	FALSE	hsa-miR-8086	16.2927062894129	0.259916890787019	0.209377695471437	0.542553175770768	Heavy_Light	69_144	FALSE
hsa-miR-186-5p	8.26289971154936	0.227286102624534	0.711019954883658	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4430-3p:Novel	8.78097765996778	0.402689986627395	0.282767170863585	0.896404587992011	Heavy_Abst	69_19	FALSE	hsa-miR-5705	7.04619949596565	-0.379847690053228	0.210264727802537	0.543434912544093	Heavy_Light	69_144	FALSE
hsa-miR-187-3p	6.42313801031228	0.594501317091052	0.232642775469078	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4658	9.06387579321036	-0.462605465709388	0.283544153454319	0.896404587992011	Heavy_Abst	69_19	FALSE	hsa-miR-320d	27.1119560934492	-0.351234142037111	0.210844287615637	0.544153211528769	Heavy_Light	69_144	FALSE
hsa-miR-187-5p	6.03116034253589	-0.360643251442544	0.512073897295925	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4714-5p	2.93223188476366	-0.421414591688576	0.281871129102595	0.896404587992011	Heavy_Abst	69_19	FALSE	hsa-miR-4739	48.5204329991056	0.364737387443918	0.21148248277679	0.545020569899042	Heavy_Light	69_144	FALSE
hsa-miR-188-3p	0.495873778016951	0.277937989025193	0.6742034801809	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-1271-3p	5.05746786955575	-0.846217359072332	0.284370289353454	0.89679747483099	Heavy_Abst	69_19	FALSE	hsa-miR-498-5p	4.85167989018566	-0.477133566515962	0.211930411550834	0.545395809468908	Heavy_Light	69_144	FALSE
hsa-miR-188-5p	1.40726660007095	0.164284789312726	0.74107123575288	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-380-5p	2.84383384813303	-0.562169571576629	0.285037497936252	0.89679747483099	Heavy_Abst	69_19	FALSE	hsa-miR-1-2-5p:Novel	8.58091814941217	0.324591297627569	0.21318780697268	0.546143224770567	Heavy_Light	69_144	FALSE
hsa-miR-18a-3p	0.372532742815195	-0.45603217012578	0.690312486303029	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-3940-5p	4.38676721926391	-0.44927467788903	0.284793219067195	0.89679747483099	Heavy_Abst	69_19	FALSE	hsa-miR-185-5p	36.303235093042	0.475502557133279	0.21332035507063	0.546143224770567	Heavy_Light	69_144	FALSE
hsa-miR-18a-5p	1.50936575258005	-0.126308073354436	0.818916436253052	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-4527-3p:Novel	14.7752870703599	-0.483134981713762	0.286019509442741	0.89679747483099	Heavy_Abst	69_19	FALSE	hsa-miR-23b-3p	3.51643343010137	-0.464973796624435	0.21433034054646	0.546143224770567	Heavy_Light	69_144	FALSE
hsa-miR-18b-3p	0.240750184259666	0.326888504435151	0.776240854475986	0.998982367059023	Light_Abst	144_19	FALSE	hsa-miR-5787	2.91113667976676	0.584465461785783	0.286099872223533	0.89679747483099	Heavy_Abst	69_19	FALSE	hsa-miR-412-5p	4.72545623785444	-0.300346499099737	0.213517121649255	0.546143224770567	Heavy_Light	69_144	FALSE
