ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageheavy_drinker	Averagelight_drinker	Averageno_coffee	Medianheavy_drinker	Medianlight_drinker	Medianno_coffee
hsa-miR-3161	0.801747226726009	0.0519772808668509	0.692455133740673	0.0750623084936455	0.940165136651945	NA	no_coffee_vs_heavy_drinker	NA	0.54792134371798	0.826258133318971	1.13607822285431	0	0	0
hsa-miR-3161-3p:Novel	4.06575246534802	0.03583564263135	0.339643378719314	0.105509616487961	0.915971439728542	0.967356714982209	no_coffee_vs_heavy_drinker	FALSE	3.44678670284983	3.53472216859032	4.9680727736056	2.82815066362301	2.69592793716488	3.36037795261284
hsa-miR-3162-3p	0.473279787667919	0.571710438994071	0.858305849694106	0.666091742468987	0.505352462252251	NA	no_coffee_vs_heavy_drinker	NA	0.383833529802771	0.28736772771147	0.880289982759929	0	0	0
hsa-miR-3162-5p	5.33630182972509	0.484223026931519	0.310276370538283	1.56061844507033	0.118613804082645	0.378457089121827	no_coffee_vs_heavy_drinker	FALSE	4.05840063639969	4.67128779824002	7.92004099855379	2.92569719612277	2.92931994842596	5.94271876247391
hsa-miR-3163	7.02327596060158	0.137301081895679	0.51350597376307	0.267379716908666	0.789176814681897	0.897688626700658	no_coffee_vs_heavy_drinker	FALSE	6.14372135347775	4.11283529576402	9.94089426168772	2.74915801198496	2.04496690477683	3.35328553771533
hsa-miR-3163-3p:Novel	1.86634943572497	0.405213945818289	0.433665522717127	0.934392808723704	0.350101305883572	NA	no_coffee_vs_heavy_drinker	NA	1.32375857882328	1.68769496807374	2.65680470292554	0.593860378421674	0.814335812391763	1.92109730149296
hsa-miR-3164	10.8370223425699	1.14834895124451	0.43540515075364	2.63742619777657	0.00835378010885198	0.0929186094447842	no_coffee_vs_heavy_drinker	FALSE	10.8134270705982	10.2658204770325	11.7884876282081	3.37845888934843	5.04315180911976	3.63559663570481
hsa-miR-3164-3p:Novel	12.2604035559701	0.331985982436437	0.380645978757742	0.872164690981082	0.383118538862242	0.660640236694409	no_coffee_vs_heavy_drinker	FALSE	9.04091086952221	13.8601756516623	12.3483538915777	4.94407204047119	5.93545874513727	10.6439686101016
hsa-miR-3165	0.800768135340865	0.602880979118276	0.623059524607459	0.967613775743345	0.333237294743762	NA	no_coffee_vs_heavy_drinker	NA	0.768278241110381	0.549962907966097	1.23292822940431	0	0	0.321617885624038
hsa-miR-3165-3p:Novel	1.65856615222211	0.994545355314174	0.406430173056019	2.4470263805367	0.0144040295821892	NA	no_coffee_vs_heavy_drinker	NA	0.854432176997229	1.60019005894993	2.96323806383853	0.297908670216753	0.743112214775789	1.28710278203771
