ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	all.x	nowine.x	abstemious.y	all.y	nowine.y
hsa-miR-4773-5p:Novel	1.72091840902106	1.0191801451946	0.532335780821935	1.91454375586208	0.055550713837249	0.840698095980472	nowine_vs_abstemious	FALSE	0.783	1.811	1.952	0.449	1.16	1.289
hsa-miR-4774-3p	0.361599786470586	0.250846014264213	1.21393212579471	0.20663924195926	0.836291610977552	0.999770134585052	nowine_vs_abstemious	FALSE	0.545	0.382	0.116	0	0	0
hsa-miR-4774-5p	4.81626061991162	1.17825826360362	0.693548159013165	1.69888456668984	0.0893409354723065	0.890081468874527	nowine_vs_abstemious	FALSE	4.432	4.56	6.409	1.369	1.194	2.176
hsa-miR-4775	0.415676731632273	-1.176981749167	1.05820343327466	-1.11224525659001	0.26603271422142	0.999770134585052	nowine_vs_abstemious	FALSE	0.642	0.444	0.099	0	0	0
hsa-miR-4775-3p:Novel	0.663296961196773	0.676228374413373	0.792986539199389	0.852761479527891	0.393791589511328	0.999770134585052	nowine_vs_abstemious	FALSE	0.643	0.633	0.768	0	0	0
hsa-miR-4776-3p	1.88293352629435	-0.0186141955637187	0.465536703049741	-0.039984378120515	0.968105580787104	0.999770134585052	nowine_vs_abstemious	FALSE	2.61	1.733	1.983	1.577	1.165	1.713
hsa-miR-4776-5p	0.940790450679504	-0.315976824723929	0.578384874177408	-0.546308935158994	0.584853595309916	0.999770134585052	nowine_vs_abstemious	FALSE	1.847	0.88	0.666	0.999	0.349	0
hsa-miR-4777-3p	0.376434756809996	2.08870507177006	1.22604205811673	1.70361616711456	0.088452819095499	0.883765666652442	nowine_vs_abstemious	FALSE	0.07	0.271	1.007	0	0	0
hsa-miR-4777-5p	0.157797181594475	0.49098893697111	1.86760383632118	0.262897798463653	0.792629353217517	0.999770134585052	nowine_vs_abstemious	FALSE	0.025	0.17	0.146	0	0	0
hsa-miR-4778-3p	0.765550458493291	0.42419168937917	0.75507473959152	0.561787684234608	0.574260684138954	0.999770134585052	nowine_vs_abstemious	FALSE	0.613	0.703	1.117	0	0	0
hsa-miR-4778-5p	6.92937291171134	-0.183515311346409	0.437346357374397	-0.41961092907722	0.674769703083449	0.999770134585052	nowine_vs_abstemious	FALSE	9.882	6.845	4.874	4.732	4.563	4.097
hsa-miR-4779	1.22140067101725	0.887760381417369	0.531558967631146	1.67010705392406	0.0948981847795034	0.893334463131481	nowine_vs_abstemious	FALSE	0.9	1.191	1.441	0.333	0.716	1.072
hsa-miR-4779-5p:Novel	0.785479855810501	-0.361657893961564	0.688513953204696	-0.525273151369298	0.599393318865157	0.999770134585052	nowine_vs_abstemious	FALSE	1.277	0.719	0.746	0.228	0	0
hsa-miR-4780	9.65848326177308	0.686871056881642	0.547505890967107	1.25454550939783	0.209643795128045	0.966186929043989	nowine_vs_abstemious	FALSE	10.255	8.566	14.223	5.014	4.059	8.645
hsa-miR-4780-5p:Novel	2.8117133041445	-0.120041414821586	0.463176023080263	-0.259170183342553	0.795503935547259	0.999770134585052	nowine_vs_abstemious	FALSE	5.099	2.667	1.975	2.939	1.514	1.422
hsa-miR-4781-3p	1.09110230985084	0.447301312559773	0.705328746688015	0.634174226784529	0.525967125544293	0.999770134585052	nowine_vs_abstemious	FALSE	1.208	0.992	1.369	0.294	0	0.342
hsa-miR-4781-5p	0.289238846192759	1.17210316167424	1.27043360767358	0.92260087783776	0.356215238050918	0.999770134585052	nowine_vs_abstemious	FALSE	0.163	0.256	0.479	0	0	0
hsa-miR-4782-3p	0.320082070549352	-0.982075446230263	0.99917729124394	-0.982884073563776	0.325664497149798	0.999770134585052	nowine_vs_abstemious	FALSE	0.592	0.342	0.058	0	0	0
hsa-miR-4782-5p	0.511708870244653	0.886198270665276	0.701120612129973	1.26397406570753	0.206239335593081	0.966186929043989	nowine_vs_abstemious	FALSE	0.408	0.475	0.712	0	0	0
hsa-miR-4783-3p	1.94263165036832	0.561234315322202	0.567130902363906	0.989602775977952	0.322368312633819	0.999770134585052	nowine_vs_abstemious	FALSE	1.413	1.958	1.885	1.006	1.007	0.923
hsa-miR-4783-5p	0.896043526558081	0.708483569486479	0.61124151317975	1.15908941753786	0.246419738992583	0.989288716886341	nowine_vs_abstemious	FALSE	1.055	0.727	1.522	1.006	0	0.372
hsa-miR-4784	5.9483966943389	-0.0509158832776275	0.424155837667924	-0.120040510482117	0.904451057236168	0.999770134585052	nowine_vs_abstemious	FALSE	6.66	5.627	6.377	6.309	3.877	4.421
hsa-miR-4784-3p:Novel	17.3352527358786	-1.09328315542099	0.488912767796258	-2.23615177887231	0.025341830674997	0.701729315357907	nowine_vs_abstemious	FALSE	27.706	18.429	4.177	10.713	5.117	3.207
hsa-miR-4785	14.5106331626971	0.1638991245462	0.404942370512936	0.40474678986689	0.685663644996977	0.999770134585052	nowine_vs_abstemious	FALSE	13.072	14.31	15.648	9.533	9.464	10.405
hsa-miR-4785-5p:Novel	8.26988060181572	-0.469119764861846	0.404078034644572	-1.16096329085169	0.245656828293508	0.989288716886341	nowine_vs_abstemious	FALSE	12.076	8.481	4.218	6.319	5.242	3.457
hsa-miR-4786-3p	1.58854844032793	0.364287062707811	0.61924399952106	0.58827709754081	0.556346315501753	0.999770134585052	nowine_vs_abstemious	FALSE	2.025	1.519	1.55	0.228	0.619	0.492
hsa-miR-4786-5p	1.94721725997256	0.550589812037908	0.745772176611338	0.738281514523235	0.460343397268387	0.999770134585052	nowine_vs_abstemious	FALSE	1.671	1.884	2.144	0.912	0	0.408
hsa-miR-4787-3p	10.7098064252767	-0.388970169291921	0.909150825157341	-0.42783898834894	NA	NA	nowine_vs_abstemious	NA	5.26	5.361	43.89	1.006	0.416	0.889
hsa-miR-4787-5p	19.8910934029636	-0.320881468936772	0.455085726146625	-0.70510115018063	0.480747290816265	0.999770134585052	nowine_vs_abstemious	FALSE	31.456	19.111	16.012	17.401	10.282	6.256
hsa-miR-4788	1.18932898182808	-0.357583083216043	0.646867105734383	-0.552792188760444	0.580405717889596	0.999770134585052	nowine_vs_abstemious	FALSE	1.83	1.188	0.729	1.006	0.465	0
hsa-miR-4788-3p:Novel	3.22746252591242	-0.0838494319201672	0.505682844979428	-0.165814270253875	0.868303115548742	0.999770134585052	nowine_vs_abstemious	FALSE	3.675	3.337	2.454	2.509	2.038	1.419
hsa-miR-4789-3p	0.181333937958069	0.254184320446185	1.41301861947614	0.179887452962524	0.857240925604085	0.999770134585052	nowine_vs_abstemious	FALSE	0.116	0.193	0.136	0	0	0
hsa-miR-4789-5p	0.547142640043938	0.378784367764514	0.797438353257424	0.475001442076661	0.634785945421455	0.999770134585052	nowine_vs_abstemious	FALSE	0.994	0.479	0.571	0	0	0
hsa-miR-4790-3p	0.741040752243687	-0.673633222082835	0.820151781505035	-0.821351897628841	0.411445854464996	0.999770134585052	nowine_vs_abstemious	FALSE	1.148	0.641	0.919	0.228	0	0
hsa-miR-4790-5p	0.190883557633551	0.354554761891942	1.61821694713416	0.219102118859807	0.826570500261498	0.999770134585052	nowine_vs_abstemious	FALSE	0.128	0.182	0.245	0	0	0
hsa-miR-4791	4.42072520014165	-0.460958161725162	0.457106543352495	-1.00842608452817	0.313249955759076	0.999770134585052	nowine_vs_abstemious	FALSE	5.517	4.614	2.734	3.019	2.597	1.916
hsa-miR-4791-3p:Novel	2.26873044381542	0.468234734507198	0.6001333519751	0.780217818200222	0.435262676079376	0.999770134585052	nowine_vs_abstemious	FALSE	5.517	1.917	2.041	1.279	0.828	1.253
hsa-miR-4793-3p	2.18949942270186	0.770963553453916	0.522544041479515	1.475403970297	0.140103968598184	0.915278021497784	nowine_vs_abstemious	FALSE	3.089	2.027	2.253	0.791	0.638	1.328
hsa-miR-4793-5p	2.08426342888605	0.206163841202337	0.430651288306394	0.478725704068156	0.632133777268767	0.999770134585052	nowine_vs_abstemious	FALSE	3.65	1.81	2.391	1.582	1.459	1.844
hsa-miR-4794	0.785912228004113	0.8620541312435	0.877258904548776	0.982667860962783	0.325770933433802	0.999770134585052	nowine_vs_abstemious	FALSE	0.364	0.881	0.467	0	0	0
hsa-miR-4794-3p:Novel	1.36037940699077	1.08055078479398	0.63837015363287	1.69267121691816	0.0905180669190987	0.893334463131481	nowine_vs_abstemious	FALSE	1.153	1.395	1.156	0	0	0.28
hsa-miR-4795-3p	2.39327165498139	0.611658603758069	0.83934089311571	0.728736808577903	0.466162672354047	0.999770134585052	nowine_vs_abstemious	FALSE	5.37	1.978	2.535	0	0	0
hsa-miR-4795-5p	0.312933738152374	-0.900841003180279	0.990741836087455	-0.909259072714438	0.363213388837481	0.999770134585052	nowine_vs_abstemious	FALSE	0.723	0.281	0.21	0	0	0
hsa-miR-4796-3p	2.82883232017498	0.243432874423175	0.618703343821752	0.393456535921531	0.693982319971645	0.999770134585052	nowine_vs_abstemious	FALSE	3.817	2.636	2.878	2.373	0.453	0.399
hsa-miR-4796-5p	0.219859608406215	0.581474999755826	1.67767984797824	0.346594733468699	0.728895803029114	0.999770134585052	nowine_vs_abstemious	FALSE	0.111	0.196	0.366	0	0	0
hsa-miR-4797-3p	0.205424513910103	0.512347358392998	1.23030771201782	0.416438386420175	0.677089244174228	0.999770134585052	nowine_vs_abstemious	FALSE	0.192	0.213	0.182	0	0	0
hsa-miR-4797-5p	0.586780487153933	-0.325943407835612	0.64271128107285	-0.507138146527519	0.612057890996381	0.999770134585052	nowine_vs_abstemious	FALSE	0.708	0.617	0.327	0	0	0
hsa-miR-4798-3p	0.322848757751529	0.0403911932484123	1.03193230722954	0.0391413205744589	0.968777717140881	0.999770134585052	nowine_vs_abstemious	FALSE	0.302	0.339	0.211	0	0	0
hsa-miR-4798-5p	0.861376103214816	0.276135572602992	0.742946604805932	0.371676202322942	0.710133945477654	0.999770134585052	nowine_vs_abstemious	FALSE	1.013	0.768	1.124	0	0	0
hsa-miR-4799-3p	1.35645544511104	-0.22706955033011	0.664233944867407	-0.341851770877859	0.732462446527709	0.999770134585052	nowine_vs_abstemious	FALSE	2.14	1.187	1.601	0.587	0.312	0.816
hsa-miR-4799-5p	0.186864073579973	0.0408997114230549	1.26274733685633	0.032389465595609	0.974161463318743	0.999770134585052	nowine_vs_abstemious	FALSE	0.26	0.145	0.328	0	0	0
hsa-miR-4800-3p	24.8940075638344	0.154732468589108	0.575668758713887	0.268787329947867	0.788093343902609	0.999770134585052	nowine_vs_abstemious	FALSE	37.487	24.865	15.51	11.074	8.805	7.946
hsa-miR-4800-5p	4.90057006494297	0.119195798045906	0.45529938014286	0.261796530468601	0.793478314091679	0.999770134585052	nowine_vs_abstemious	FALSE	6.339	4.835	3.799	4.042	2.85	3.22
hsa-miR-4801	0.247388186301366	-0.257583011857436	1.17080257297157	-0.220005505457402	0.825866867014555	0.999770134585052	nowine_vs_abstemious	FALSE	0.334	0.251	0.15	0	0	0
hsa-miR-4801-5p:Novel	0.378163667805996	0.246526602094358	0.95668311329455	0.257688882210317	0.796647027117199	0.999770134585052	nowine_vs_abstemious	FALSE	1.172	0.288	0.349	0	0	0
hsa-miR-4802-3p	13.6254440805868	0.721686717520874	0.486154105367974	1.48448138059972	0.137681259162437	0.915278021497784	nowine_vs_abstemious	FALSE	7.302	14.231	13.374	2.433	8.368	10.164
hsa-miR-4802-5p	0.702955682760789	-0.211314192732814	0.71911938045836	-0.293851338839073	0.768871503214802	0.999770134585052	nowine_vs_abstemious	FALSE	0.962	0.701	0.51	0.228	0	0
hsa-miR-4803	2.99134756476074	0.822221931501661	0.588049465759039	1.39821899241139	0.162047315150295	0.932976970972389	nowine_vs_abstemious	FALSE	3.499	2.175	6.432	0.666	1.027	2.307
hsa-miR-4803-3p:Novel	0.865199899388	0.75604754881638	0.581595435349588	1.29995440621354	0.193616596320319	0.949026328507808	nowine_vs_abstemious	FALSE	0.971	0.794	1.043	0.587	0.198	0
hsa-miR-4804-3p	0.15512028342082	-1.12707587290073	4.69231699543526	-0.240196021282697	0.810178297967682	0.999770134585052	nowine_vs_abstemious	FALSE	0.043	0.045	0.735	0	0	0
hsa-miR-4804-5p	3.61811027226676	0.522165343460911	0.460580749674036	1.13371074199358	0.256915902225896	0.999770134585052	nowine_vs_abstemious	FALSE	3.138	3.557	3.681	2.013	2.098	1.946
hsa-miR-483-3p	0.823819166563736	0.970031385313143	0.808494848333967	1.19979909248902	0.230217376723305	0.976177827886501	nowine_vs_abstemious	FALSE	0.614	0.711	1.374	0	0	0
hsa-miR-483-5p	15.2783785266968	-0.40676096008638	0.493161680936385	-0.824802444735869	0.409483758498174	0.999770134585052	nowine_vs_abstemious	FALSE	21.013	13.297	21.449	12.166	6.868	7.752
hsa-miR-484	1.57651026905976	-1.32289272705632	0.674580357919913	-1.96106025253315	0.0498719946751882	0.79686489948225	nowine_vs_abstemious	FALSE	6.49	1.098	1.154	1.046	0.215	0.561
hsa-miR-484-3p:Novel	27.256091572232	-1.11367095843477	0.339754336366672	-3.27787121231284	0.00104593104297709	0.29865857497168	nowine_vs_abstemious	FALSE	43.207	26.179	20.979	18.192	17.651	17.001
hsa-miR-485-3p	0.473044522614892	-0.664756113250474	1.2656786867175	-0.52521711886806	0.599432265770726	0.999770134585052	nowine_vs_abstemious	FALSE	0.713	0.448	0.407	0	0	0
hsa-miR-485-5p	3.89439985582757	0.194298938112258	0.546373982629584	0.355615282369665	0.722128697190178	0.999770134585052	nowine_vs_abstemious	FALSE	3.722	3.782	4.038	2.383	1.744	1.682
hsa-miR-486-3p	85.7773918023234	-0.816030977194337	0.752307141938306	-1.08470454645937	0.278052533585939	0.999770134585052	nowine_vs_abstemious	FALSE	247.523	81.802	10.262	8.127	5.742	2.695
hsa-miR-486-5p	61.5656512399584	-0.0339599529848301	0.727717153654301	-0.0466664181465244	NA	NA	nowine_vs_abstemious	NA	236.244	52.556	5.832	3.317	1.577	1.369
hsa-miR-487a-3p	0.189426425005142	0.269390652351175	2.29685047604949	0.117286978477815	0.906632643479045	0.999770134585052	nowine_vs_abstemious	FALSE	0.227	0.193	0.126	0	0	0
hsa-miR-487a-5p	1.15850382031023	0.594051503246091	0.811516834502518	0.732026099754617	0.464152637632153	0.999770134585052	nowine_vs_abstemious	FALSE	1.099	1.136	1.144	0.147	0	0
hsa-miR-487b-3p	0.352226346540139	0.731298788209227	1.0828150569166	0.675368137465374	0.499441903622039	0.999770134585052	nowine_vs_abstemious	FALSE	0.437	0.258	0.722	0	0	0
hsa-miR-487b-5p	0.956914184138381	-0.527622542582547	0.934896460949233	-0.564364680605201	0.572505970652407	0.999770134585052	nowine_vs_abstemious	FALSE	1.465	0.923	0.728	0	0	0
hsa-miR-488-3p	0.50658812343103	0.806629978881334	0.922728780404772	0.874178844326813	0.382020865218957	0.999770134585052	nowine_vs_abstemious	FALSE	0.345	0.506	0.526	0	0	0
hsa-miR-488-5p	0.177095805384414	0.365851460383752	1.52183114974241	0.240402136889941	0.810018521776069	0.999770134585052	nowine_vs_abstemious	FALSE	0.142	0.144	0.367	0	0	0
hsa-miR-489-3p	3.16872237767826	1.43854590811413	0.597535238494594	2.4074662303404	0.0160636477534156	0.632290025777798	nowine_vs_abstemious	FALSE	1.766	3.058	4.162	0.898	1.403	2.109
hsa-miR-489-5p	0.636322231759979	1.24668311192263	0.946317486679148	1.31740470769227	0.187703003771818	0.943036437756067	nowine_vs_abstemious	FALSE	0.461	0.667	0.489	0	0	0
hsa-miR-490-3p	1.86820823938625	0.855030060086334	0.629491379907291	1.35828716226783	0.174372582216056	0.93469593169666	nowine_vs_abstemious	FALSE	1.69	1.864	1.728	0.228	0.679	0.626
hsa-miR-490-5p	0.142746601650401	-0.382794342282588	1.75467796173254	-0.218156465534351	0.827307203586082	0.999770134585052	nowine_vs_abstemious	FALSE	0.393	0.12	0.105	0	0	0
hsa-miR-491-3p	0.361455188157659	0.889409522698571	1.38053554810371	0.644249634803141	0.519413569533405	0.999770134585052	nowine_vs_abstemious	FALSE	0.338	0.192	1.159	0	0	0
hsa-miR-491-5p	8.8711187605097	0.392922779481721	0.752952427640757	0.521842768623344	0.601779808860817	0.999770134585052	nowine_vs_abstemious	FALSE	8.911	7.317	15.302	2.653	1.425	1.396
hsa-miR-492	2.23581656889723	1.60079377502474	0.579312447418797	2.76326493959743	0.00572262946853892	0.523620596371311	nowine_vs_abstemious	FALSE	1.239	2.285	2.243	1.006	0.977	0.96
hsa-miR-492-3p:Novel	6.55167602171474	0.718645574296422	0.44589408427719	1.61169569105491	0.107028175808305	0.903245066226884	nowine_vs_abstemious	FALSE	12.627	5.165	9.344	4.099	3.431	4.09
hsa-miR-493-3p	2.1629240148306	0.256808609257454	0.889218699668505	0.288802528954003	0.772732496713257	0.999770134585052	nowine_vs_abstemious	FALSE	3.771	1.562	3.961	0	0	0.132
hsa-miR-493-5p	2.75585286550055	-0.240700567180095	0.555120876841213	-0.433600279185581	0.664578732004075	0.999770134585052	nowine_vs_abstemious	FALSE	2.86	2.785	2.214	0	1.372	1.123
hsa-miR-494-3p	9.56700104307838	0.273811787759552	0.476147382182381	0.575056795449675	0.565252886295833	0.999770134585052	nowine_vs_abstemious	FALSE	4.631	10.248	7.556	3.522	5.794	4.848
hsa-miR-494-5p	1.78375824144857	-0.452033758482389	0.567554782222552	-0.796458373079367	0.425765661328239	0.999770134585052	nowine_vs_abstemious	FALSE	3.335	1.604	1.606	2.383	0.399	0.485
hsa-miR-495-3p	0.323814094523943	0.181769670511132	1.05959980689283	0.171545586672155	0.863794788670503	0.999770134585052	nowine_vs_abstemious	FALSE	0.159	0.357	0.205	0	0	0
hsa-miR-495-5p	0.814713135116757	0.353647948588804	0.751757860428155	0.470428002425393	0.638049261717359	0.999770134585052	nowine_vs_abstemious	FALSE	1.898	0.773	0.337	0	0	0
hsa-miR-496	5.76519195587024	-0.337337511175894	0.608883095529328	-0.554026731326204	0.579560551620282	0.999770134585052	nowine_vs_abstemious	FALSE	7.427	5.141	7.179	3.019	1.479	1.083
hsa-miR-496-5p:Novel	4.88741322284017	-0.117751570274781	0.414453304672306	-0.284112996439691	0.776323787475543	0.999770134585052	nowine_vs_abstemious	FALSE	9.152	4.578	3.688	2.053	2.988	2.885
hsa-miR-497-3p	2.04939625330183	0.303749878104482	0.526169731542342	0.57728497079091	0.563746964674444	0.999770134585052	nowine_vs_abstemious	FALSE	2.469	2.105	1.342	0.898	0.082	0
hsa-miR-497-5p	0.753710602844405	0.66998388129883	0.770936435732859	0.869052038851865	0.384818668022107	0.999770134585052	nowine_vs_abstemious	FALSE	0.625	0.747	0.753	0	0	0
hsa-miR-498-3p	2.21341702686882	0.799978082741695	0.527834754639994	1.51558432958306	0.129624491943396	0.914124072843688	nowine_vs_abstemious	FALSE	1.288	2.309	1.998	1.245	1.39	1.328
hsa-miR-498-5p	4.85167989018566	0.33431431939916	0.732733683356119	0.456256245608786	0.648205723595179	0.999770134585052	nowine_vs_abstemious	FALSE	8.41	4.411	4.531	0.228	1.194	1.31
hsa-miR-4999-3p	0.937745671938461	-0.961060674865839	1.05644635757999	-0.909710813019742	0.362975040147803	0.999770134585052	nowine_vs_abstemious	FALSE	1.868	0.849	0.755	0	0	0
hsa-miR-4999-5p	0.525977501174526	-0.551255802811036	0.861990523614736	-0.639514922390746	0.522488009182097	0.999770134585052	nowine_vs_abstemious	FALSE	2.249	0.381	0.258	0.294	0	0
hsa-miR-499a-3p	1.11543764529589	-0.258844840021053	0.823564172223374	-0.314298325195778	0.75329447012466	0.999770134585052	nowine_vs_abstemious	FALSE	1.443	1.158	0.581	0.456	0	0
hsa-miR-499a-5p	1.29698670074879	-0.350214648485391	0.582253920489009	-0.601480962448928	0.547519687989825	0.999770134585052	nowine_vs_abstemious	FALSE	2.411	1.151	1.252	1.303	0.408	0.626
hsa-miR-499b-3p	2.34029929394772	1.67103778293602	0.599814477396808	2.78592439146903	0.00533753198396715	0.51292270834185	nowine_vs_abstemious	FALSE	1.308	2.224	3.243	0	0.886	1.188
hsa-miR-499b-5p	11.1694479226615	-0.497339232184269	0.498745812776249	-0.997179764609651	0.31867726123104	0.999770134585052	nowine_vs_abstemious	FALSE	23.294	9.578	11.43	15.353	2.959	4.235
hsa-miR-5000-3p	0.693653050843347	-0.224803217253769	0.899265139944227	-0.249985468432271	0.802598586442421	0.999770134585052	nowine_vs_abstemious	FALSE	0.769	0.72	0.429	0.449	0	0
hsa-miR-5000-5p	0.841957337644127	0.454375038306669	0.664994407883218	0.683276480103068	0.494432153305865	0.999770134585052	nowine_vs_abstemious	FALSE	0.706	0.766	1.273	0.228	0	0
hsa-miR-5001-3p	2.20293016292449	1.46820555737799	0.90636975049148	1.61987484311105	0.105259164854594	0.903245066226884	nowine_vs_abstemious	FALSE	3.61	1.947	2.42	0	0	0
hsa-miR-5001-5p	49.7382263010433	-0.161481804351248	0.344225630543379	-0.469116155285532	0.638986612089354	0.999770134585052	nowine_vs_abstemious	FALSE	69.489	47.299	47.409	34.639	35.762	36.416
hsa-miR-5002-3p	6.34738263586524	0.284100845636635	0.531636124163269	0.53438965624049	0.593071973933693	0.999770134585052	nowine_vs_abstemious	FALSE	7.518	5.544	9.577	4.866	3.022	4.429
hsa-miR-5002-5p	0.550416181297012	-0.0211075571039203	0.692146201019806	-0.0304958072049237	0.975671637193354	0.999770134585052	nowine_vs_abstemious	FALSE	0.542	0.574	0.367	0	0	0
hsa-miR-5003-3p	5.39974133289351	0.638172271790381	0.450521380400931	1.41651939187093	0.156623490626265	0.923443235003189	nowine_vs_abstemious	FALSE	9.072	4.619	6.568	6.517	3.038	3.7
hsa-miR-5003-5p	0.612076572781897	-1.11146391633163	0.911836436407875	-1.21892904467623	0.222871124664694	0.970424079053526	nowine_vs_abstemious	FALSE	0.987	0.637	0.244	0	0	0
hsa-miR-5004-3p	0.697692090010759	0.195510717983069	0.616115743698243	0.317327904671796	0.750994805804835	0.999770134585052	nowine_vs_abstemious	FALSE	0.66	0.632	0.945	0	0	0.2
hsa-miR-5004-5p	2.0354914986535	-0.531416414454841	0.579059909857287	-0.917722683626661	0.358764068882643	0.999770134585052	nowine_vs_abstemious	FALSE	3.279	1.912	1.719	1.332	0.945	0.835
