ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageheavy	Averagelight	Medianabstemious	Medianheavy	Medianlight
hsa-miR-1307-3p	14.2266046454615	0.074182361615453	0.307313147550073	0.241390133181223	0.809252759268689	0.931444000185111	light_vs_heavy	FALSE	11.915928399728	13.3738112983721	15.575957031355	12.603255039593	10.4595532198025	11.6295476311335
hsa-miR-1307-5p	1.36744929505242	0.631289217288004	0.567801748019212	1.11181274008097	0.266218672975983	NA	light_vs_heavy	NA	3.11263802893122	1.4225985420323	1.21990823188779	1.30347504090334	0	0
hsa-miR-130a-3p	0.604994073684037	-0.376277618163593	0.634853845866634	-0.592699596314077	0.553382211656572	NA	light_vs_heavy	NA	0.242723709821068	0.67339866102319	0.701967578975905	0	0	0
hsa-miR-130a-5p	1.24127041728774	0.994040592041165	0.623321079963329	1.59474887661371	0.110768403426245	NA	light_vs_heavy	NA	0.648070376765209	0.777614015033178	1.500628733843	0	0	0
hsa-miR-130b-3p	4.81679343938935	0.17062022881926	0.36609536335796	0.466054055572485	0.641176808638046	0.829905264981798	light_vs_heavy	FALSE	4.48688056358185	4.36401901210061	5.49752100750916	2.65331685044062	3.7803943139286	3.20067456490565
hsa-miR-130b-5p	0.84961889548666	0.0732929984303044	1.65963838844877	0.0441620288735365	0.964775249076073	NA	light_vs_heavy	NA	0.42271260237197	0.81314826678802	0.938238465283759	0.146758758346356	0	0
hsa-miR-132-3p	0.69474043350704	0.336115356296082	0.672042603927707	0.500139952931077	0.616976535751313	NA	light_vs_heavy	NA	0.780736219287241	0.718656231124198	0.790283780083576	0	0	0
hsa-miR-132-5p	0.959935867541413	0.768013761482206	0.533934522947912	1.43840438944071	0.15031934792336	NA	light_vs_heavy	NA	1.15359619434983	1.16089052243426	0.918664416017513	0.666131998054403	0	0
hsa-miR-1321	0.373073583492572	0.00700311463906075	0.864994396234965	0.00809613873747968	0.993540286468962	NA	light_vs_heavy	NA	0.816831747402788	0.268401326242745	0.405777621136706	0.333065999027202	0	0
hsa-miR-1321-5p:Novel	1.33912988433186	-0.318499785562952	0.832098672702944	-0.382766847263864	0.70189264491278	NA	light_vs_heavy	NA	0.591869729468935	1.23628425245684	2.28053500773947	0.587035033385425	0	0
hsa-miR-1322	0.885396188428859	0.15118628003617	0.568708324111767	0.265841510711662	0.790361272196813	NA	light_vs_heavy	NA	2.16604442338876	1.03581813445444	0.709708125476466	1.04565518873894	0	0
hsa-miR-1322-5p:Novel	1.44677626951802	-0.000244255217614972	0.46452330979067	-0.000525819076173038	0.999580457096679	NA	light_vs_heavy	NA	1.35619306212372	1.70672328995926	1.36332148240704	0.880552550078137	0.885614916840024	0.615156600840658
hsa-miR-1323	0.538965437669107	-0.156827058678375	0.600624690623033	-0.261106579743995	0.794010317742876	NA	light_vs_heavy	NA	0.676058471174588	0.603668955863187	0.69633917007171	0.333065999027202	0	0
hsa-miR-1323-3p:Novel	1.03280724101166	0.254228657527493	0.53417832456294	0.475924697497789	0.63412802631845	NA	light_vs_heavy	NA	0.436805518196295	1.14309348050756	0.999425404477762	0	0.734952072523704	0
hsa-miR-1324	31.0913039703016	0.892938561917568	0.412040568215031	2.16711321845273	0.0302262222558563	0.187231826013428	light_vs_heavy	FALSE	17.4747399538318	45.0969269048461	22.6596484490104	14.3382254499367	11.671493850945	13.7331468227952
hsa-miR-1324-5p:Novel	6.13781263372097	0.145726603886524	0.672434551034653	0.216714925879849	0.82843051525636	0.936738703073441	light_vs_heavy	FALSE	13.8901496012115	6.59461042527537	4.68151452500815	1.32665842522031	0.729468365684061	1.08757365539863
hsa-miR-133a-3p	1.62546414418172	0.341778423401573	0.480704553165848	0.710994770385826	0.477087476498335	NA	light_vs_heavy	NA	3.20653475327525	1.46606577819855	1.83278126119531	2.09131037747788	0.951015154467897	0.941940020785915
hsa-miR-133a-5p	9.2899222138572	-0.45267483836742	0.349177736189123	-1.29640235173024	0.194836902286889	0.484369729383012	light_vs_heavy	FALSE	19.0203320367174	14.5627937248765	6.31261214595662	17.776138208562	6.19542396652975	5.35059650522274
hsa-miR-133b	11.8315127853217	1.0539239724135	0.38188723133673	2.75977798138058	0.00578406551138102	0.0882901034380918	light_vs_heavy	FALSE	17.738337806903	8.73853939722764	14.3843040280492	3.91042512271001	7.03000087648863	7.67347605161911
hsa-miR-133b-5p:Novel	8.80876113658475	-0.0256942028394113	0.391418881811755	-0.0656437490201824	0.947661457524561	0.986693046234483	light_vs_heavy	FALSE	11.07522780812	13.5925115819565	6.73490072397812	8.99278197373444	5.10627855978842	5.18734834752347
hsa-miR-134-3p	0.40115759390214	0.693312630319298	0.911339026772403	0.76076258116009	0.446798888052505	NA	light_vs_heavy	NA	0.297186292755602	0.213323799110418	0.689590147052203	0	0	0
hsa-miR-134-5p	11.4512866260122	-0.361490411484915	0.448774188433204	-0.80550624523879	0.420527603927616	0.679796000625517	light_vs_heavy	FALSE	9.19847125413805	16.5511575000308	9.93241336440614	3.37545144196619	7.03000087648863	4.75291945387724
hsa-miR-1343-3p	0.165601145930997	-0.19874781668392	1.54612133813585	-0.128546066716568	0.897716844622759	NA	light_vs_heavy	NA	0	0.226686239548544	0.115354303261386	0	0	0
