ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	c.drinker.x	c.no_drinker.x	c.drinker.y	c.no_drinker.y
hsa-miR-523-3p	0.398250691707331	-0.543366291991055	0.47513254455093	-1.14360992153172	0.252785445197953	NA	c.drinker_vs_c.no_drinker	NA	0.313	0.574	0	0
hsa-miR-524-3p	1.47882440219417	0.0206498656595277	0.272943254700663	0.0756562593282416	0.939692576205469	NA	c.drinker_vs_c.no_drinker	NA	1.379	1.684	0.761	1.047
hsa-miR-524-5p	0.558522933448329	0.0784891835902164	0.374253510576802	0.209721970194076	0.833884677114255	NA	c.drinker_vs_c.no_drinker	NA	0.615	0.443	0	0
hsa-miR-525-3p	0.910093646840967	-0.421163993972263	0.323786950251445	-1.30074418887234	0.193346031335338	NA	c.drinker_vs_c.no_drinker	NA	0.823	1.088	0.236	0.188
hsa-miR-525-5p	0.32429024159478	-0.278980889227441	0.502556131112577	-0.555123839818296	0.57880995747004	NA	c.drinker_vs_c.no_drinker	NA	0.347	0.278	0	0
hsa-miR-526a-2-3p:Novel	1.02364861805015	-0.174834018743114	0.336086360534746	-0.520205635435297	0.602920257938443	NA	c.drinker_vs_c.no_drinker	NA	0.906	1.265	0	0.454
hsa-miR-526a-3p	1.28583004779518	-0.627822207526971	0.337394341429036	-1.86079649370474	0.0627729208489074	NA	c.drinker_vs_c.no_drinker	NA	0.961	1.953	0	0.658
hsa-miR-526a-5p	0.459386076323266	-0.300822830651291	0.431221480888936	-0.697606320610845	0.485423427710747	NA	c.drinker_vs_c.no_drinker	NA	0.342	0.7	0	0
hsa-miR-526a-5p, hsa-miR-520c-5p, hsa-miR-518d-5p	4.76341223864748	-0.526598924608965	0.288593656561518	-1.82470720556781	0.0680452253307518	0.252368773323759	c.drinker_vs_c.no_drinker	FALSE	3.926	6.482	2.081	3.146
hsa-miR-526b-3p	1.83884953570194	-0.51222957691873	0.273473428837634	-1.87305062541506	0.0610613945037792	0.23717056008816	c.drinker_vs_c.no_drinker	FALSE	1.602	2.325	0.837	1.063
hsa-miR-526b-5p	0.236834604015521	-0.596441578539804	0.611779802333522	-0.974928522100249	0.329595716911159	NA	c.drinker_vs_c.no_drinker	NA	0.131	0.453	0	0
hsa-miR-527	1.46390270870773	-0.541535726809434	0.376965775473737	-1.43656470173952	0.150841719410997	NA	c.drinker_vs_c.no_drinker	NA	1.148	2.113	0.164	0.489
hsa-miR-527-3p:Novel	0.908922746776417	0.0997651673841208	0.350516685183714	0.284623162323447	0.77593286394367	NA	c.drinker_vs_c.no_drinker	NA	0.927	0.871	0	0
hsa-miR-532-3p	1.17728919528142	0.755537717749688	0.43022316196218	1.7561530492775	0.0790622790285319	NA	c.drinker_vs_c.no_drinker	NA	1.404	0.711	0	0
hsa-miR-532-5p	8.70322409662601	-0.145700044961287	0.291438757161401	-0.499933661467671	0.617121789220755	0.801424168100761	c.drinker_vs_c.no_drinker	FALSE	5.236	15.82	2.066	2.804
hsa-miR-539-3p	0.170101807981868	-0.239562365645942	0.733980002255756	-0.326388137155903	0.744130711722238	NA	c.drinker_vs_c.no_drinker	NA	0.158	0.196	0	0
hsa-miR-539-5p	0.816989056634529	-0.522658702641354	0.362559655540926	-1.44157987424598	0.149420929398738	NA	c.drinker_vs_c.no_drinker	NA	0.665	1.129	0	0
hsa-miR-541-3p	1.75548992903733	-0.0245342274574371	0.242891513857728	-0.101008993965132	0.919543320543297	0.966039620011122	c.drinker_vs_c.no_drinker	FALSE	1.736	1.796	1.089	1.219
hsa-miR-541-5p	2.06606564534329	-0.365104629745108	0.231582013457903	-1.57656730025571	0.114895121811078	0.340076847407615	c.drinker_vs_c.no_drinker	FALSE	1.871	2.466	1.149	1.863
hsa-miR-542-3p	8.92855420984132	0.107855051785446	0.286808988179632	0.376051854127718	0.706878346429952	0.858524211895629	c.drinker_vs_c.no_drinker	FALSE	8.364	10.086	3.492	3.57
hsa-miR-542-5p	0.293198194213207	-0.0621177588944751	0.517852955415495	-0.119952504364169	0.904520772229036	NA	c.drinker_vs_c.no_drinker	NA	0.297	0.285	0	0
hsa-miR-543	1.24560427388265	-0.149916775346496	0.333567966782589	-0.44943396931219	0.653118631186803	NA	c.drinker_vs_c.no_drinker	NA	1.009	1.731	0	0
hsa-miR-543-5p:Novel	0.596874678693023	-0.833685524961923	0.443259981894367	-1.88080485271643	0.0599984698118655	NA	c.drinker_vs_c.no_drinker	NA	0.413	0.975	0	0
hsa-miR-544a	1.37373356645697	0.00152996980400618	0.31387564715764	0.004874445717153	0.99611077042131	NA	c.drinker_vs_c.no_drinker	NA	1.278	1.569	0.561	0.647
hsa-miR-544a-5p:Novel	0.472666938225402	0.0890806733076815	0.407207464857693	0.218759922141439	0.826837068167644	NA	c.drinker_vs_c.no_drinker	NA	0.525	0.365	0	0
hsa-miR-544b	7.33486888797691	-0.807136723543892	0.249478142876496	-3.2353003523177	0.00121514832305864	0.0297642683635737	c.drinker_vs_c.no_drinker	TRUE	5.597	10.902	3.188	4.485
hsa-miR-544b-5p:Novel	0.959229865098531	0.1881753819079	0.392069817110894	0.479953757457123	0.631260274853749	NA	c.drinker_vs_c.no_drinker	NA	1.003	0.87	0	0
hsa-miR-545-3p	1.44036438250697	-0.816206288797895	0.427050561560751	-1.91126382275412	0.0559706856905229	NA	c.drinker_vs_c.no_drinker	NA	1.211	1.911	0	0
hsa-miR-545-5p	0.471289344778605	-0.361788487863683	0.467430827753905	-0.773993640090334	0.438934552265907	NA	c.drinker_vs_c.no_drinker	NA	0.38	0.659	0	0
hsa-miR-548a-1-5p:Novel	0.585630274394501	0.0942864451779215	0.429916724485826	0.21931327582263	0.826406021016034	NA	c.drinker_vs_c.no_drinker	NA	0.613	0.529	0	0
hsa-miR-548a-2-5p:Novel	1.12551579216106	-0.197850830212051	0.358696756015066	-0.551582435286203	0.581234473299053	NA	c.drinker_vs_c.no_drinker	NA	1.173	1.028	0.232	0
hsa-miR-548a-3p	2.87887723601082	-0.727735297565995	0.249000475033631	-2.92262614144693	0.00347092996334988	0.0488670402734786	c.drinker_vs_c.no_drinker	TRUE	2.293	4.082	1.407	2.455
hsa-miR-548a-5p	1.30780610265467	-0.334773364899727	0.321732450786929	-1.04053341240804	0.298092149190632	NA	c.drinker_vs_c.no_drinker	NA	1.188	1.554	0.415	0.506
hsa-miR-548aa-5p:Novel	0.398824204151753	0.00122515738311147	0.589650699602296	0.00207776804799486	0.998342182146409	NA	c.drinker_vs_c.no_drinker	NA	0.399	0.398	0	0
hsa-miR-548aa, hsa-miR-548t-3p	66.6787085898312	1.13263214146783	0.307634184392545	3.68174994500148	0.000231638545466811	0.0138465441462743	c.drinker_vs_c.no_drinker	TRUE	79.518	40.324	24.518	11.568
hsa-miR-548ab	0.148775588191343	-0.188000550337808	0.953446208822809	-0.197180028194696	0.843686658990952	NA	c.drinker_vs_c.no_drinker	NA	0.137	0.173	0	0
hsa-miR-548ab-3p:Novel	0.625977463942062	-0.315739864673938	0.439303925649069	-0.718727619397969	0.472308762246351	NA	c.drinker_vs_c.no_drinker	NA	0.464	0.959	0	0
hsa-miR-548ac	0.281549770306324	-0.613765706167413	0.490459795880541	-1.25140880317315	0.210785367151282	NA	c.drinker_vs_c.no_drinker	NA	0.254	0.338	0	0
hsa-miR-548ac-5p:Novel	0.699769270937361	-0.332963763625863	0.338088611612808	-0.984841701817468	0.324701833096905	NA	c.drinker_vs_c.no_drinker	NA	0.703	0.694	0	0
hsa-miR-548ad-3p	0.519708270499977	-0.203412431398395	0.427625800403468	-0.475678575068374	0.634303386868341	NA	c.drinker_vs_c.no_drinker	NA	0.518	0.524	0	0
hsa-miR-548ad-5p	1.45485167259139	-0.173254494562178	0.342077225933312	-0.506477723237716	0.612521324296599	NA	c.drinker_vs_c.no_drinker	NA	1.274	1.825	0.041	0.593
hsa-miR-548ae-1-5p:Novel	0.122461035731803	-0.506039223441344	0.790614188939139	-0.640058362879064	0.522134656955153	NA	c.drinker_vs_c.no_drinker	NA	0.086	0.197	0	0
hsa-miR-548ae-3p	0.360220100015756	-0.189866910053793	0.425471006448429	-0.446251112710795	0.655415865518747	NA	c.drinker_vs_c.no_drinker	NA	0.336	0.411	0	0
hsa-miR-548ae-5p	0.0344476424680112	-0.0122366412483538	2.46504349523569	-0.00496406707305738	0.996039263790343	NA	c.drinker_vs_c.no_drinker	NA	0.027	0.049	0	0
hsa-miR-548ag-1-3p:Novel	0.421083352612395	-0.10809955121054	0.411422220650486	-0.262746020474119	0.792746343377246	NA	c.drinker_vs_c.no_drinker	NA	0.426	0.412	0	0
hsa-miR-548ag-2-3p:Novel	1.16859633959138	-0.115877386805826	0.323525519286897	-0.358170777567217	0.720215514639193	NA	c.drinker_vs_c.no_drinker	NA	1.142	1.222	0.305	0.414
hsa-miR-548ag-5p	2.11349942336607	0.205343593495995	0.260830374445817	0.787268714129965	0.43112458005049	0.675902272020549	c.drinker_vs_c.no_drinker	FALSE	2.086	2.17	1.481	0.825
hsa-miR-548ah-3p	0.122369388844007	-0.632024949854229	0.806484678833025	-0.783678805614464	0.433228601831433	NA	c.drinker_vs_c.no_drinker	NA	0.073	0.223	0	0
hsa-miR-548ah-5p	0.667140986696784	-0.595808730239985	0.431092330038305	-1.38209076971294	0.166943832255395	NA	c.drinker_vs_c.no_drinker	NA	0.624	0.755	0	0
hsa-miR-548ai-3p:Novel	0.613780021582601	-0.739804570346017	0.414004403657024	-1.78694855371369	0.0739458039631864	NA	c.drinker_vs_c.no_drinker	NA	0.328	1.201	0	0
hsa-miR-548aj-1-5p:Novel	0.105843363155525	-0.32152767258065	1.11598943225938	-0.288109961695336	0.773262567461067	NA	c.drinker_vs_c.no_drinker	NA	0.065	0.19	0	0
hsa-miR-548aj-3p	0.423371974745606	-0.353124628605702	0.380943755714297	-0.926973137920498	0.353940481391267	NA	c.drinker_vs_c.no_drinker	NA	0.389	0.493	0	0
hsa-miR-548aj-5p, hsa-miR-548g-5p, hsa-miR-548x-5p	0.758116616091524	-0.166316284621989	0.45729081153306	-0.363699161293918	0.716082669717405	NA	c.drinker_vs_c.no_drinker	NA	0.731	0.814	0	0
hsa-miR-548ak	0.0590880259671735	-0.143432082704976	1.55955061309694	-0.0919701364613935	0.926721766656309	NA	c.drinker_vs_c.no_drinker	NA	0.059	0.06	0	0
hsa-miR-548ak-3p:Novel	0.729530708661464	-0.770901966011937	0.414495064950232	-1.85985800845301	0.0629056176902808	NA	c.drinker_vs_c.no_drinker	NA	0.441	1.322	0	0
hsa-miR-548al	0.392659652984561	-0.614781858741295	0.645289338480118	-0.95272278973231	0.340730543314338	NA	c.drinker_vs_c.no_drinker	NA	0.276	0.632	0	0
hsa-miR-548al-5p:Novel	0.870227631097189	-0.324551711754177	0.357530421425552	-0.907759710237014	0.364005189170689	NA	c.drinker_vs_c.no_drinker	NA	0.662	1.298	0	0
hsa-miR-548am-3p	0.114517070006927	-0.383887622975446	2.02935219119308	-0.189167570144517	0.849961484018308	NA	c.drinker_vs_c.no_drinker	NA	0.043	0.261	0	0
hsa-miR-548an	0.652994171351058	-0.699112650190469	0.353806715144124	-1.97597337830539	0.0481577924245582	NA	c.drinker_vs_c.no_drinker	NA	0.387	1.198	0	0.073
hsa-miR-548an-3p:Novel	0.772356795453532	-0.520075385517708	0.435303839850793	-1.19474109324644	0.232188201789247	NA	c.drinker_vs_c.no_drinker	NA	0.602	1.121	0	0.116
hsa-miR-548ao-3p	0.778135567994668	-0.147955251938957	0.367818744966961	-0.402250439825319	0.687499724411885	NA	c.drinker_vs_c.no_drinker	NA	0.685	0.97	0	0
hsa-miR-548ao-5p	1.04313853268799	-0.212181318441161	0.436971709383728	-0.485572209561131	0.627270504039883	NA	c.drinker_vs_c.no_drinker	NA	0.927	1.281	0	0
hsa-miR-548ap-3p	0.456002262293179	-0.846019790649015	0.474035295747239	-1.78471898240278	0.0743069103394208	NA	c.drinker_vs_c.no_drinker	NA	0.313	0.749	0	0
hsa-miR-548ap-5p	0.431595393268233	-0.166179394308748	0.488093931360062	-0.34046601203521	0.733505614043259	NA	c.drinker_vs_c.no_drinker	NA	0.353	0.593	0	0
hsa-miR-548aq-3p	0.419864917666095	0.446692818534865	0.380178401721959	1.17495580104404	0.240012399143838	NA	c.drinker_vs_c.no_drinker	NA	0.4	0.46	0	0
hsa-miR-548aq-5p	0.0392479479900524	0.095789424932511	2.71223861633247	0.0353174769932444	0.971826587398765	NA	c.drinker_vs_c.no_drinker	NA	0.054	0.009	0	0
hsa-miR-548ar-3p	1.65506877287701	0.393653861770937	0.337370929845171	1.16682804280616	0.243279819749796	0.499155143110799	c.drinker_vs_c.no_drinker	FALSE	1.85	1.256	0.521	0.464
hsa-miR-548ar-5p	1.09690492202494	-0.0884372276538341	0.356663240438359	-0.247957225827758	0.804167502272571	NA	c.drinker_vs_c.no_drinker	NA	0.896	1.509	0	0
hsa-miR-548as-3p	0.504230821623589	0.0997992021884416	0.544959248684052	0.183131495482338	0.854694843820304	NA	c.drinker_vs_c.no_drinker	NA	0.561	0.389	0	0
hsa-miR-548as-5p	0.28056454761876	-0.481392951574261	0.547519623679821	-0.879225019075792	0.37927928152443	NA	c.drinker_vs_c.no_drinker	NA	0.203	0.44	0	0
hsa-miR-548at-3p	0.141038538449803	-0.372072021993542	0.935648421906707	-0.397662212944598	0.690879194869735	NA	c.drinker_vs_c.no_drinker	NA	0.089	0.247	0	0
hsa-miR-548at-5p	0.464147227880615	-0.5868799702483	0.503629116768432	-1.16530190711381	0.243896807424491	NA	c.drinker_vs_c.no_drinker	NA	0.347	0.704	0	0
hsa-miR-548au-3p	0.326364643702185	-0.632371132757344	0.525285989240782	-1.20386065059785	0.228643442903286	NA	c.drinker_vs_c.no_drinker	NA	0.296	0.388	0	0
hsa-miR-548au-5p	0.253751219742606	-0.310762738132532	0.518895263042462	-0.598892994918518	0.549244243073099	NA	c.drinker_vs_c.no_drinker	NA	0.245	0.272	0	0
hsa-miR-548av-3p	1.86987253651972	-1.64979987735026	0.373594868619494	-4.41601321625908	1.00537940027578e-05	0.00195591992417288	c.drinker_vs_c.no_drinker	TRUE	0.831	4.002	0	0.661
hsa-miR-548av-5p	3.08454543489754	-1.02169421582292	0.367200842067167	-2.78238527469398	0.00539609395808047	0.0614236227143203	c.drinker_vs_c.no_drinker	FALSE	2.506	4.272	0.47	0.557
hsa-miR-548aw	0.992715848501099	0.188275862589826	0.371663945575906	0.50657553639777	0.612452676903165	NA	c.drinker_vs_c.no_drinker	NA	1.025	0.926	0	0
hsa-miR-548aw-3p:Novel	0.645474244976501	-0.198677103115446	0.337773921035431	-0.588195508126885	0.556401072062659	NA	c.drinker_vs_c.no_drinker	NA	0.621	0.695	0	0
hsa-miR-548ax	0.075751305447405	-0.231824446043524	1.80702666087011	-0.12829055102701	0.897919042504138	NA	c.drinker_vs_c.no_drinker	NA	0.069	0.09	0	0
hsa-miR-548ax-3p:Novel	0.475066691810672	-0.00783266119522416	0.452210321469405	-0.0173208368393115	0.986180662702279	NA	c.drinker_vs_c.no_drinker	NA	0.521	0.38	0	0
hsa-miR-548ay-3p	0.148030561861866	-0.341858610991736	1.01406838726571	-0.337115933486012	0.736029506574122	NA	c.drinker_vs_c.no_drinker	NA	0.079	0.289	0	0
hsa-miR-548ay-5p	0.498164256407472	-0.000876488813434509	0.536459240360363	-0.00163384046259644	0.998696384500065	NA	c.drinker_vs_c.no_drinker	NA	0.525	0.443	0	0
hsa-miR-548az-3p	0.0348217043970134	-0.157789503917224	2.98531389916896	-0.0528552471353677	0.957847242132529	NA	c.drinker_vs_c.no_drinker	NA	0.034	0.036	0	0
hsa-miR-548az-5p	0.952705526416288	-0.495841443488786	0.328145527435181	-1.51104129733028	0.130777929435408	NA	c.drinker_vs_c.no_drinker	NA	0.865	1.133	0.394	0.132
hsa-miR-548b-3p	0.759256083822716	-1.04040171221726	0.42546087363109	-2.44535226785477	0.0144710720781376	NA	c.drinker_vs_c.no_drinker	NA	0.577	1.134	0	0
hsa-miR-548b-5p	2.16400965194061	3.54472998575714	0.842127588614162	4.20925526450272	NA	NA	c.drinker_vs_c.no_drinker	NA	2.841	0.775	0	0
hsa-miR-548ba	0.00766065100309729	-0.0867921983969934	3.48159350585943	-0.0249288718659787	0.980111697967651	NA	c.drinker_vs_c.no_drinker	NA	0.007	0.009	0	0
hsa-miR-548ba-3p:Novel	0.476427384575785	-0.341253160976238	0.423197036921559	-0.806369447807571	0.420029857821438	NA	c.drinker_vs_c.no_drinker	NA	0.38	0.674	0	0
hsa-miR-548bb-3p	0.625561044874537	-0.655060518749689	0.373028893167511	-1.75605839319136	0.0790784384810417	NA	c.drinker_vs_c.no_drinker	NA	0.54	0.802	0	0
hsa-miR-548bb-5p	0.0563024642355224	-0.161452876046003	1.57524613641653	-0.102493745144671	0.918364777356603	NA	c.drinker_vs_c.no_drinker	NA	0.047	0.076	0	0
hsa-miR-548bc	1.32737154727129	-0.158698291211652	0.300094910100315	-0.528827000626577	0.596925465499906	NA	c.drinker_vs_c.no_drinker	NA	1.242	1.502	0.459	0.752
hsa-miR-548bc-5p:Novel	0.442177764053047	-1.00070639074824	0.427135319391486	-2.34283222509881	0.019137986895544	NA	c.drinker_vs_c.no_drinker	NA	0.365	0.601	0	0
hsa-miR-548c-3p	0.12180643290941	-0.111665674669217	0.900127298720646	-0.12405542508035	0.901271391079858	NA	c.drinker_vs_c.no_drinker	NA	0.138	0.088	0	0
hsa-miR-548c-5p, hsa-miR-548o-2-5p, hsa-miR-548am-5p	0.612669817513511	-0.380344272847071	0.733536621282216	-0.518507545243252	0.604104197073295	NA	c.drinker_vs_c.no_drinker	NA	0.584	0.671	0	0
hsa-miR-548d-3p	0.540568839413799	-0.357639374622144	0.523529265023797	-0.683131581203751	0.494523701086277	NA	c.drinker_vs_c.no_drinker	NA	0.474	0.677	0	0
hsa-miR-548d-5p	66.0340029093399	1.01514328244609	0.316248587008839	3.20995357496322	0.00132756411943011	0.0302232682508557	c.drinker_vs_c.no_drinker	TRUE	78.054	41.361	21.42	10.621
hsa-miR-548e-3p	0.366202323319156	-0.690941571524753	0.460532521249086	-1.50031005335028	0.133534106483584	NA	c.drinker_vs_c.no_drinker	NA	0.295	0.513	0	0
hsa-miR-548e-5p	0.143010910761873	-0.547106581565807	0.736453768868804	-0.742893314818885	0.457546273431139	NA	c.drinker_vs_c.no_drinker	NA	0.096	0.239	0	0
hsa-miR-548f-2-5p:Novel	0.0746723346173117	-0.36504594140685	1.57503262489636	-0.231770399950205	0.816716348507622	NA	c.drinker_vs_c.no_drinker	NA	0.056	0.114	0	0
hsa-miR-548f-3-5p:Novel	0.213847572172039	-0.291804497338778	0.901328324761237	-0.323749392227385	0.746127773392185	NA	c.drinker_vs_c.no_drinker	NA	0.153	0.339	0	0
hsa-miR-548f-3p	1.99265404626259	-0.222672402757587	0.266533115153235	-0.835439913834228	0.403470064604638	0.652627315384675	c.drinker_vs_c.no_drinker	FALSE	1.668	2.66	1.095	0.986
hsa-miR-548f-4-5p:Novel	0.211491975663182	-0.504378502083319	0.580759773354435	-0.868480437565533	0.385131376992874	NA	c.drinker_vs_c.no_drinker	NA	0.137	0.365	0	0
hsa-miR-548f-5-5p:Novel	0.19022254163032	-0.398647410233314	0.621492707002281	-0.641435379276061	0.521239852927472	NA	c.drinker_vs_c.no_drinker	NA	0.157	0.259	0	0
hsa-miR-548f-5p	0.237228525323473	-0.0795303032853533	0.694916338050401	-0.114445867697509	0.908884355662102	NA	c.drinker_vs_c.no_drinker	NA	0.264	0.183	0	0
hsa-miR-548g-3p	0.585420290021926	-0.718036824413457	0.357270132041181	-2.00978688117901	0.0444537498574003	NA	c.drinker_vs_c.no_drinker	NA	0.443	0.878	0	0
hsa-miR-548h-1-3p:Novel	0.224202750061965	-0.439759998812731	0.742523498339044	-0.592250615362926	0.553682780170629	NA	c.drinker_vs_c.no_drinker	NA	0.225	0.223	0	0
hsa-miR-548h-2-3p:Novel	6.43100624600673	0.0454727670250918	0.503505649595499	0.0903123273028282	0.928039024412696	0.971150861732601	c.drinker_vs_c.no_drinker	FALSE	6.014	7.287	0	0
hsa-miR-548h-3-3p:Novel	0.317104702630359	-0.0383151553736857	0.454774381781492	-0.0842509097007474	0.932856941948302	NA	c.drinker_vs_c.no_drinker	NA	0.286	0.382	0	0
hsa-miR-548h-4-3p, hsa-miR-548z	1.05458986530275	-0.398891800211524	0.343373504676356	-1.16168485564283	0.245363499533396	NA	c.drinker_vs_c.no_drinker	NA	0.812	1.553	0	0.636
hsa-miR-548h-5-3p:Novel	0.182741487205808	-0.481224273576791	0.811743491946485	-0.592828003367	0.553296264770232	NA	c.drinker_vs_c.no_drinker	NA	0.17	0.209	0	0
hsa-miR-548h-5p	17.2534894113455	0.0626627539850535	0.25971156708875	0.24127825605719	0.809339462288374	0.90965674858042	c.drinker_vs_c.no_drinker	FALSE	13.72	24.506	2.418	5.447
hsa-miR-548i	123.832945836318	-0.162697410552515	0.229846455709442	-0.707852596857907	0.479036799684616	0.714382405104585	c.drinker_vs_c.no_drinker	FALSE	125.728	119.942	63.123	75.567
hsa-miR-548i-3p:Novel	6.90483615785015	-0.439809192095112	0.302404026199291	-1.45437611272168	0.145842058879911	0.375635376015744	c.drinker_vs_c.no_drinker	FALSE	6.301	8.145	2.599	3.141
hsa-miR-548i-4-3p:Novel	0.473412825347836	-0.69947059540366	0.438454005367848	-1.59531122270585	0.110642657209789	NA	c.drinker_vs_c.no_drinker	NA	0.325	0.778	0	0
hsa-miR-548j-3p	0.212757973786605	-0.330405873236694	0.681984188710349	-0.484477321771199	0.628047155174662	NA	c.drinker_vs_c.no_drinker	NA	0.129	0.385	0	0
hsa-miR-548j-5p	0.356186240285076	-0.283748463083927	0.52990599800854	-0.535469430710905	0.592325290524425	NA	c.drinker_vs_c.no_drinker	NA	0.276	0.521	0	0
hsa-miR-548k	0.560633009096417	0.00612551885706683	0.565205779203497	0.0108376790939737	0.991352952449891	NA	c.drinker_vs_c.no_drinker	NA	0.62	0.439	0	0
hsa-miR-548k-3p:Novel	4.00047556621194	-0.736787738665796	0.347206866138899	-2.12204253579204	0.0338341662513582	0.179665299697039	c.drinker_vs_c.no_drinker	FALSE	3.476	5.077	1.074	1.016
hsa-miR-548l	0.626490708845063	-0.059740804039801	0.393743756616692	-0.151725082711492	0.87940377306193	NA	c.drinker_vs_c.no_drinker	NA	0.596	0.689	0	0
hsa-miR-548l-3p:Novel	10.3059364529352	-0.341142554179179	0.266905064901344	-1.27814192774976	0.201199387699417	0.443883185233766	c.drinker_vs_c.no_drinker	FALSE	8.837	13.321	4.078	4.574
hsa-miR-548m	0.80762902218734	-0.739256377588684	0.444666823309576	-1.66249501612585	0.0964135618233805	NA	c.drinker_vs_c.no_drinker	NA	0.482	1.475	0	0
hsa-miR-548m-3p:Novel	3.71358397404527	-0.969129069200157	0.38611184378991	-2.50996980483063	0.0120741485528865	0.0989987659125562	c.drinker_vs_c.no_drinker	FALSE	3.471	4.212	0	0.66
hsa-miR-548n	0.292067636155674	-0.448793724053878	0.524915741774971	-0.854982406388326	0.392560887733641	NA	c.drinker_vs_c.no_drinker	NA	0.222	0.436	0	0
hsa-miR-548n-3p:Novel	0.752201617617999	-0.392808898006714	0.37340497999796	-1.0519648077775	0.292815696081468	NA	c.drinker_vs_c.no_drinker	NA	0.547	1.174	0	0
hsa-miR-548o-3p	0.519698007195398	-0.185956789939732	0.546180832607356	-0.340467440155327	0.733504538733436	NA	c.drinker_vs_c.no_drinker	NA	0.468	0.626	0	0
hsa-miR-548o-5p:Novel	0.258161306873129	-0.136491302882356	0.706569001188529	-0.193174768002505	0.846822098759457	NA	c.drinker_vs_c.no_drinker	NA	0.122	0.537	0	0
hsa-miR-548p	0.203384229916149	-0.00707480020618188	0.68524852103422	-0.0103244297346372	0.991762443261379	NA	c.drinker_vs_c.no_drinker	NA	0.154	0.304	0	0
