miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-92a-2-5p 15.790550803907 -1.19833337640266 0.414670687548489 -2.88984346467107 0.00385433700025654 0.0722456927328086 heavy_no 74_76 FALSE
hsa-miR-4736-3p:Novel 4.31852123347563 -1.10381853182678 0.383335683209344 -2.87950895305504 0.00398294988874521 0.0740639015026192 heavy_no 74_76 FALSE
hsa-miR-3938 2.17291285487718 -0.94314662369134 0.284146482903652 -3.3192268088398 0.000902670803647224 0.0742273145460679 heavy_light 74_82 FALSE
hsa-miR-651-3p 2.28386803542256 1.00639664481033 0.302720903222761 3.32450331013236 0.000885761819709399 0.0742273145460679 heavy_light 74_82 FALSE
hsa-miR-4290-5p:Novel 13.438291417118 -0.69344924375493 0.211519084627284 -3.27842400120467 0.00104388469018363 0.0753789324538091 heavy_light 74_82 FALSE
hsa-miR-556-5p 4.36290091782353 -0.939897037955223 0.287016820797393 -3.27471064359222 0.00105770251338366 0.0753789324538091 heavy_light 74_82 FALSE
hsa-miR-6756-5p 29.3149253580346 0.735944461475124 0.224436880920614 3.27907097290056 0.00104149439032407 0.0753789324538091 heavy_light 74_82 FALSE
hsa-miR-1229-5p 38.3989589955765 -0.738555440694019 0.257399983869072 -2.8692909362018 0.00411393196852094 0.0758971858444454 heavy_no 74_76 FALSE
hsa-miR-4648-3p:Novel 2.32613014134083 -0.690040701094665 0.212294932397213 -3.25038705965702 0.00115248034705845 0.0770000931878427 heavy_light 74_82 FALSE
hsa-miR-6799-5p 8.1625110759184 -0.848922431511063 0.262346141437046 -3.23588685871629 0.00121265439407775 0.0782940809228292 heavy_light 74_82 FALSE
hsa-miR-4325 5.789535229965 -0.870568496821089 0.305920389763605 -2.84573544605447 0.00443089897113246 0.0811062210106513 heavy_no 74_76 FALSE
hsa-miR-548k-3p:Novel 3.65593807254535 -1.10885303939027 0.390265373137663 -2.8412795900269 0.00449328999880633 0.0816106857922731 heavy_no 74_76 FALSE
hsa-miR-30c-5p 8.13238167553927 -0.621430295516249 0.219307093796963 -2.83360781795585 0.00460257787417036 0.0829526150706243 heavy_no 74_76 FALSE
hsa-miR-4305-3p:Novel 7.83651407722552 -0.986635537055332 0.348544283702372 -2.83073222884308 0.00464415833589076 0.083063076190779 heavy_no 74_76 FALSE
hsa-miR-3714 3.62941309970292 -0.998092469090913 0.35331206062076 -2.82496008581561 0.00472865061128743 0.0839335483503518 heavy_no 74_76 FALSE
hsa-miR-4722-5p 3.58203665797245 -0.915862653729638 0.326534573317346 -2.80479535267938 0.00503485356486856 0.0886967060337371 heavy_no 74_76 FALSE
hsa-miR-3620-5p 3.80816509426915 -0.674353072342819 0.240776876232239 -2.80073852146989 0.00509858127986714 0.0891490741696172 heavy_no 74_76 FALSE
hsa-miR-6784-5p 17.2840398456311 -0.850361232880742 0.267885733505924 -3.1743431117131 0.00150176051947938 0.089187888629081 heavy_light 74_82 FALSE
hsa-miR-138-5p 6.140736651389 -0.555025656355428 0.200284349450494 -2.7711883523511 0.00558521087393562 0.0908760352613275 heavy_no 74_76 FALSE
