miRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	size	sig	male	female	male_mean	female_mean
hsa-miR-4758-5p	55.9913699392484	0.338305305877626	0.185239843500187	1.82630960750777	0.0678036388709224	0.336761274169627	M_F	99_133	FALSE	8.54007374767876	9.60980602073019	13.9052807300071	19.6428959632573
hsa-miR-5088-5p	3.33082714169972	-0.469766147015353	0.257203188514154	-1.82643982654011	0.0677840374072164	0.336761274169627	M_F	99_133	FALSE	0	0	0.423264234720727	0.594154829196503
hsa-miR-5094	8.32857669470011	-0.385228219619301	0.211015566568727	-1.82559147594371	0.0679118207413456	0.336761274169627	M_F	99_133	FALSE	0.333065999027202	0.496910841270048	1.22182687960104	2.2691386782309
hsa-miR-545-3p	1.44036438250697	-0.730132326925248	0.399363524675179	-1.82823989125972	0.0675135565353543	0.336761274169627	M_F	99_133	FALSE	0	0	0.659834314581132	0.997273763272073
hsa-miR-557-5p:Novel	4.48171137063743	-0.411300999368663	0.223810438103925	-1.83772036216505	0.0661036218218104	0.336761274169627	M_F	99_133	FALSE	0	0	1.82187819669404	7.83636899095975
hsa-miR-574-5p	5.4192056635758	-0.461189670918721	0.251758533107439	-1.8318730460743	0.0669703371598339	0.336761274169627	M_F	99_133	FALSE	0	0	0.764291401969422	1.32366131378573
hsa-miR-6780b-5p	3.71414778730238	-0.468107287269142	0.256470921849111	-1.82518658994232	0.0679728767520968	0.336761274169627	M_F	99_133	FALSE	0	0	1.41370132310431	7.51285622245803
hsa-miR-7112-3p	1.65029709037519	-0.624992000433631	0.340237116261519	-1.83693068910577	0.0662201281017141	0.336761274169627	M_F	99_133	FALSE	1.17980917997007	1.41956883748624	3.22633781004428	9.71502293032012
hsa-miR-10524-3p:Novel	3.81522255274007	-0.742358850466508	0.407670066256846	-1.82097954182095	0.0686099667632213	0.338446134747579	M_F	99_133	FALSE	0	0	0.754868986153659	1.33276070406508
hsa-miR-4685-5p	14.7135482579349	0.489306768386408	0.268675670839478	1.82118003784104	0.0685794938789653	0.338446134747579	M_F	99_133	FALSE	0	0	1.07959659126801	10.0311457994981
hsa-miR-1909-5p	2.86095518774708	-0.522702462520334	0.287483173439957	-1.81820193601524	0.0690332742255469	0.339798773131796	M_F	99_133	FALSE	0	0	1.1706000453951	1.16487668057394
hsa-miR-4466-3p:Novel	70.4564951946084	-0.402857637392721	0.221763449704623	-1.81660971602537	0.0692768946712679	0.34026302361168	M_F	99_133	FALSE	2.89858051594733	3.0598540854746	5.56687621720009	13.459613214229
hsa-miR-10397-3p	21.4637336847952	-0.337405639645858	0.18599438125465	-1.81406361509334	0.0696679324141444	0.341447780584591	M_F	99_133	FALSE	3.46587153926051	2.79015093061333	4.80176864542754	5.64902985017707
hsa-miR-3160-5p	14.6037654522857	-0.295385610890498	0.16301940057273	-1.81196599823537	0.0699914504523197	0.342297243735701	M_F	99_133	FALSE	0	0	0.665843014556998	0.949207384514569
hsa-miR-1303	6.45999940178582	-0.636948406721097	0.353239729391138	-1.80316185786625	0.0713627987301743	0.343957100501241	M_F	99_133	FALSE	1.13344872352104	1.24227710317512	2.70925270568716	3.95657367543326
hsa-miR-193a-5p	8.0095842285425	-0.355510715409415	0.197486459804512	-1.80017767173166	0.0718325882888702	0.343957100501241	M_F	99_133	FALSE	24.0294430692193	21.5079556639386	27.8561253763383	32.5323468015319
hsa-miR-338-3p	17.087646497362	-0.461770995301515	0.255518312324329	-1.80719335182283	0.0707321371601893	0.343957100501241	M_F	99_133	FALSE	10.5519140068349	11.089521078916	18.2885397492763	20.7337206962298
hsa-miR-4311	30.0007431849562	-0.310399481550863	0.172431692626169	-1.8001301084703	0.0718400964627426	0.343957100501241	M_F	99_133	FALSE	0	0.395906918947782	0.80045955161662	0.975255301931976
hsa-miR-4325-3p:Novel	4.66161644693698	-0.498263706796267	0.276695343687703	-1.80076650425546	0.0717396904285734	0.343957100501241	M_F	99_133	FALSE	1.51058752143317	1.71785213455036	2.66499703322752	2.59372920797652
hsa-miR-4460-3p:Novel	7.84846213209687	-0.470016211371955	0.260727931946112	-1.80270754983436	0.071434155865669	0.343957100501241	M_F	99_133	FALSE	0.0824300242720258	0.388411655988457	1.89543325899871	4.13360766353101
hsa-miR-4467	3.47101439058628	-0.490320963693058	0.272206370742697	-1.80128393892931	0.0716581380063406	0.343957100501241	M_F	99_133	FALSE	7.09069654559791	6.59378425453817	13.8740500370555	15.7446539313633
hsa-miR-4774-5p	4.83636359257829	-0.574976494764374	0.318776535804648	-1.80369766963253	0.0712787150803159	0.343957100501241	M_F	99_133	FALSE	17.1525563332258	20.3262211173967	57.4468061824866	68.4309679115136
hsa-miR-5699-5p	1.55016089654267	-0.445675143470237	0.247084367489375	-1.80373670742	0.0712725921494233	0.343957100501241	M_F	99_133	FALSE	0.738454645630168	0.86729571194292	1.27251282865861	1.49100169672208
hsa-miR-5706-3p:Novel	15.8211701862973	-0.273560328522259	0.151388212085733	-1.80701208339351	0.0707603951855835	0.343957100501241	M_F	99_133	FALSE	0	0.43068545738133	1.31588469848297	2.01592390478372
hsa-miR-4795-3p	2.34265889388142	-0.72082053004547	0.401159898578408	-1.79684094197811	0.0723608745569709	0.345724178438861	M_F	99_133	FALSE	2.25229311201585	2.57051032747134	24.2454763927352	19.0284965264045
hsa-miR-3199-3p:Novel	4.14511615375615	-0.427107985138524	0.237882075420235	-1.79546098369963	0.0725802837017984	0.346047001164014	M_F	99_133	FALSE	4.83294029086618	4.39692577893944	6.65484697877312	7.44294024794676
hsa-miR-412-5p	4.73666736206946	-0.39050325333051	0.217885263440858	-1.7922426104623	0.0730941118022984	0.346703517060994	M_F	99_133	FALSE	0	0	1.73560225677287	1.68863894465665
hsa-miR-4475	1.73816918463727	-0.553752929139032	0.309058480335063	-1.7917415776415	0.0731743710865898	0.346703517060994	M_F	99_133	FALSE	1.35797698682207	1.51119692139651	5.4366037518038	16.3515938748074
hsa-miR-4484-5p:Novel	4.13293442225838	0.412958820476471	0.230365815928125	1.79262196004513	0.0730333925952353	0.346703517060994	M_F	99_133	FALSE	1.85010228479038	1.56035898682649	3.06116173018841	2.9281958116547
hsa-miR-302e	2.22720854128411	-0.550619238716791	0.307657508447391	-1.78971493819708	0.0734997496881873	0.347522675392902	M_F	99_133	FALSE	1.53000107188188	2.03096652624892	12.5416893833082	6.05112580108179
hsa-miR-618-3p:Novel	5.64269936239746	-0.39221551552549	0.219389826763959	-1.78775616586576	0.0738153557373117	0.348292330694272	M_F	99_133	FALSE	4.83294029086618	5.99576294561127	8.27769824158557	10.667878009338
hsa-miR-3665	5.08311696273442	-0.362382399460538	0.203021125319961	-1.78494922087258	0.0742695538043768	0.349711390744163	M_F	99_133	FALSE	2.66452799221761	3.82577363384164	5.06412815052839	6.53857941900189
hsa-miR-4636-3p:Novel	10.7634188409846	0.438427739805182	0.245805861095475	1.78363419753807	0.074483124956477	0.349993900568683	M_F	99_133	FALSE	0	0	0.342910662000473	0.662001164792505
hsa-miR-3940-5p	4.40415193056992	-0.405203393503394	0.227901909973889	-1.77797278465029	0.0754083248145409	0.353612288585059	M_F	99_133	FALSE	1.38974558121987	2.04876857814715	9.09721112678677	55.2766581350662
hsa-miR-1227-5p	2.2645479845087	-0.457423710983507	0.258049046473184	-1.77262313980704	0.0762911747512113	0.355927036980733	M_F	99_133	FALSE	0.370020456958077	0.420980564407533	2.1474170472252	1.25458658249314
hsa-miR-3128-3p:Novel	2.15228534699808	-0.643592507928456	0.363171457073149	-1.77214507195929	0.0763704787554097	0.355927036980733	M_F	99_133	FALSE	0.764370929317535	1.47918564447592	2.62177349359456	12.1781920936109
hsa-miR-6511a-3p	18.0110086807194	-0.271017703362461	0.152791733216934	-1.77377203371121	0.0761008657904995	0.355927036980733	M_F	99_133	FALSE	2.65331685044062	2.5923907873305	7.14847110274555	5.74556129673718
hsa-miR-30e-3p	10.9601877206466	-0.523208179760472	0.295479843632425	-1.77070683850551	0.0766094647010745	0.356312183783161	M_F	99_133	FALSE	1.91842486882434	1.9722475259679	5.54540641347364	6.18601893255327
hsa-miR-4303-3p:Novel	9.66967124567546	-0.435947802089903	0.246637007920187	-1.76756848360315	0.077133070712383	0.356567971212334	M_F	99_133	FALSE	0	0	0.383163013999567	0.56178655681708
hsa-miR-5572	10.9517016457194	0.32194427240917	0.182037608385709	1.76855911953656	0.0769674780345547	0.356567971212334	M_F	99_133	FALSE	0.504595849319647	0.488547308771048	1.24065110619755	1.48886871575963
hsa-miR-6767-5p	5.24480178452403	-0.451729595613911	0.255566201357191	-1.76756391578773	0.07713383493097	0.356567971212334	M_F	99_133	FALSE	0	0	0.106761171685321	0.557294490444408
hsa-miR-505-3p	1.71991168809143	-0.824572370080052	0.467010879621798	-1.76563845953186	0.0774565233889946	0.357334851828985	M_F	99_133	FALSE	0	0	1.20323470691528	1.6815748534917
hsa-miR-502-3p	1.43075733594075	-0.524636786378082	0.297579029733332	-1.76301665761939	0.0778976802467541	0.357920994520872	M_F	99_133	FALSE	0	0	0.253027544658194	0.223020516783922
hsa-miR-663b-5p:Novel	13.6190933865474	-0.399426166803678	0.226443332445713	-1.7639122445764	0.0777467550084058	0.357920994520872	M_F	99_133	FALSE	0	0	0.406501084897486	0.535021926071941
hsa-miR-4283-3p:Novel	11.4508267127054	-0.293109806623256	0.166459817832725	-1.76084421117054	0.0782647745751542	0.358163496499551	M_F	99_133	FALSE	1.68245882357395	1.65358824997869	3.27853652111314	3.36675892545205
hsa-miR-624-5p	1.84461071413856	0.703093941425321	0.399117314407105	1.76162225001383	0.0781331420810437	0.358163496499551	M_F	99_133	FALSE	1.04565518873894	0.993821682540096	2.70524108838954	3.36295382557003
hsa-miR-4525-3p:Novel	12.7792077827776	0.489228925894779	0.278854075084158	1.75442630970026	0.0793574864545577	0.360989444371132	M_F	99_133	FALSE	0.543786827699313	0.297908670216753	1.95585678263457	2.03927114313943
hsa-miR-4760-5p	8.67027206966286	-0.412288488218779	0.234940071398058	-1.75486661668814	0.0792821255418048	0.360989444371132	M_F	99_133	FALSE	1.05110197384487	1.14847321252266	2.16404462068257	3.3797081662387
hsa-miR-6133-5p:Novel	9.0550489860233	-0.308911992676054	0.176015262359205	-1.75502958400073	0.0792542475688647	0.360989444371132	M_F	99_133	FALSE	0	0	0.0563231221548896	0.0401609086023061
hsa-miR-3619-3p	154.449225993125	-0.608292707697286	0.347940496255101	-1.74826648304629	0.0804178941495348	0.365084423838227	M_F	99_133	FALSE	0	0	0.165739446451196	0.42224250698338
hsa-miR-320a-3p	110.803147502884	-0.467962708978509	0.267932831007349	-1.74656725425961	0.0807124314965942	0.365693104136657	M_F	99_133	FALSE	0	0	0.0330027403181885	0.085203125492318
hsa-miR-1181	8.10648819136617	-0.451685265614879	0.25903347939978	-1.74373315241529	0.0812056316449259	0.365746313278234	M_F	99_133	FALSE	0.504595849319647	0.419129639937372	1.47837608195616	2.12682737034998
hsa-miR-4492-5p:Novel	36.4743652005654	0.386392277829692	0.221422666801941	1.74504391718538	0.080977224638542	0.365746313278234	M_F	99_133	FALSE	0	0	1.0258092056789	0.907067589784776
hsa-miR-6085	16.1593394212715	0.297618742162983	0.170616869926926	1.74436878539884	0.0810948043467344	0.365746313278234	M_F	99_133	FALSE	4.0645820320649	4.66854416473947	17.4703114861655	68.1484897517903
hsa-miR-3201-3p:Novel	8.99989598641579	-0.779308897094464	0.449166580915284	-1.73501086279936	0.0827388811633066	0.369729235629756	M_F	99_133	FALSE	7.10063474563696	8.85174145435016	29.709806715894	36.3220218225303
hsa-miR-330-3p	1.33306508940977	-0.553515806971296	0.318707607116841	-1.73675116191491	0.0824311028567754	0.369729235629756	M_F	99_133	FALSE	0	0	0.530388210643726	0.833562332789489
hsa-miR-4477a	1.82624714336134	0.448573539214496	0.258541268811381	1.73501716486799	0.0827377649413084	0.369729235629756	M_F	99_133	FALSE	0	0	0.770539814466022	0.582631049021763
hsa-miR-554	3.24003232788146	0.438406518268309	0.252324365973907	1.73747198997677	0.0823038939062156	0.369729235629756	M_F	99_133	FALSE	0	0	0.727956062939985	0.64041834970691
hsa-miR-511-3p	4.9956467660734	-0.402118005119502	0.231893074073589	-1.7340664732052	0.0829062893920929	0.369752316095068	M_F	99_133	FALSE	0	0	0.219119974086152	0.205799767811999
hsa-miR-1286-5p:Novel	8.0073132336103	-0.464739861172446	0.268313704592182	-1.7320764956036	0.0832599434702703	0.370604318688957	M_F	99_133	FALSE	1.74509863586105	1.37457900599248	3.62733570459717	3.18743851745005
hsa-miR-4770-5p:Novel	2.23624605541607	-0.489991100847629	0.284229739957832	-1.72392621870014	0.0847211634677951	0.376373355834513	M_F	99_133	FALSE	5.69916602287743	6.09289957874675	9.62539447241976	9.82910663343099
hsa-miR-1256	2.67253546848483	-0.42415017961647	0.246670926955476	-1.71949805699246	0.0855237211430815	0.376632120217294	M_F	99_133	FALSE	0.847932749908562	0.585139439224553	1.66432171458303	1.97175955827893
hsa-miR-182-5p	63.7437609667995	-0.432514275997808	0.251326828229522	-1.72092362381154	0.085264684138347	0.376632120217294	M_F	99_133	FALSE	0.624489609151907	0.585139439224553	1.17952896570996	1.05549671891064
hsa-miR-200c-5p	3.17698909449701	-0.473201404010069	0.275412843034044	-1.71815300549211	0.0857687107460499	0.376632120217294	M_F	99_133	FALSE	0	0	0.380042485445696	0.433937618243702
hsa-miR-3202	7.50819048021175	-0.430191922877866	0.250364045511126	-1.71826558402032	0.0857481838082043	0.376632120217294	M_F	99_133	FALSE	5.16918251941117	5.92113341843617	9.50256791518974	12.5584248359421
hsa-miR-4693-5p	2.09446398720495	-0.918153687744037	0.534271172409043	-1.71851624261151	0.0857024943861707	0.376632120217294	M_F	99_133	FALSE	0	0	0.363724270927318	0.337091963029089
hsa-miR-6832-5p	18.8945583161542	0.419879555345124	0.244380214815304	1.71814054448908	0.0857709830595769	0.376632120217294	M_F	99_133	FALSE	0	0.503732307132171	0.650614679657464	1.61915508891516
hsa-miR-1827	21.254707762468	-0.650821122928675	0.379758444704429	-1.71377656508789	0.086569768948665	0.379408660450014	M_F	99_133	FALSE	51.0851800365809	69.0458851670722	400.343461738138	1724.29461851389
hsa-miR-5193	28.2679083233783	0.31475138898101	0.183789886896919	1.71256098088543	0.0867933368572397	0.379658377538674	M_F	99_133	FALSE	0	0	1.32580505080195	1.07162801793609
hsa-miR-12124-5p:Novel	8.59351422754021	-0.399747330665736	0.233861785090846	-1.70933156313012	0.0873895498958208	0.38153406937275	M_F	99_133	FALSE	4.77674672097223	4.49132766162998	6.39362547821614	9.21244074194332
hsa-miR-12122-3p:Novel	3.96559599652983	-0.431866859695584	0.252937841784932	-1.70740311788852	0.0877471512544281	0.382362825447116	M_F	99_133	FALSE	0	0	0.842944302236818	0.801188861376935
hsa-miR-4800-5p	4.79715934005463	-0.354549249723873	0.208886369819191	-1.69733070678937	0.0896341549609568	0.389182784771028	M_F	99_133	FALSE	1.78723792621543	1.14847321252266	3.18760331069221	6.75361261190423
hsa-miR-7108-3p	3.11721651284444	-0.449179056692702	0.264654694833374	-1.69722685998638	0.0896537788524747	0.389182784771028	M_F	99_133	FALSE	13.2244551747092	20.0932307706177	35.0637409436298	248.167570177461
hsa-miR-22-5p	2.64911817928487	-0.492233906238304	0.290308381705622	-1.69555526900852	0.0899701350155955	0.389385801602628	M_F	99_133	FALSE	19.9839599416321	28.6446411830391	41.8517273426582	197.769353088622
hsa-miR-5692b-3p:Novel	1.50115122286048	0.862996068478322	0.509191435351644	1.69483618254958	0.0901065015017767	0.389385801602628	M_F	99_133	FALSE	40.3772634129382	43.3375515768945	55.5466237495947	69.2330788006761
hsa-miR-939-3p	1.9433965285782	-0.499135173656016	0.294601113402271	-1.69427456635053	0.0902131212137725	0.389385801602628	M_F	99_133	FALSE	3.02117504286634	4.23179839618625	5.58381822940665	6.48083779256703
hsa-miR-3619-5p	1.46390221995863	-0.465463454575705	0.274951198641268	-1.69289480051695	0.0904754932110051	0.38978005487312	M_F	99_133	FALSE	1.20823507271654	1.48383794916101	2.01541525802164	3.27557710746244
hsa-miR-25-5p	2.25267680588607	-0.400715974451317	0.237433207601816	-1.68769978933752	0.0914688722662556	0.392575442363082	M_F	99_133	FALSE	0	0	0.128816279426301	0.134612877388467
hsa-miR-4428-5p:Novel	1.35438989204993	-0.437833793295569	0.259331844039176	-1.68831481115535	0.0913508135498951	0.392575442363082	M_F	99_133	FALSE	2.05786580306637	2.83913767497248	4.91099047287461	12.6219281453178
hsa-miR-3155b	16.5379341248209	-0.33241362430887	0.197482861960963	-1.68325302260699	0.0923261203364183	0.393292015414387	M_F	99_133	FALSE	2.83529573544645	2.70401030447797	5.20285453832342	4.04901689479926
hsa-miR-3188-5p:Novel	2.58165209365202	-0.395075983641838	0.23468245812754	-1.68344914568404	0.0922881761758474	0.393292015414387	M_F	99_133	FALSE	0	0	0.462167412547985	0.33564718530781
hsa-miR-422a-3p:Novel	5.42805054225092	-0.356994478365768	0.211989316971885	-1.68402107929388	0.0921775950274818	0.393292015414387	M_F	99_133	FALSE	0	0.872237816077132	1.97895515961508	6.47229906953712
hsa-miR-6871-5p	23.459277928714	-0.301916852837537	0.179204918268111	-1.68475762694099	0.0920353432070678	0.393292015414387	M_F	99_133	FALSE	0	0	1.16975163917503	1.81285048251353
hsa-miR-12136	89.2131758751429	-0.298829202475588	0.178277921378271	-1.67619860140466	0.0936992980647302	0.397055767093334	M_F	99_133	FALSE	40.4601464539917	35.9306212930398	63.9634038623027	50.2071792306814
hsa-miR-378d-1:Novel	1.96378789530222	-0.620633861057547	0.370299997807559	-1.67602988045407	0.0937323399281323	0.397055767093334	M_F	99_133	FALSE	0.172929464300554	0	1.16396366499389	0.930176560609055
hsa-miR-4304	7.60428586871635	0.480706944991913	0.28680811163124	1.67605770373041	0.0937268904480864	0.397055767093334	M_F	99_133	FALSE	0.280409803928991	0.324736921532051	0.984603876048032	1.1352107137617
hsa-miR-4306-5p:Novel	19.6550880301239	-0.273250557617873	0.163156176411065	-1.67477912040197	0.0939775769875786	0.397356025889966	M_F	99_133	FALSE	0	0	0.725192368572316	0.826397636296119
hsa-miR-3124-5p	4.38696230385946	-0.413889141051815	0.247874631450751	-1.6697519170454	0.0949684572205251	0.399220643206618	M_F	99_133	FALSE	0	0	0.189855551811381	0.326484946971751
hsa-miR-4472-1-5p:Novel	3.0156978809885	0.46213799149882	0.27669609777443	1.67020061076383	0.0948796792255695	0.399220643206618	M_F	99_133	FALSE	3.2467427713338	3.34709835074742	4.27689705067556	4.86673725034332
hsa-miR-6770-3p	9.10351322389202	-0.400629620980428	0.24004308367572	-1.66899047806622	0.0951192668982859	0.399220643206618	M_F	99_133	FALSE	0.504595849319647	0.741918974580507	1.60530038328725	1.55871035027667
hsa-miR-8485-5p:Novel	2.10635910984394	-0.490853745456622	0.293691809712166	-1.67132255386245	0.0946579839116408	0.399220643206618	M_F	99_133	FALSE	0	0	0.538592890106202	0.562155161264469
hsa-miR-10394-3p	2.35991817264254	-0.517454423749373	0.310517227352771	-1.66642742549516	0.0956283120903947	0.400619344216929	M_F	99_133	FALSE	0.79867139564345	0.585139439224553	1.37551306804873	1.56562399097621
hsa-miR-4511-3p:Novel	8.39450447956915	-0.343312023515324	0.20719013612858	-1.65699019234327	0.0975214579839301	0.405608080403183	M_F	99_133	FALSE	19.4835281704805	21.9885073222446	33.022466340479	39.234073014998
