miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-6849-3p 2.72330664963148 -0.953848180379699 0.350482910906527 -2.72152550294838 0.00649813709181096 0.180276889032813 Fo_Ne 70_117 FALSE
hsa-miR-634-5p:Novel 2.44211070788663 -0.724844847061488 0.266900671337026 -2.71578502755505 0.00661188350261349 0.180848982564442 Fo_Ne 70_117 FALSE
hsa-miR-1181-3p:Novel 103.943621414731 -0.563763466274115 0.209054027042972 -2.69673573979146 0.00700228145865344 0.188867091565347 Fo_Ne 70_117 FALSE
hsa-miR-152-5p 5.84966209041566 -0.730296594786663 0.274259948490592 -2.66278980509513 0.00774958056358447 0.206160074718918 Fo_Ne 70_117 FALSE
hsa-miR-4283-3p:Novel 11.555383862076 -0.479503140833598 0.180563653573157 -2.65559059835551 0.00791696641214259 0.207336818877226 Fo_Ne 70_117 FALSE
hsa-miR-548x-2-5p:Novel 2.18276027820227 -1.033794489084 0.389852207452001 -2.65175999859198 0.00800734367445519 0.207336818877226 Fo_Ne 70_117 FALSE
hsa-miR-6077 19.3547759667338 -0.614475457772066 0.232147365392451 -2.64691979912535 0.00812286149215977 0.207560487075977 Fo_Ne 70_117 FALSE
hsa-miR-9902 8.71487186793202 -0.767437768975753 0.291225114399267 -2.63520462704189 0.00840865742931919 0.212072892568024 Fo_Ne 70_117 FALSE
hsa-miR-320e 16.375509789276 -0.602552048845888 0.229185582365979 -2.62910102208651 0.00856109245671153 0.213149250652997 Fo_Ne 70_117 FALSE
hsa-miR-193b-5p 5.33279787530259 0.874536893123289 0.3342739030814 2.61622844338622 0.00889070528836864 0.21855379329129 Fo_Ne 70_117 FALSE
hsa-miR-3689b-3p, hsa-miR-3689c 5.28704341562892 -0.672561668330208 0.259498625131406 -2.59177353247877 0.00954826031080522 0.231721674231386 Fo_Ne 70_117 FALSE
hsa-miR-4690-5p 15.1460033005645 0.564533229112881 0.218169561466892 2.58758932876413 0.0096650131888477 0.231721674231386 Fo_Ne 70_117 FALSE
hsa-miR-335-5p 6.40581958545999 0.792987591654008 0.307035075399926 2.58272638922803 0.00980230271781608 0.232147218024376 Fo_Ne 70_117 FALSE
hsa-miR-3074-5p 10.8155076412271 -0.732622166187893 0.285240368003993 -2.56843788035513 0.0102158020177455 0.23690804954763 Fo_Ne 70_117 FALSE
hsa-miR-338-3p 17.440233658703 -0.719190426159914 0.28039199354953 -2.56494637045644 0.0103191753282401 0.23690804954763 Fo_Ne 70_117 FALSE
hsa-miR-6806-3p 14.5708831212945 0.894988682373494 0.349159706694135 2.56326450393517 0.0103693018597058 0.23690804954763 Fo_Ne 70_117 FALSE
hsa-miR-1469-3p:Novel 28.8482084464542 -0.715162566350303 0.280721635729565 -2.54758620400481 0.0108471049878587 0.244942766121182 Fo_Ne 70_117 FALSE
hsa-miR-4682 5.80227286262207 -0.618259771484903 0.243246070722059 -2.54170507112259 0.0110313212705952 0.246239378247079 Fo_Ne 70_117 FALSE
hsa-miR-4635 4.97923044816291 -0.655253530620663 0.258300202243878 -2.53679062164263 0.0111873842024247 0.246885228648963 Fo_Ne 70_117 FALSE
hsa-miR-4422 3.91909297627461 -0.705216893502784 0.279309433868562 -2.52485884108965 0.0115744770394471 0.249708076029195 Fo_Ne 70_117 FALSE
hsa-miR-6090 8.31211695379156 -0.615061082206773 0.244343403366045 -2.51719945672265 0.0118291842377439 0.249708076029195 Fo_Ne 70_117 FALSE
hsa-miR-6718-3p:Novel 2.45931531953502 0.720893053829069 0.285762990785568 2.52269565015162 0.011645914586356 0.249708076029195 Fo_Ne 70_117 FALSE
hsa-miR-7108-3p 3.17205804543767 -0.727282636297295 0.288926837690121 -2.51718615726974 0.0118296307902605 0.249708076029195 Fo_Ne 70_117 FALSE
hsa-miR-1291-3p:Novel 23.9651070952271 -0.520213704934276 0.208535223183237 -2.49460833039784 0.0126096229529678 0.2577672397333 Fo_Ne 70_117 FALSE
hsa-miR-6746-5p 29.1817997623411 0.568718373113631 0.227407683046553 2.50087580812829 0.0123886613871215 0.2577672397333 Fo_Ne 70_117 FALSE
hsa-miR-762-5p:Novel 7.84432564904339 -0.551666961773385 0.221100654115138 -2.49509420938259 0.0125923692487165 0.2577672397333 Fo_Ne 70_117 FALSE
hsa-miR-485-5p 3.89439985582757 0.666887065915827 0.268184078156685 2.4866765786379 0.0128942562179209 0.260840058075024 Fo_Ne 70_117 FALSE
hsa-miR-124-5p 33.8482681848968 -0.529995070232438 0.21828982993282 -2.42794210978838 0.0151847668296697 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-1289-1-5p:Novel 5.12034637057656 -0.547962070094804 0.227008810476218 -2.41383613677941 0.0157855598459049 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-1296-3p 3.70399847370207 -0.69194665548144 0.281604231768487 -2.45716000479107 0.0140040298448574 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-3648-3p:Novel 73.4527873316775 0.512988643448133 0.213166453922905 2.40651675724578 0.0161054651314382 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-378g-3p:Novel 2.51683761976179 -0.927835608986873 0.383398874377652 -2.4200269510258 0.0155193568303034 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-378j 2.72869958789021 -0.688447574472032 0.285671586980269 -2.40992666351373 0.0159557274231707 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-4257-5p:Novel 5.8294288226626 -0.703044010867321 0.290180901460567 -2.42277836800661 0.0154023203029942 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-4260-3p:Novel 18.1598794371198 -0.828752938681782 0.336051690656593 -2.46614720807543 0.0136575192401056 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-4525-3p:Novel 13.0474913846988 -0.740200225459664 0.304145861271932 -2.43370145615055 0.0149453161584326 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-4667-5p 11.3285274443065 0.709717862767522 0.288030126600049 2.46404038058497 0.0137380633042073 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-4669 2.6541918320444 0.592475194785295 0.243969675772982 2.42847883823317 0.0151623099293633 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-4693-3p 192.844056685094 -0.560294840811696 0.228385040847606 -2.45329045515535 0.0141555986567083 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-4722-5p 3.45846673153811 -0.715733816267983 0.297614633465747 -2.40490129108641 0.0161768345917443 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-5009-5p 2.45157017634442 -0.83100646406476 0.344042008671762 -2.41542149830195 0.0157170100286458 0.26623231167091 Fo_Ne 70_117 FALSE
hsa-miR-5090-3p:Novel 18.4112513056446 0.63699392734484 0.26424219223828 2.41064427277545 0.0159243717269327 0.26623231167091 Fo_Ne 70_117 FALSE
