ID	CMa001	CMa002	CMa003	CMa004	CMa005	CMa007	CMa009	CMa010	CMa010b	CMa011	Cii001	Cii002	Cii003	Cii004	Cii005	Cii006	Cii007	Cii008	Cii009	Cii010	Cii011	Cii012	Cii013	Cii014Zymo	Cii014	Cii015	Cii016	Cii017	Cii018	Cii019	Cii020	Cii021	Cii022	Cii023	Cii024	Cii025	Cii026	Cii027	Cii029	Cii030	Cii031	Cii032	Cii033	Cii034	Cii035
hsa-miR-4473-5p:Novel	3	8	0	7	27	1	1	37	1	15	1	7	9	0	6	3	7	1	1	1	1	0	1	4	2	4	21	4	1	4	11	92	5	0	25	3	3	5	10	4	3	2	4	3	7
hsa-miR-4474-3p:mirBase	2	1	2	2	409	3	0	304	13	26	1	4	4	2	3	3	0	5	2	0	0	1	0	3	0	1	2	1	38	33	6	6	14	0	18	4	2	3	7	0	0	3	53	0	6
hsa-miR-4474-5p:mirBase	0	2	1	2	8	0	0	2	0	2	0	0	2	0	3	1	0	0	1	1	0	0	0	3	0	1	1	0	1	0	1	4	7	0	6	2	1	0	2	0	0	1	0	1	1
hsa-miR-4475-3p:Novel	7	1	2	1	8	2	0	28	0	66	1	1	3	2	2	4	1	4	2	0	0	0	3	3	0	2	1	2	3	6	3	6	3	2	33	1	1	0	0	2	0	2	0	2	4
hsa-miR-4475-5p:Novel	0	0	0	0	2	0	0	1	0	4	0	0	2	0	0	2	2	1	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	2	0	1	1	2	0
hsa-miR-4476-3p:Novel	7	7	3	5	20	5	2	22	2	20	1	4	11	4	19	9	3	7	6	4	11	3	4	12	0	5	3	6	4	4	12	15	5	4	16	7	5	5	8	3	4	13	5	10	20
hsa-miR-4476-5p:Novel	1	2	0	2	3	3	31	451	1	0	0	423	5	0	18	429	0	3	1	0	5	0	2	3	0	0	1	0	0	23	0	7	350	0	3	2	4	37	3	0	1	0	70	0	11
hsa-miR-4477a-3p:Novel	1	3	0	1	12	2	3	15	3	14	1	6	5	4	6	3	3	2	1	0	1	0	1	5	1	2	1	1	1	1	1	2	1	0	8	1	4	1	6	0	2	1	3	3	9
hsa-miR-4477a-5p:Novel	0	1	0	0	31	1	0	75	3	11	1	1	1	0	1	19	5	2	3	0	0	1	0	5	0	0	2	1	0	2	0	2	45	0	3	1	4	0	0	0	0	3	6	2	1
hsa-miR-4477b-3p:Novel	2	1	0	0	20	1	2	82	4	14	0	1	0	1	0	27	2	2	0	0	0	0	0	6	2	1	1	2	0	5	4	3	36	0	1	1	2	1	1	1	0	1	9	0	0
hsa-miR-4477b-5p:Novel	2	1	0	1	9	5	3	12	1	16	3	4	7	2	3	1	1	4	0	0	1	0	1	2	2	1	1	1	0	0	1	3	0	1	10	2	0	0	5	2	1	1	1	3	11
hsa-miR-4478-3p:Novel	4	16	13	8	32	10	6	50	5	45	13	17	31	9	17	23	11	20	4	2	19	6	11	20	2	13	90	13	11	6	16	23	8	4	41	6	12	1	25	4	9	12	8	16	20
hsa-miR-4478-5p:Novel	3	5	1	5	12	1	7	15	2	9	2	5	7	3	7	4	1	2	3	0	3	0	3	5	0	6	2	5	4	4	3	7	3	1	9	5	7	2	2	3	3	6	5	4	10
hsa-miR-4479-3p:Novel	7	10	5	5	19	6	8	27	5	25	9	59	15	22	3	4	7	7	1	1	4	0	6	22	4	5	3	9	6	3	3	12	9	4	30	7	8	0	11	1	24	6	9	8	11
hsa-miR-4479-5p:Novel	6	5	4	3	9	0	3	6	1	11	7	2	21	1	11	2	4	1	1	2	0	2	2	8	1	5	2	5	1	4	3	2	1	0	8	2	4	1	3	3	5	5	2	1	5
hsa-miR-448-3p:Novel	4	9	15	4	26	3	7	35	4	27	5	7	25	12	10	12	4	19	3	1	3	6	2	15	3	15	20	4	0	5	9	39	7	7	20	6	2	2	13	3	1	15	2	9	27
hsa-miR-448-5p:Novel	10	17	19	12	10	3	21	92	6	44	21	13	23	8	24	9	12	10	5	0	3	5	6	13	1	8	47	5	14	9	37	15	33	1	53	18	6	4	9	13	12	34	36	7	43
hsa-miR-4480-3p:Novel	9	5	3	1	30	0	6	33	7	8	11	11	12	2	5	61	4	9	5	0	0	2	4	8	0	11	2	1	5	1	11	8	16	0	26	3	10	4	8	4	11	3	7	2	7
hsa-miR-4480-5p:Novel	2	6	4	4	22	8	0	9	0	13	3	1	7	1	10	9	1	3	3	1	5	4	0	53	2	1	0	12	0	4	9	14	2	1	8	1	10	0	1	1	5	4	1	3	5
hsa-miR-4481-3p:Novel	2	10	5	7	25	4	4	32	2	17	2	9	12	3	4	3	1	6	2	0	5	1	5	7	0	1	1	10	2	6	7	12	5	2	25	2	7	5	13	7	3	15	8	8	27
hsa-miR-4481-5p:Novel	0	4	0	2	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	1	0	13	0	0	0	2	1	0	2	0	0	4
hsa-miR-4482-3p:mirBase	0	3	0	0	2	0	1	5	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	4	2	2	0	0	1	3	0	0	1	0	0	1	0	5	2
hsa-miR-4482-5p:mirBase	4	6	6	32	25	2	6	187	11	63	1	10	18	3	22	12	4	4	3	2	2	5	6	23	2	8	0	11	2	5	40	18	11	1	28	13	1	0	22	16	8	12	9	30	11
hsa-miR-4483-3p:Novel	0	1	1	0	0	0	0	0	0	2	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	7	1	0	3	0	2	0	0	0	0	2	0	1	0
hsa-miR-4483-5p:Novel	78	59	2	3	13	14	13	9	1	8	13	7	17	90	5	3	2	1	1	2	9	1	1	27	4	10	2	5	0	2	8	8	1	2	10	7	15	0	186	2	5	3	3	3	20
hsa-miR-4484-3p:Novel	3	6	1	1	6	0	2	33	1	4	0	14	8	2	14	10	2	24	1	1	4	1	3	2	0	1	2	2	0	6	10	17	7	5	8	6	12	4	6	0	13	12	2	7	28
hsa-miR-4484-5p:Novel	13	16	1	9	7	1	1	18	4	10	1	5	6	6	13	10	0	3	3	2	4	1	5	10	1	1	36	3	1	1	3	35	0	2	9	1	7	1	6	2	3	15	2	5	10
hsa-miR-4485-3p:mirBase	4	2	7	1	5	4	1	2	5	3	3	3	1	5	3	1	1	0	5	0	2	0	1	22	1	1	1	3	0	1	4	5	3	1	11	2	13	0	3	2	15	0	6	7	8
hsa-miR-4485-5p:mirBase	0	1	0	0	1	0	1	1	1	1	1	3	0	1	3	0	0	0	3	1	1	0	1	0	0	1	2	0	0	0	2	1	1	0	6	0	3	0	0	5	1	0	1	1	1
hsa-miR-4486-3p:Novel	12	15	3	18	73	4	9	61	4	49	13	20	32	6	8	11	8	17	7	7	12	3	16	130	8	8	13	10	6	17	19	26	7	7	53	19	10	1	13	8	13	6	12	7	39
hsa-miR-4486-5p:Novel	3	4	0	0	5	0	4	17	0	1	0	2	1	1	2	1	1	3	0	1	1	0	0	3	0	0	0	2	1	2	3	2	2	0	12	4	3	0	7	2	0	2	5	2	12
hsa-miR-4487-3p:Novel	104	109	50	197	365	52	84	1269	61	490	49	176	210	184	343	517	49	76	83	47	43	84	61	272	53	48	41	94	37	43	575	206	1387	92	170	76	101	25	78	129	97	174	127	383	340
hsa-miR-4487-5p:Novel	4	20	12	39	5	6	3	29	1	26	0	3	6	2	7	71	2	0	5	0	0	1	1	3	2	3	0	9	7	15	15	54	33	2	16	13	0	0	4	19	3	2	5	3	7
hsa-miR-4488-3p:Novel	60	78	143	313	235	78	59	25	7	23	59	109	264	78	267	18	6	8	114	115	10	31	71	187	26	16	45	222	61	11	46	139	15	101	188	36	217	13	265	225	72	165	30	179	350
hsa-miR-4488-5p:Novel	85	55	43	69	209	63	14	755	15	332	58	43	38	46	182	106	25	90	18	29	49	41	34	134	27	78	24	34	9	12	86	99	32	20	144	47	21	8	108	20	38	14	28	32	113
hsa-miR-4489-3p:Novel	30	66	38	47	947	31	19	2843	81	740	45	29	68	59	119	172	221	108	11	15	19	23	16	97	9	64	63	33	73	16	79	93	373	7	102	59	53	40	509	229	53	63	111	66	140
hsa-miR-4489-5p:Novel	10	19	12	16	180	16	17	170	9	105	23	110	4	26	69	35	9	26	7	20	18	12	50	53	8	14	21	34	5	9	30	52	18	5	56	17	27	7	47	14	44	19	43	20	70
hsa-miR-4490-3p:Novel	4	1	1	1	70	0	4	88	1	86	1	5	3	4	6	4	3	19	3	0	0	1	0	5	0	2	3	7	1	1	4	16	4	0	20	3	3	1	19	4	5	1	2	5	10
hsa-miR-4490-5p:Novel	0	2	0	1	2	2	0	0	0	0	0	4	5	3	1	1	1	7	1	0	2	1	0	4	0	1	1	1	0	2	1	1	2	0	2	0	3	0	14	0	2	0	4	2	6
hsa-miR-4491-3p:Novel	2	2	0	1	3	2	8	11	2	5	0	27	4	2	2	13	0	4	0	1	0	0	2	1	0	1	0	11	0	3	4	3	4	1	4	3	12	2	3	2	1	2	1	2	17
hsa-miR-4491-5p:Novel	4	1	0	0	3	0	4	10	1	3	1	15	2	1	4	3	0	4	0	0	0	0	3	3	0	1	0	11	0	0	1	3	2	0	3	1	1	0	0	4	1	0	2	0	27
hsa-miR-4492-3p:Novel	13	12	2	7	60	1	2	226	5	100	3	5	10	3	7	17	22	11	1	2	0	0	1	9	0	12	7	7	11	5	4	38	19	1	20	5	4	4	38	23	6	3	8	6	12
hsa-miR-4492-5p:Novel	19	44	33	86	58	19	10	30	3	16	20	24	66	23	95	17	4	910	72	21	5	18	26	53	9	13	7	42	12	5	39	56	23	19	74	14	37	10	84	19	27	35	19	55	99
hsa-miR-4493-3p:Novel	2	24	4	4	488	3	3	425	17	298	6	15	10	23	7	9	81	26	19	11	11	4	16	14	1	9	7	27	12	8	85	19	9	6	19	7	9	3	20	5	8	18	38	15	53
hsa-miR-4493-5p:Novel	3	8	1	3	386	7	1	200	20	204	2	8	17	3	4	13	53	6	8	4	2	3	1	4	0	8	3	7	8	3	4	16	5	0	12	10	3	0	11	3	8	3	29	9	22
hsa-miR-4494-3p:Novel	30	60	32	27	123	55	35	84	11	211	54	143	59	30	15	48	22	357	5	5	42	11	17	55	11	16	14	39	8	35	116	70	47	6	304	53	33	3	160	21	17	21	10	54	153
hsa-miR-4494-5p:Novel	4	23	6	6	10	7	6	124	10	30	7	4	3	4	12	23	8	31	1	0	2	3	0	9	2	1	0	2	4	60	5	106	4	1	29	13	4	1	4	12	5	12	1	13	14
hsa-miR-4495-3p:Novel	2	0	1	0	3	0	3	6	1	5	0	4	3	3	5	0	1	3	1	0	2	0	0	2	0	2	0	1	0	0	4	2	1	1	2	0	1	0	0	0	0	1	5	1	4
hsa-miR-4495-5p:Novel	0	0	0	1	0	0	1	0	0	1	0	0	2	0	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1
hsa-miR-4496-3p:Novel	4	8	0	4	18	3	5	16	2	16	1	2	2	4	4	3	2	2	6	1	2	2	4	3	0	1	2	10	0	1	3	23	2	2	17	5	1	0	2	8	2	14	1	12	9
hsa-miR-4496-5p:Novel	21	43	8	47	132	10	13	124	6	48	9	11	27	5	51	14	13	8	9	3	9	7	4	19	3	6	5	35	6	7	15	19	15	4	33	21	5	0	14	8	8	17	25	46	33
hsa-miR-4497-3p:Novel	40	44	33	55	67	23	23	67	15	30	28	69	88	32	89	13	8	143	45	18	20	24	30	69	7	16	16	44	20	10	66	83	29	18	258	20	132	45	67	42	38	50	21	99	210
hsa-miR-4497-5p:Novel	23	39	15	25	14	16	20	17	3	26	20	31	38	13	57	8	6	88	20	8	49	7	27	39	5	12	12	26	7	24	18	21	9	18	43	11	21	2	47	26	12	23	17	22	25
hsa-miR-4498-3p:Novel	3	5	2	3	84	6	6	7	3	15	2	17	11	1	11	7	4	5	1	2	5	1	1	28	3	3	0	3	7	5	5	145	1	6	23	27	8	2	43	16	3	14	8	7	56
hsa-miR-4498-5p:Novel	3	11	2	4	14	1	0	7	0	19	2	6	11	4	5	2	2	21	3	1	2	1	2	8	1	2	5	0	1	2	3	5	3	2	12	7	5	2	2	0	4	6	3	6	18
hsa-miR-4499-3p:Novel	54	22	2	25	62	6	11	33	5	225	7	19	96	14	37	56	4	6	3	6	6	1	5	26	0	6	7	8	2	3	15	19	5	2	55	17	18	1	12	4	6	17	14	4	22
hsa-miR-4499-5p:Novel	4	2	2	18	34	1	1	16	2	17	0	2	86	2	6	2	1	3	3	1	1	3	1	5	0	1	1	6	1	1	10	8	2	0	100	3	0	0	19	2	2	9	2	14	15
hsa-miR-449a-3p:Novel	105	9	4	15	264	13	3	34	6	153	13	23	22	10	22	15	7	27	12	1	5	2	3	22	2	15	2	15	8	12	34	35	5	9	301	23	63	4	16	7	9	17	5	15	85
hsa-miR-449a-5p:Novel	4	4	1	2	318	0	1	153	7	149	1	0	11	3	4	2	22	102	1	0	2	1	3	5	1	0	2	4	15	19	0	10	0	1	8	3	1	7	5	3	1	10	26	2	8
hsa-miR-449b-3p:mirBase	4	2	1	0	1	1	0	7	2	3	1	0	1	1	0	0	0	16	0	0	0	0	0	2	0	3	0	1	0	5	0	2	1	0	1	1	1	0	0	1	0	5	0	0	2
hsa-miR-449b-5p:mirBase	8	2	3	5	13	3	3	5	2	13	0	5	11	2	3	1	0	1	1	1	1	2	2	2	0	2	4	0	1	3	2	3	4	1	16	5	2	0	5	2	1	3	0	3	13
hsa-miR-449c-3p:mirBase	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	2	0	1	0	0	1	0	0	0	10	0	0	0	2	0	0	0	2	0	2
hsa-miR-449c-5p:mirBase	7	28	6	13	21	5	4	54	4	29	4	6	13	6	17	1	6	2	6	1	0	5	2	7	3	6	2	10	3	1	6	25	3	2	17	4	6	0	12	9	7	4	4	3	8
hsa-miR-4500-3p:Novel	20	15	2	26	16	2	7	112	3	214	2	8	15	10	20	36	4	22	4	5	6	3	6	4	0	7	2	35	16	2	22	119	183	3	73	18	5	0	13	76	6	27	9	414	43
hsa-miR-4500-5p:Novel	2	3	0	1	8	1	1	4	0	4	0	2	1	0	2	2	2	7	1	0	0	1	2	3	3	0	0	1	5	17	1	20	0	0	12	1	0	0	47	0	1	4	0	1	3
hsa-miR-4501-3p:Novel	11	1	1	2	3	7	4	8	0	1	1	3	4	0	5	1	0	1	1	1	1	1	3	4	1	1	2	2	0	0	3	9	1	2	39	5	0	0	3	1	2	4	9	2	9
hsa-miR-4501-5p:Novel	0	4	0	4	13	12	1	20	0	7	0	1	0	1	3	0	0	0	2	0	1	0	0	1	0	2	0	2	2	2	1	6	1	1	23	11	2	0	6	1	9	2	0	1	7
hsa-miR-4502-3p:Novel	2	4	0	2	15	0	6	16	0	7	1	3	2	0	2	0	3	1	0	0	1	1	0	2	0	2	1	2	1	2	6	6	0	0	5	1	0	0	4	3	0	2	4	8	9
hsa-miR-4502-5p:Novel	4	6	3	8	9	3	11	69	4	13	1	8	11	6	9	10	1	4	8	0	1	5	2	3	1	1	3	10	4	2	3	21	19	2	11	6	7	1	14	7	11	9	4	5	33
hsa-miR-4503-3p:Novel	0	7	0	5	11	0	0	9	2	18	3	4	7	4	5	7	2	2	0	0	8	0	0	4	0	1	1	2	1	5	11	20	1	1	3	4	1	0	4	4	4	3	1	5	10
hsa-miR-4503-5p:Novel	1	1	0	1	3	1	1	2	0	1	0	0	4	0	2	0	0	0	1	0	1	0	0	2	1	0	0	2	0	0	2	5	1	2	1	1	2	0	1	2	0	3	0	2	2
hsa-miR-4504-3p:Novel	140	145	44	126	365	79	28	347	18	255	70	182	210	81	219	129	52	78	78	31	90	113	47	541	66	29	46	144	11	33	270	134	57	82	258	96	85	30	93	59	166	82	62	165	353
hsa-miR-4504-5p:Novel	0	0	0	3	2	0	1	9	0	7	0	5	5	1	6	1	0	6	3	0	0	1	1	0	1	2	2	2	1	1	7	3	5	0	4	3	0	0	8	1	2	3	1	1	2
hsa-miR-4505-3p:Novel	9	59	13	53	42	39	21	44	8	67	11	23	33	12	7	5	10	61	14	4	40	6	61	29	2	27	1	21	4	4	16	15	16	6	113	15	18	8	16	10	35	17	17	20	95
hsa-miR-4505-5p:Novel	55	56	69	21	996	45	77	2398	91	1453	74	16	72	79	73	86	87	984	5	5	7	38	12	47	16	156	23	21	28	15	94	101	287	8	184	59	17	9	569	39	33	41	88	39	78
hsa-miR-4506-3p:Novel	23	84	8	29	28	9	4	83	22	138	38	20	13	27	4	8	25	16	21	11	32	8	54	67	2	24	42	19	5	12	14	44	5	8	72	60	18	0	30	18	7	7	8	11	82
hsa-miR-4506-5p:Novel	1	3	1	1	4	2	8	24	0	4	2	1	3	0	1	2	0	1	0	0	2	0	1	1	0	1	7	2	0	0	1	3	7	0	2	0	5	0	5	1	1	4	2	3	4
hsa-miR-4507-3p:Novel	2	11	2	3	15	0	3	112	7	45	2	23	8	3	6	34	5	40	10	1	5	9	6	11	4	9	0	18	5	6	119	6	36	1	52	16	17	0	8	3	1	4	21	7	43
hsa-miR-4507-5p:Novel	1	6	2	1	6	0	1	7	1	2	2	6	4	4	4	3	0	0	1	1	0	1	1	4	1	4	4	1	0	0	2	5	3	0	3	1	5	2	7	0	2	0	1	1	7
hsa-miR-4508-3p:Novel	76	126	65	200	123	38	34	34	5	21	67	49	111	28	151	75	14	152	105	70	280	33	46	233	29	69	27	141	35	5	131	177	23	45	79	28	120	18	458	25	46	99	30	175	570
hsa-miR-4508-5p:Novel	0	5	0	3	18	1	11	14	2	12	0	18	1	3	8	4	5	4	0	1	2	0	4	4	2	8	8	2	1	1	4	4	0	5	22	5	2	0	2	7	3	4	5	1	8
hsa-miR-4509-1-3p:Novel	4	5	1	23	8	0	0	16	1	7	0	6	9	1	10	5	0	1	4	2	1	2	2	7	0	2	0	2	2	1	5	7	1	3	12	7	4	0	2	3	3	18	3	15	6
hsa-miR-4509-1-5p:Novel	4	9	10	4	16	6	4	30	0	17	12	3	15	7	9	8	3	3	0	0	5	4	3	7	0	8	4	7	1	1	6	2	2	1	25	5	4	0	8	1	4	6	3	6	9
hsa-miR-4509-2-3p:Novel	1	7	1	16	4	1	1	11	0	8	0	2	7	1	7	2	2	2	6	4	0	2	2	4	0	0	3	10	0	1	3	2	2	10	7	4	3	0	4	2	9	26	1	15	6
hsa-miR-4509-2-5p:Novel	0	10	11	4	15	5	8	37	1	11	7	0	7	4	23	8	3	6	3	1	9	7	0	5	1	11	0	3	1	2	13	9	4	1	26	13	3	1	9	1	2	4	3	3	11
hsa-miR-4509-3-3p:Novel	3	11	1	22	5	1	3	8	0	6	0	2	10	4	10	5	0	4	3	2	5	2	4	2	2	1	3	6	3	0	3	12	5	2	6	2	2	1	4	7	4	26	1	16	9
hsa-miR-4509-3-5p:Novel	2	10	9	3	18	3	13	18	2	11	4	4	10	6	15	8	6	6	3	0	11	0	0	8	2	5	1	4	1	4	3	10	5	0	17	12	2	0	3	2	1	3	4	4	14
hsa-miR-450a-1-3p:mirBase	2	0	0	0	2	1	0	11	0	1	0	0	1	1	3	6	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	2	0	0	0	0	1	4	1	1	1
hsa-miR-450a-1-5p:Novel	2	0	0	0	2	1	0	12	0	1	0	0	2	1	3	6	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	1	0	0	0	0	1	2	1	1	2
hsa-miR-450a-2-3p:mirBase	1	2	2	0	2	0	0	8	0	3	1	0	1	0	1	2	0	0	0	0	12	0	0	5	0	4	1	1	1	2	1	8	2	0	2	1	1	0	12	0	2	1	3	1	22
hsa-miR-450a-2-5p:Novel	1	1	2	0	7	0	2	13	2	2	2	1	5	1	12	3	1	1	0	1	13	0	0	5	0	7	1	2	1	4	1	10	1	3	14	0	1	0	11	1	2	0	3	6	21
hsa-miR-450b-3p:mirBase	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	0	2
hsa-miR-450b-5p:mirBase	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	1	0	1	0	0	0	2	0	1
hsa-miR-4510-3p:Novel	4	16	6	15	3	1	1	11	6	19	3	7	8	6	8	18	2	1	1	2	3	3	4	23	2	2	1	8	2	3	7	26	15	0	18	6	3	1	10	11	13	8	1	65	19
hsa-miR-4510-5p:Novel	1	1	0	2	2	0	0	8	1	10	1	5	1	1	3	9	0	2	0	1	2	1	1	6	1	1	2	3	0	6	0	4	1	0	4	2	0	1	3	1	1	2	1	4	7
hsa-miR-4511-3p:Novel	28	74	12	14	24	51	44	142	24	97	12	109	25	55	73	34	11	216	28	4	5	4	4	57	7	20	26	28	8	27	61	114	31	15	130	18	39	10	25	16	26	24	21	58	171
hsa-miR-4511-5p:Novel	3	4	2	4	8	3	3	38	0	24	1	5	3	4	19	10	0	6	3	2	2	0	0	9	2	7	6	2	2	5	2	16	1	1	6	4	6	2	5	4	4	9	3	2	8
hsa-miR-4512-3p:Novel	64	50	12	72	218	25	28	104	20	138	21	55	50	17	25	132	23	17	29	9	19	12	19	231	16	28	30	39	17	11	81	65	15	11	99	46	51	11	48	43	99	60	44	113	172
hsa-miR-4512-5p:Novel	4	7	0	8	14	0	2	17	0	9	3	2	4	2	2	2	26	4	1	0	8	1	1	5	1	2	0	4	3	2	6	4	1	1	8	3	9	3	2	3	3	5	1	6	17
hsa-miR-4513-3p:Novel	30	51	29	43	59	19	22	130	8	90	40	75	60	40	72	18	13	30	35	21	18	35	18	70	14	25	23	51	19	8	130	45	39	31	96	51	58	21	42	19	37	80	38	80	125
hsa-miR-4513-5p:Novel	22	30	5	16	108	9	19	456	14	130	16	60	33	29	66	26	19	16	9	6	20	14	2	44	3	46	38	38	23	6	86	75	16	8	135	35	97	3	86	18	55	24	27	44	54
hsa-miR-4514-3p:Novel	22	19	13	10	193	4	15	131	17	244	14	17	70	40	89	215	25	79	13	1	16	5	3	47	8	11	14	9	8	9	65	50	58	4	53	13	9	0	103	21	17	22	13	10	27
hsa-miR-4514-5p:Novel	22	18	2	18	55	18	18	41	3	84	8	38	33	12	25	139	11	19	11	3	13	2	16	101	5	5	12	22	6	12	15	37	11	13	27	13	39	4	22	6	21	26	7	34	81
hsa-miR-4515-3p:Novel	11	9	2	6	26	0	1	16	1	11	5	4	6	3	2	9	4	3	2	1	1	2	8	11	1	5	8	6	3	7	4	9	8	3	16	5	4	1	6	3	4	3	6	7	14
hsa-miR-4515-5p:Novel	156	28	124	77	311	35	31	576	43	250	59	224	154	70	158	20	30	92	22	45	82	20	15	151	22	77	63	46	23	9	200	131	82	29	187	66	210	63	274	104	101	24	73	311	300
hsa-miR-4516-3p:Novel	61	178	136	453	224	57	69	152	2	113	60	67	256	79	579	36	23	13	156	86	13	22	57	161	17	37	45	124	58	25	73	157	77	125	131	41	342	22	208	210	99	262	50	230	304
hsa-miR-4516-5p:Novel	6	14	3	5	11	1	7	28	10	27	4	4	16	7	7	4	3	12	2	0	2	0	2	13	2	2	0	5	2	1	19	17	5	1	12	9	12	1	7	10	6	26	6	5	17
hsa-miR-4517-3p:Novel	4	11	5	10	17	15	7	27	2	60	7	8	21	5	10	8	2	5	36	4	22	4	4	6	1	4	12	17	11	11	15	17	6	5	14	14	14	2	25	2	8	3	2	15	26
hsa-miR-4517-5p:Novel	3	8	12	6	91	6	10	111	9	98	5	7	16	25	9	8	15	37	5	2	2	6	6	18	2	13	166	8	8	8	7	108	3	1	24	7	9	3	77	20	10	6	25	6	15
hsa-miR-4518-3p:Novel	26	17	28	54	134	31	27	165	8	91	21	26	65	29	280	53	7	34	14	27	44	19	24	45	6	22	19	31	9	17	52	95	25	21	82	27	42	2	65	33	41	44	21	46	58
hsa-miR-4518-5p:Novel	37	20	5	12	265	13	8	139	16	90	7	11	24	31	80	48	9	23	5	2	15	12	2	84	9	12	13	37	10	6	33	78	13	10	56	15	26	14	57	26	15	12	26	43	24
hsa-miR-4519-3p:Novel	4	2	1	3	83	3	3	247	14	258	1	5	3	2	5	49	8	155	1	0	5	2	1	4	0	2	5	3	42	4	4	12	10	0	9	7	2	1	7	13	9	4	10	5	2
hsa-miR-4519-5p:Novel	0	2	2	0	0	1	17	251	6	2	0	52	1	2	13	330	1	1	0	1	0	0	0	0	0	1	0	0	0	7	5	1	311	0	2	2	1	4	1	0	5	2	31	1	3
hsa-miR-451a-3p:Novel	2	1	1	0	3	0	0	3	0	2	1	5	5	0	0	0	3	6	2	0	2	2	0	2	0	0	0	3	1	2	2	2	3	0	2	2	0	1	0	0	0	2	0	3	3
hsa-miR-451a-5p:Novel	2	0	0	0	6	0	0	4	0	2	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	2	0	1	0	1	1	7	0	0	2	1	0	0	6	0	0	0	2	1	1
hsa-miR-451b-3p:Novel	0	0	0	0	6	2	1	2	0	2	2	2	0	2	4	1	2	7	1	0	1	0	1	0	0	0	0	1	0	1	1	12	3	0	3	0	0	0	3	1	2	0	1	2	4
hsa-miR-451b-5p:Novel	1	0	0	0	1	0	0	2	0	0	0	6	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	1	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1
hsa-miR-452-3p:mirBase	6	2	0	0	13	2	1	3	0	2	2	1	8	0	1	5	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	3	0	0	4	0	1	0	0	1	1	1	0	1	4
hsa-miR-452-5p:mirBase	7	1	1	6	288	18	13	96	2	42	2	4	9	5	232	5	0	0	3	30	1	0	1	1	1	2	8	6	5	4	17	14	24	3	3	0	7	7	11	8	2	2	2	3	10
hsa-miR-4520-1-3p:Novel	12	86	6	64	51	12	25	308	3	168	8	14	22	18	30	83	5	9	14	9	9	18	2	63	6	4	1	15	7	17	32	27	90	5	47	24	12	6	18	18	15	29	24	36	24
hsa-miR-4520-1-5p:Novel	1	0	0	1	0	0	0	7	1	4	0	3	6	1	6	8	0	3	2	0	2	0	0	6	0	2	2	2	1	3	60	4	4	0	0	0	7	0	1	0	1	4	2	1	3
hsa-miR-4520-2-3p:mirBase	0	1	1	0	6	1	0	4	0	3	2	1	2	0	2	1	0	2	0	0	1	0	0	2	0	2	1	0	0	1	22	2	2	1	1	1	3	1	3	0	0	3	1	1	4
hsa-miR-4520-2-5p:Novel	0	0	0	0	2	0	0	3	0	0	2	0	1	1	0	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	14	2	1	0	0	1	2	0	1	0	0	0	0	2	1
hsa-miR-4521-3p:Novel	14	10	15	3	22	4	1	157	1	14	7	16	50	37	8	18	1	51	3	1	1	1	3	14	1	9	4	1	8	12	25	22	6	0	52	8	9	1	32	2	5	5	6	8	34
hsa-miR-4521-5p:Novel	0	1	0	0	6	0	0	5	1	4	0	2	1	0	0	4	1	3	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	1	1	0	0	1	0	1	0	0	0	0	1
hsa-miR-4522-3p:Novel	16	29	8	10	41	9	5	155	3	106	19	9	25	32	21	7	20	38	11	6	5	15	20	15	1	41	9	5	4	6	21	26	24	3	157	18	7	2	31	13	6	24	12	13	34
hsa-miR-4522-5p:Novel	3	16	1	1	6	5	4	27	0	8	3	7	9	4	6	6	1	5	2	0	1	4	1	23	4	5	3	5	4	8	5	16	0	8	13	9	37	1	12	1	3	2	3	11	18
hsa-miR-4523-3p:Novel	12	107	65	14	94	2	9	46	34	42	13	12	14	89	73	9	17	74	1	2	3	0	160	8	0	5	133	78	1	7	81	70	5	19	37	44	67	2	33	12	5	5	9	6	42
